TOKEN	[CLS]	EPA	has	determined	that	the	impacts	would	be	minimal	or	none	##xi	##sten	##t	because	,	among	other	reasons	,	the	phase	-	in	of	the	re	##man	##uf	##act	##uring	requirements	combined	with	the	compliance	flexibility	given	to	small	businesses	during	the	initial	years	of	the	program	will	allow	them	to	make	the	transition	into	the	new	marketplace	for	certified	re	##man	##uf	##act	##ures	without	hard	##ship	.	[SEP]
[CLS]	0.176245	0.000560	0.004187	0.005282	0.002284	0.005135	0.000850	0.002775	0.001761	0.002461	0.000166	0.001844	0.000136	0.000411	0.000709	0.000976	0.000565	0.000334	0.000155	0.000668	0.000323	0.001012	0.000242	0.000195	0.000098	0.000287	0.000392	0.000237	0.000184	0.000174	0.000046	0.000082	0.000180	0.000351	0.000458	0.001317	0.000793	0.001443	0.000288	0.000705	0.000852	0.000121	0.001855	0.000375	0.000280	0.000108	0.000188	0.000803	0.000136	0.008433	0.002863	0.001007	0.001309	0.000491	0.000535	0.000166	0.000070	0.000276	0.000509	0.000125	0.000305	0.000594	0.000051	0.000088	0.000051	0.000022	0.000046	0.000137	0.000139	0.000028	0.002995	0.758736
EPA	0.007757	0.002675	0.007535	0.016911	0.003125	0.001994	0.000615	0.000437	0.000205	0.000187	0.000104	0.000333	0.000108	0.000204	0.000254	0.007926	0.000407	0.000662	0.000316	0.000754	0.000385	0.000558	0.000112	0.000015	0.000089	0.000072	0.000547	0.000053	0.000039	0.000027	0.000035	0.000034	0.000167	0.000228	0.000207	0.000435	0.000041	0.000097	0.000011	0.000143	0.000272	0.000057	0.000254	0.000161	0.000319	0.000104	0.000028	0.000387	0.000224	0.000930	0.002685	0.000063	0.000122	0.000318	0.000072	0.000024	0.000013	0.000051	0.000059	0.000074	0.000077	0.000089	0.000021	0.000064	0.000040	0.000075	0.000049	0.000039	0.000007	0.000024	0.002482	0.935014
has	0.007685	0.004365	0.047177	0.232313	0.027117	0.008603	0.000953	0.001951	0.003229	0.001697	0.000611	0.001155	0.000468	0.000294	0.002024	0.046757	0.001644	0.002151	0.000642	0.000914	0.001004	0.000863	0.000120	0.000041	0.000082	0.000180	0.000311	0.000010	0.000006	0.000012	0.000015	0.000005	0.000061	0.001017	0.000621	0.001818	0.000033	0.000194	0.000042	0.000169	0.000043	0.000018	0.000206	0.000185	0.000063	0.000026	0.000067	0.000311	0.000109	0.002095	0.006442	0.000141	0.000605	0.000535	0.000239	0.000013	0.000008	0.000089	0.000019	0.000016	0.000049	0.000036	0.000002	0.000007	0.000007	0.000011	0.000007	0.000016	0.000007	0.000014	0.001332	0.588924
determined	0.008261	0.006510	0.014170	0.036763	0.044610	0.101299	0.064960	0.143772	0.025535	0.020573	0.001387	0.000938	0.000644	0.000349	0.008140	0.012156	0.002703	0.001889	0.000723	0.011184	0.000710	0.006817	0.001462	0.000669	0.000753	0.000926	0.001183	0.000053	0.000011	0.000022	0.000035	0.000069	0.002037	0.001687	0.000732	0.006010	0.001091	0.005703	0.000570	0.000676	0.000091	0.000042	0.000874	0.000292	0.000081	0.000025	0.000081	0.000279	0.000642	0.012002	0.003660	0.001515	0.001684	0.002147	0.003892	0.003584	0.000178	0.001294	0.000200	0.000228	0.000338	0.000257	0.000010	0.000010	0.000012	0.000033	0.000223	0.000178	0.000257	0.000145	0.002011	0.425952
that	0.001772	0.002123	0.020382	0.024469	0.013214	0.032330	0.023667	0.591978	0.088288	0.030136	0.004288	0.002174	0.000458	0.001281	0.012702	0.017101	0.000482	0.000936	0.000910	0.003022	0.001703	0.005042	0.001111	0.001014	0.002063	0.001765	0.000895	0.000050	0.000012	0.000016	0.000012	0.000045	0.000275	0.000594	0.000171	0.000742	0.000190	0.001030	0.000602	0.000443	0.000141	0.000024	0.000591	0.000089	0.000155	0.000014	0.000023	0.000057	0.000071	0.007806	0.001070	0.000127	0.000504	0.000373	0.000410	0.000322	0.000180	0.000331	0.000167	0.000212	0.000192	0.000039	0.000002	0.000004	0.000004	0.000006	0.000027	0.000050	0.000009	0.000015	0.000746	0.096750
the	0.000915	0.006834	0.010694	0.011671	0.005726	0.050843	0.067019	0.269432	0.048788	0.023119	0.004118	0.005672	0.000430	0.000855	0.004401	0.003918	0.000225	0.000632	0.000137	0.000480	0.000322	0.001474	0.000963	0.000616	0.002361	0.000481	0.000322	0.000069	0.000021	0.000042	0.000012	0.000036	0.000185	0.000041	0.000009	0.000061	0.000356	0.000160	0.000459	0.000107	0.000139	0.000026	0.000247	0.000037	0.000210	0.000006	0.000016	0.000046	0.000055	0.000787	0.000178	0.000060	0.000067	0.000184	0.000160	0.000677	0.000076	0.000156	0.000545	0.000543	0.000130	0.000061	0.000005	0.000005	0.000014	0.000008	0.000015	0.000012	0.000012	0.000007	0.000169	0.471337
impacts	0.000629	0.001073	0.000130	0.000119	0.000210	0.002120	0.007290	0.004572	0.001705	0.001020	0.001984	0.000366	0.000159	0.000293	0.000558	0.000821	0.000648	0.000042	0.000011	0.000062	0.000011	0.000380	0.000065	0.000054	0.000546	0.000417	0.000268	0.000072	0.000005	0.000015	0.000008	0.000033	0.000078	0.000004	0.000005	0.000004	0.000008	0.000024	0.000004	0.000056	0.000079	0.000043	0.000161	0.000016	0.000013	0.000008	0.000006	0.000020	0.000019	0.000080	0.000054	0.000004	0.000005	0.000016	0.000009	0.000026	0.000022	0.000058	0.000139	0.000136	0.000215	0.000035	0.000011	0.000002	0.000007	0.000008	0.000023	0.000020	0.000003	0.000001	0.000418	0.972468
would	0.002298	0.005348	0.004614	0.006340	0.003746	0.015571	0.027362	0.014006	0.066623	0.020877	0.028685	0.044675	0.012545	0.012713	0.032889	0.008764	0.001089	0.000291	0.000422	0.001239	0.000514	0.003116	0.001277	0.001168	0.001418	0.004982	0.007648	0.000424	0.000120	0.000091	0.000026	0.000129	0.000655	0.000258	0.000112	0.000189	0.000056	0.000031	0.000022	0.000208	0.000323	0.000118	0.000595	0.000770	0.000263	0.000028	0.000422	0.000364	0.000215	0.000820	0.002277	0.000068	0.000047	0.000244	0.000214	0.000256	0.000133	0.001286	0.001423	0.001052	0.001383	0.000869	0.000023	0.000020	0.000013	0.000006	0.000048	0.000038	0.000072	0.000019	0.001792	0.652256
be	0.000786	0.000558	0.000313	0.000324	0.000331	0.001141	0.007878	0.018629	0.009177	0.074701	0.056146	0.343353	0.014770	0.017972	0.221073	0.004381	0.000244	0.000071	0.000029	0.001612	0.000034	0.000309	0.000803	0.000369	0.001651	0.000737	0.000413	0.000345	0.000112	0.000536	0.000087	0.000360	0.000101	0.000049	0.000027	0.000020	0.000024	0.000048	0.000061	0.000049	0.000029	0.000048	0.000102	0.000039	0.000170	0.000015	0.000089	0.000046	0.000028	0.000332	0.000139	0.000010	0.000018	0.000063	0.000055	0.000187	0.000169	0.000403	0.000239	0.000840	0.001195	0.001235	0.000084	0.000036	0.000154	0.000022	0.000293	0.000025	0.000196	0.000073	0.000706	0.213331
minimal	0.000455	0.000624	0.000108	0.000124	0.000073	0.001409	0.007341	0.002066	0.002174	0.010235	0.028531	0.060109	0.039690	0.011740	0.005230	0.001475	0.001037	0.000148	0.000041	0.000698	0.000055	0.000164	0.000470	0.000024	0.000678	0.000308	0.000484	0.000267	0.000153	0.000141	0.000044	0.000085	0.000137	0.000008	0.000004	0.000006	0.000015	0.000010	0.000007	0.000021	0.000071	0.000071	0.000024	0.000063	0.000120	0.000114	0.000131	0.000181	0.000140	0.000075	0.000173	0.000004	0.000008	0.000017	0.000010	0.000029	0.000012	0.000085	0.000266	0.000489	0.000614	0.000924	0.000178	0.000109	0.000121	0.000057	0.000027	0.000015	0.000103	0.000015	0.000462	0.818903
