TOKEN	[CLS]	EPA	has	determined	that	the	impacts	would	be	minimal	or	none	##xi	##sten	##t	because	,	among	other	reasons	,	the	phase	-	in	of	the	re	##man	##uf	##act	##uring	requirements	combined	with	the	compliance	flexibility	given	to	small	businesses	during	the	initial	years	of	the	program	will	allow	them	to	make	the	transition	into	the	new	marketplace	for	certified	re	##man	##uf	##act	##ures	without	hard	##ship	.	[SEP]
[CLS]	0.092120	0.001254	0.028059	0.008582	0.005925	0.020951	0.001727	0.003702	0.005672	0.001098	0.003347	0.000879	0.000156	0.001291	0.001546	0.010877	0.002427	0.005689	0.008815	0.007205	0.001713	0.011371	0.003203	0.000613	0.001020	0.002509	0.009124	0.001436	0.000305	0.000245	0.000096	0.001412	0.002767	0.004450	0.002305	0.004677	0.001377	0.003534	0.001016	0.000760	0.001373	0.001604	0.004686	0.002752	0.002014	0.000923	0.000887	0.013684	0.006894	0.009139	0.002810	0.003485	0.001207	0.002090	0.002494	0.000898	0.000376	0.004568	0.002454	0.001102	0.001924	0.001054	0.000655	0.000197	0.000179	0.000122	0.002280	0.003822	0.001275	0.001953	0.045078	0.610763
EPA	0.031558	0.020033	0.112101	0.227734	0.023162	0.016973	0.003157	0.001292	0.003170	0.003318	0.006176	0.005724	0.000392	0.002369	0.002533	0.020357	0.009065	0.001208	0.006909	0.007610	0.004123	0.023020	0.003206	0.002328	0.005294	0.012209	0.030999	0.004919	0.000198	0.000275	0.000102	0.004974	0.014660	0.000880	0.001280	0.006684	0.002636	0.003337	0.000437	0.006032	0.001614	0.005618	0.000719	0.001618	0.000953	0.001463	0.001370	0.013916	0.015540	0.004462	0.015699	0.002883	0.002170	0.002110	0.003228	0.003177	0.000963	0.006241	0.002973	0.012511	0.004843	0.001650	0.001375	0.000180	0.000206	0.000136	0.001919	0.000555	0.001393	0.001733	0.012659	0.241689
has	0.119808	0.000333	0.047889	0.078075	0.023491	0.031007	0.001142	0.002839	0.003521	0.001673	0.011069	0.001313	0.000103	0.000336	0.002653	0.162518	0.034062	0.080365	0.028426	0.008956	0.005857	0.059569	0.000563	0.003143	0.002056	0.011220	0.028086	0.000695	0.000055	0.000316	0.000030	0.000219	0.000739	0.012455	0.003796	0.009920	0.000208	0.000467	0.001361	0.001145	0.000413	0.000519	0.003847	0.004488	0.000846	0.001098	0.002525	0.020286	0.001220	0.034807	0.007440	0.004694	0.000868	0.002007	0.002529	0.000104	0.000152	0.003040	0.000933	0.000292	0.001081	0.000118	0.000066	0.000016	0.000060	0.000020	0.000074	0.000412	0.000128	0.000143	0.026723	0.097572
determined	0.091526	0.001737	0.035869	0.120428	0.024325	0.011591	0.000725	0.002196	0.003749	0.001933	0.025333	0.002371	0.000259	0.000664	0.003573	0.095182	0.029173	0.021899	0.012003	0.009998	0.006490	0.023796	0.000291	0.001126	0.001552	0.008522	0.016225	0.000377	0.000070	0.000157	0.000053	0.000250	0.001515	0.002610	0.001272	0.002836	0.000267	0.000199	0.000431	0.001086	0.000145	0.000354	0.000826	0.001387	0.000217	0.000128	0.000856	0.006817	0.000818	0.023099	0.011732	0.003123	0.000873	0.000728	0.000891	0.000028	0.000066	0.001028	0.000205	0.000273	0.001610	0.000610	0.000055	0.000026	0.000042	0.000036	0.000091	0.000583	0.000107	0.000065	0.025723	0.353799
that	0.080341	0.000873	0.007662	0.005633	0.005754	0.017154	0.003132	0.008816	0.010100	0.003476	0.027312	0.003313	0.000503	0.001396	0.018949	0.298724	0.011625	0.022074	0.035145	0.022049	0.015548	0.044723	0.003248	0.002174	0.003425	0.023198	0.022188	0.002212	0.000342	0.000780	0.000421	0.001518	0.004152	0.012280	0.005334	0.007748	0.000495	0.000461	0.001277	0.001773	0.000177	0.000179	0.003824	0.003762	0.000588	0.000389	0.002540	0.007749	0.001569	0.020121	0.004899	0.004547	0.000931	0.001016	0.001804	0.000134	0.000356	0.003595	0.001040	0.001510	0.005343	0.000304	0.000359	0.000089	0.000155	0.000142	0.000489	0.001267	0.000100	0.000119	0.026247	0.167331
the	0.014585	0.000380	0.001474	0.002017	0.002817	0.042269	0.017287	0.077893	0.159629	0.041815	0.069799	0.009693	0.001007	0.011230	0.072063	0.068649	0.002530	0.006924	0.008337	0.027619	0.003919	0.034494	0.009100	0.001083	0.003678	0.031635	0.027908	0.004058	0.000876	0.001577	0.000519	0.001553	0.009317	0.020842	0.004021	0.007582	0.000803	0.001831	0.001926	0.002491	0.000201	0.000370	0.003353	0.004293	0.001258	0.000501	0.003274	0.007795	0.001171	0.036477	0.015299	0.009789	0.000946	0.002463	0.003655	0.000707	0.000903	0.005073	0.001947	0.001955	0.007161	0.000204	0.000510	0.000177	0.000323	0.000223	0.001210	0.002008	0.000110	0.000145	0.009330	0.069944
impacts	0.013283	0.000115	0.000148	0.000753	0.002234	0.032937	0.012753	0.027467	0.127111	0.072909	0.038034	0.029884	0.004336	0.035641	0.105127	0.005541	0.001608	0.004164	0.001237	0.031261	0.002728	0.015762	0.004647	0.001704	0.000815	0.015986	0.013563	0.002585	0.001142	0.002333	0.001048	0.001000	0.005006	0.015284	0.001591	0.006707	0.000365	0.000689	0.002224	0.003273	0.000088	0.000067	0.001249	0.001028	0.000522	0.000136	0.001322	0.001719	0.000156	0.003106	0.007202	0.027921	0.000404	0.001137	0.001097	0.000174	0.000212	0.000835	0.000079	0.000518	0.002695	0.000256	0.000330	0.000249	0.000583	0.000413	0.000687	0.001776	0.000400	0.000325	0.002722	0.295593
would	0.032169	0.000365	0.001359	0.001738	0.005257	0.027901	0.003162	0.032911	0.016406	0.006584	0.031598	0.008580	0.000798	0.004255	0.018439	0.083616	0.009370	0.016945	0.012245	0.022163	0.029145	0.062211	0.006012	0.001127	0.006121	0.029421	0.031979	0.002046	0.000554	0.000443	0.002514	0.002438	0.016189	0.014688	0.006310	0.010686	0.001182	0.000560	0.003986	0.002241	0.000064	0.000086	0.002189	0.002276	0.000611	0.000102	0.001859	0.008505	0.001360	0.037163	0.005363	0.008871	0.001318	0.000478	0.002061	0.000103	0.000452	0.002023	0.000476	0.000439	0.005925	0.000781	0.000347	0.000131	0.000068	0.000684	0.002114	0.003679	0.000051	0.000059	0.032721	0.311929
be	0.025521	0.000352	0.000735	0.000691	0.002359	0.016675	0.003093	0.019272	0.006064	0.002360	0.099894	0.004772	0.001608	0.007981	0.024542	0.078084	0.004356	0.016942	0.010432	0.048004	0.027601	0.039783	0.003200	0.001627	0.001082	0.009933	0.012337	0.000515	0.000332	0.000550	0.001258	0.000831	0.006248	0.029087	0.006432	0.007041	0.000314	0.000157	0.003899	0.000563	0.000030	0.000037	0.002288	0.001142	0.000268	0.000091	0.000908	0.003757	0.000516	0.018530	0.015011	0.008148	0.000947	0.001196	0.001381	0.000050	0.000185	0.001367	0.000357	0.000238	0.003301	0.000282	0.000184	0.000124	0.000189	0.000697	0.001121	0.007219	0.000038	0.000050	0.011451	0.392374
minimal	0.006025	0.000072	0.000197	0.000547	0.000724	0.004240	0.000757	0.002053	0.001548	0.001252	0.009875	0.002127	0.000666	0.003254	0.011562	0.013574	0.001310	0.003594	0.005272	0.029467	0.006421	0.008174	0.001229	0.003172	0.000335	0.003756	0.003235	0.000213	0.000121	0.000130	0.000163	0.000145	0.000769	0.003395	0.000707	0.001514	0.000037	0.000058	0.001423	0.000206	0.000008	0.000008	0.001104	0.000195	0.000071	0.000058	0.000173	0.000455	0.000056	0.000498	0.001083	0.001634	0.000396	0.000597	0.000377	0.000035	0.000092	0.000437	0.000205	0.000039	0.000782	0.000114	0.000072	0.000073	0.000091	0.000079	0.000181	0.001114	0.000030	0.000019	0.000938	0.855670
or	0.010026	0.000195	0.000281	0.000670	0.000308	0.005840	0.000753	0.003860	0.002455	0.000987	0.010128	0.002123	0.000801	0.002424	0.008185	0.015899	0.002799	0.006589	0.006510	0.016673	0.033296	0.010149	0.000981	0.000903	0.000297	0.002429	0.002454	0.000078	0.000024	0.000115	0.000122	0.000099	0.001278	0.013248	0.000748	0.000807	0.000038	0.000042	0.000597	0.000101	0.000004	0.000004	0.000640	0.000207	0.000105	0.000021	0.000445	0.000926	0.000167	0.002530	0.001122	0.004781	0.000246	0.000405	0.000496	0.000031	0.000135	0.000922	0.000311	0.000085	0.001456	0.000056	0.000088	0.000046	0.000235	0.000193	0.000511	0.001428	0.000031	0.000012	0.003978	0.813072
