TOKEN	[CLS]	EPA	has	determined	that	the	impacts	would	be	minimal	or	none	##xi	##sten	##t	because	,	among	other	reasons	,	the	phase	-	in	of	the	re	##man	##uf	##act	##uring	requirements	combined	with	the	compliance	flexibility	given	to	small	businesses	during	the	initial	years	of	the	program	will	allow	them	to	make	the	transition	into	the	new	marketplace	for	certified	re	##man	##uf	##act	##ures	without	hard	##ship	.	[SEP]
[CLS]	0.525669	0.008292	0.004154	0.000696	0.006050	0.019237	0.000690	0.001242	0.003560	0.000457	0.002898	0.000830	0.002034	0.001452	0.003157	0.001405	0.039822	0.000832	0.001644	0.001372	0.040419	0.014068	0.000632	0.005835	0.003927	0.009009	0.014249	0.001307	0.002096	0.000929	0.002719	0.000815	0.001630	0.000609	0.004682	0.013986	0.000798	0.000905	0.000388	0.005739	0.000387	0.000669	0.000417	0.009656	0.000464	0.000497	0.005047	0.009724	0.001462	0.001042	0.000513	0.001778	0.004549	0.000279	0.009941	0.000291	0.000892	0.011045	0.000704	0.000929	0.002623	0.001673	0.001193	0.001741	0.000701	0.002924	0.000543	0.000598	0.000568	0.000660	0.080882	0.095370
EPA	0.009500	0.109286	0.012479	0.026155	0.014928	0.038348	0.072962	0.017684	0.021378	0.015838	0.008971	0.009968	0.008720	0.006333	0.005562	0.002483	0.017960	0.005095	0.003069	0.009274	0.013186	0.010597	0.011610	0.004106	0.002622	0.002014	0.009107	0.009406	0.011846	0.005881	0.014958	0.002380	0.034389	0.006365	0.004439	0.006309	0.047614	0.007059	0.003502	0.001783	0.007236	0.024119	0.002947	0.005242	0.001786	0.010076	0.001088	0.005463	0.008869	0.003982	0.007118	0.010957	0.001715	0.003278	0.006175	0.007653	0.002184	0.006810	0.019426	0.030103	0.002145	0.045461	0.007693	0.016171	0.007338	0.023732	0.001366	0.003193	0.010944	0.063869	0.014151	0.012544
has	0.144502	0.063354	0.008517	0.030670	0.106885	0.046766	0.007996	0.015160	0.016967	0.024496	0.009933	0.009921	0.003189	0.001204	0.001261	0.075299	0.012883	0.006064	0.005844	0.013630	0.009713	0.016120	0.001406	0.004467	0.009680	0.014777	0.018495	0.001883	0.000742	0.001822	0.000856	0.003127	0.003524	0.005301	0.011889	0.009920	0.002527	0.003528	0.005770	0.010402	0.001188	0.001565	0.017855	0.008171	0.005131	0.003613	0.007524	0.007074	0.003494	0.003393	0.005938	0.004376	0.008288	0.001584	0.008404	0.001229	0.008473	0.009808	0.003353	0.000961	0.015122	0.004980	0.001481	0.000709	0.001618	0.001052	0.000861	0.015562	0.001853	0.000895	0.025073	0.078879
determined	0.057020	0.026863	0.019008	0.024746	0.086923	0.028926	0.013808	0.117666	0.011731	0.047132	0.016198	0.009802	0.003613	0.002227	0.005590	0.032375	0.019776	0.002861	0.009387	0.020897	0.013377	0.013000	0.005159	0.004893	0.003896	0.008949	0.012696	0.003464	0.004998	0.003017	0.005869	0.006969	0.028836	0.015645	0.008534	0.010785	0.013495	0.008516	0.006679	0.009573	0.006996	0.006071	0.001634	0.007809	0.006128	0.002462	0.004996	0.006405	0.012995	0.025250	0.025331	0.027207	0.005720	0.010496	0.005023	0.002697	0.004728	0.005012	0.003565	0.006827	0.006710	0.005674	0.001718	0.003320	0.001892	0.004380	0.001042	0.007584	0.001996	0.004003	0.010602	0.028827
that	0.201239	0.006151	0.092925	0.003147	0.017762	0.050324	0.001189	0.054241	0.045808	0.003035	0.056818	0.005840	0.000997	0.000783	0.001299	0.018988	0.058858	0.005702	0.015114	0.005570	0.036261	0.014286	0.001509	0.004564	0.007225	0.010026	0.013644	0.001128	0.000754	0.000564	0.001438	0.000733	0.001132	0.001848	0.011950	0.011143	0.000661	0.000856	0.000362	0.020534	0.000377	0.000204	0.001219	0.009099	0.001111	0.000284	0.005621	0.006513	0.000399	0.008763	0.001416	0.008051	0.009968	0.000874	0.005399	0.000109	0.002374	0.005747	0.000434	0.000600	0.001257	0.000572	0.000571	0.000394	0.000276	0.000978	0.000255	0.003036	0.000256	0.000183	0.033252	0.103998
the	0.214901	0.016534	0.040900	0.006282	0.033629	0.053803	0.002563	0.022342	0.037809	0.006581	0.028643	0.004574	0.003641	0.003731	0.006531	0.013213	0.063541	0.011578	0.027417	0.009597	0.039962	0.017423	0.001702	0.010167	0.014337	0.049409	0.015716	0.003941	0.002690	0.001357	0.002052	0.001775	0.002025	0.001916	0.007966	0.010901	0.000712	0.001661	0.002229	0.012979	0.000839	0.001118	0.001019	0.008639	0.000945	0.000752	0.024442	0.006662	0.003011	0.002301	0.001744	0.004474	0.007291	0.000956	0.006294	0.000511	0.002987	0.006516	0.000830	0.001809	0.003564	0.000664	0.001966	0.001366	0.000692	0.001279	0.000808	0.001866	0.000436	0.000713	0.034253	0.060522
impacts	0.099315	0.051741	0.011756	0.099831	0.025147	0.027546	0.024170	0.038975	0.006919	0.020498	0.006619	0.007900	0.011184	0.002269	0.019593	0.016212	0.015625	0.006593	0.004937	0.039587	0.008673	0.006647	0.008680	0.003670	0.002949	0.007601	0.004252	0.010681	0.003152	0.005607	0.017084	0.011807	0.050257	0.011686	0.004660	0.003673	0.015530	0.004801	0.014197	0.004685	0.005367	0.032618	0.001406	0.002418	0.001372	0.007445	0.003174	0.002354	0.023675	0.007101	0.005284	0.005122	0.003277	0.005861	0.002698	0.007369	0.005663	0.002093	0.004513	0.031902	0.005397	0.011922	0.005561	0.002493	0.004499	0.013421	0.005894	0.009229	0.012798	0.016207	0.008382	0.006777
would	0.067446	0.008887	0.009718	0.019620	0.114170	0.059679	0.003920	0.014267	0.041127	0.027960	0.028963	0.007634	0.002119	0.004057	0.013598	0.109218	0.026773	0.007055	0.060569	0.002804	0.018800	0.029758	0.002190	0.005308	0.008848	0.005087	0.025918	0.000962	0.002658	0.002028	0.000713	0.002495	0.001802	0.006842	0.009475	0.015431	0.000723	0.003079	0.001854	0.010676	0.001684	0.000331	0.015411	0.017544	0.007155	0.002364	0.003172	0.013217	0.000896	0.005113	0.007927	0.010102	0.007709	0.001769	0.012555	0.000999	0.003575	0.012831	0.007331	0.000435	0.006205	0.000403	0.000520	0.001608	0.001220	0.000522	0.000513	0.005505	0.000258	0.001479	0.014844	0.050570
be	0.046453	0.008427	0.014967	0.025638	0.062765	0.047993	0.006956	0.325495	0.003380	0.017032	0.024613	0.009380	0.001478	0.002114	0.003786	0.090203	0.018365	0.005075	0.014470	0.005533	0.009296	0.022156	0.002798	0.005321	0.008560	0.005931	0.018127	0.000856	0.000501	0.000601	0.000487	0.002562	0.005514	0.003095	0.008201	0.008734	0.001365	0.001845	0.000990	0.008556	0.000884	0.000792	0.007791	0.010336	0.003654	0.001384	0.002563	0.008092	0.001053	0.029782	0.015875	0.002774	0.005204	0.001983	0.006245	0.000664	0.002802	0.006878	0.001738	0.000203	0.012672	0.003526	0.000332	0.000237	0.000308	0.000278	0.000159	0.005873	0.000385	0.000803	0.007806	0.007306
minimal	0.059746	0.063790	0.030596	0.078936	0.034912	0.048146	0.024381	0.048605	0.028484	0.010439	0.028776	0.008362	0.007759	0.002842	0.009759	0.052833	0.045105	0.010383	0.022297	0.039039	0.029030	0.016666	0.005511	0.005394	0.009278	0.005529	0.010677	0.003771	0.001134	0.002522	0.003440	0.005183	0.061440	0.017255	0.007861	0.006243	0.010348	0.003707	0.001519	0.004041	0.002407	0.007094	0.005253	0.005633	0.002084	0.002386	0.002284	0.005240	0.009944	0.007460	0.012531	0.004389	0.002842	0.002224	0.004582	0.003726	0.001949	0.003516	0.002969	0.006045	0.002323	0.006847	0.001169	0.000589	0.001347	0.001837	0.001764	0.002573	0.001994	0.002580	0.009407	0.007273
