TOKEN	[CLS]	EPA	has	determined	that	the	impacts	would	be	minimal	or	none	##xi	##sten	##t	because	,	among	other	reasons	,	the	phase	-	in	of	the	re	##man	##uf	##act	##uring	requirements	combined	with	the	compliance	flexibility	given	to	small	businesses	during	the	initial	years	of	the	program	will	allow	them	to	make	the	transition	into	the	new	marketplace	for	certified	re	##man	##uf	##act	##ures	without	hard	##ship	.	[SEP]
[CLS]	0.004174	0.093552	0.045881	0.014574	0.023018	0.038208	0.019210	0.025651	0.016096	0.008666	0.019701	0.001432	0.000356	0.001171	0.001874	0.008212	0.004666	0.013700	0.004722	0.003644	0.002765	0.007648	0.006322	0.001494	0.005115	0.005420	0.021122	0.008136	0.002279	0.001151	0.003636	0.033594	0.017593	0.001371	0.002497	0.006207	0.017705	0.004296	0.000578	0.004227	0.023673	0.045089	0.001674	0.003935	0.009612	0.004807	0.002087	0.011216	0.029038	0.014455	0.004268	0.004837	0.002754	0.001604	0.005531	0.002763	0.001288	0.004668	0.010719	0.013897	0.009033	0.031616	0.012769	0.004617	0.001933	0.004521	0.031875	0.003447	0.001353	0.003102	0.095394	0.100760
EPA	0.004598	0.023926	0.022832	0.006824	0.010616	0.009480	0.020434	0.022377	0.007853	0.005451	0.122010	0.006719	0.000952	0.001224	0.003473	0.023026	0.008381	0.005525	0.003840	0.005248	0.005013	0.002095	0.003648	0.002751	0.002002	0.001641	0.003304	0.003277	0.000525	0.000402	0.002777	0.007979	0.002627	0.003042	0.002139	0.001347	0.005208	0.001548	0.000434	0.001043	0.010943	0.024807	0.001022	0.001113	0.001222	0.002385	0.001216	0.001532	0.009505	0.013319	0.003378	0.006358	0.002529	0.002344	0.003805	0.007414	0.001350	0.001597	0.004383	0.008794	0.004587	0.008938	0.005334	0.001030	0.000750	0.005102	0.015236	0.003722	0.008450	0.012865	0.218408	0.238971
has	0.007517	0.014908	0.011879	0.008632	0.005663	0.004076	0.007008	0.006137	0.002491	0.007338	0.023437	0.005060	0.002237	0.002210	0.003657	0.013383	0.003484	0.003344	0.001439	0.001957	0.002269	0.001716	0.001879	0.002145	0.001851	0.002838	0.002276	0.001431	0.000773	0.000441	0.001190	0.003414	0.001520	0.001882	0.001707	0.000880	0.003603	0.001210	0.000574	0.000936	0.007382	0.011618	0.001292	0.001356	0.001406	0.001892	0.002187	0.001396	0.003843	0.002913	0.000997	0.001779	0.000752	0.001626	0.001252	0.002155	0.000714	0.000659	0.001648	0.001791	0.001151	0.005448	0.001835	0.001120	0.000542	0.001583	0.004641	0.001022	0.000721	0.000864	0.361316	0.400705
determined	0.003766	0.010743	0.006707	0.005301	0.004522	0.005332	0.007782	0.003231	0.002404	0.004895	0.028088	0.005598	0.002446	0.002147	0.003724	0.008285	0.001777	0.002334	0.001787	0.002306	0.001894	0.001438	0.000845	0.001653	0.001872	0.001407	0.001819	0.001562	0.000397	0.000216	0.000808	0.002434	0.000636	0.000808	0.000724	0.000634	0.003561	0.000589	0.000104	0.000560	0.004097	0.008241	0.000376	0.000477	0.000464	0.000769	0.000552	0.000755	0.002320	0.002273	0.000652	0.002057	0.000621	0.000755	0.000941	0.000900	0.000346	0.000339	0.001062	0.001147	0.000646	0.004471	0.001895	0.000608	0.000291	0.001202	0.003136	0.000815	0.000926	0.000536	0.385300	0.433892
that	0.005241	0.023702	0.012228	0.010498	0.011948	0.018945	0.017273	0.006360	0.008230	0.036787	0.018433	0.014468	0.005354	0.006478	0.011271	0.032032	0.001827	0.003622	0.004403	0.007712	0.003387	0.006797	0.001675	0.002633	0.003505	0.005781	0.005602	0.002423	0.000936	0.000477	0.001150	0.004898	0.002138	0.002829	0.004258	0.004268	0.008625	0.001584	0.000477	0.000801	0.006985	0.014060	0.000777	0.001337	0.000794	0.001074	0.001221	0.001733	0.003734	0.003594	0.001898	0.003141	0.001053	0.001238	0.002157	0.001351	0.000433	0.000666	0.001284	0.001360	0.000942	0.005048	0.002588	0.001600	0.000699	0.001396	0.005297	0.002464	0.000838	0.000615	0.288149	0.319416
the	0.002732	0.011975	0.020201	0.008267	0.010847	0.019430	0.024980	0.019679	0.009400	0.050003	0.067209	0.026456	0.003964	0.005584	0.011527	0.030252	0.004560	0.011921	0.008142	0.013934	0.003588	0.006960	0.002517	0.002666	0.004217	0.004482	0.004322	0.001552	0.000648	0.000484	0.000872	0.005947	0.001821	0.004002	0.005888	0.004339	0.003815	0.001956	0.000753	0.000831	0.005762	0.007268	0.000959	0.001185	0.000710	0.001629	0.000945	0.001040	0.001618	0.009530	0.002890	0.003452	0.000779	0.001635	0.002016	0.002293	0.000398	0.000476	0.001011	0.000631	0.000942	0.003130	0.001433	0.001222	0.000617	0.000986	0.003713	0.003149	0.001701	0.001423	0.244044	0.268692
impacts	0.003669	0.008860	0.009113	0.005296	0.004635	0.006309	0.007947	0.010200	0.006682	0.007594	0.055484	0.005146	0.001381	0.001897	0.003166	0.013746	0.002862	0.005285	0.003134	0.006349	0.002738	0.002890	0.001222	0.001242	0.000841	0.000920	0.001353	0.000482	0.000151	0.000074	0.000349	0.001665	0.000656	0.001724	0.001739	0.000955	0.001572	0.000348	0.000134	0.000568	0.002367	0.003604	0.000534	0.000653	0.000487	0.000857	0.000446	0.000732	0.000982	0.004859	0.000990	0.001917	0.000731	0.000975	0.001698	0.001329	0.000364	0.000543	0.001554	0.001265	0.000632	0.001489	0.000420	0.000179	0.000080	0.000326	0.001430	0.001883	0.000403	0.000736	0.364909	0.410251
would	0.008373	0.018044	0.014344	0.012125	0.007647	0.016257	0.021912	0.011252	0.007507	0.020282	0.082652	0.012733	0.003751	0.004583	0.007261	0.029440	0.002357	0.007027	0.008027	0.012992	0.002560	0.004509	0.001520	0.001244	0.001282	0.001657	0.003097	0.000926	0.000300	0.000166	0.000518	0.001946	0.001143	0.002811	0.002029	0.001278	0.003840	0.000666	0.000283	0.000372	0.005037	0.009584	0.000588	0.001060	0.000455	0.000890	0.000678	0.002137	0.002896	0.003646	0.001287	0.002465	0.000880	0.001202	0.001670	0.001678	0.000388	0.000746	0.001304	0.001314	0.000974	0.004124	0.001043	0.000462	0.000196	0.000587	0.002664	0.002741	0.001136	0.000805	0.286364	0.318289
be	0.004984	0.024330	0.015460	0.009925	0.012170	0.029761	0.050039	0.018670	0.009118	0.031266	0.081897	0.041426	0.008904	0.008279	0.012265	0.030174	0.003933	0.009670	0.006627	0.015313	0.003542	0.003970	0.005480	0.002125	0.005149	0.005321	0.005805	0.005913	0.001865	0.000785	0.001223	0.006757	0.002329	0.002214	0.001931	0.001553	0.007131	0.001757	0.000265	0.000866	0.009754	0.013720	0.000614	0.000918	0.000714	0.002527	0.000927	0.002218	0.004048	0.010139	0.001925	0.005932	0.001399	0.002008	0.002281	0.002676	0.000411	0.000412	0.000875	0.000986	0.000984	0.006738	0.005619	0.002769	0.000743	0.001190	0.004170	0.003950	0.004711	0.002834	0.195725	0.215892
minimal	0.002145	0.006747	0.004682	0.003184	0.003765	0.008185	0.013152	0.004969	0.002604	0.010481	0.048386	0.013480	0.009260	0.003825	0.005731	0.010872	0.001458	0.006488	0.005565	0.008843	0.000769	0.001598	0.000923	0.001629	0.001459	0.001525	0.001376	0.000692	0.000468	0.000192	0.000258	0.001179	0.000512	0.002326	0.001854	0.000636	0.001004	0.000333	0.000125	0.000202	0.002338	0.002720	0.000268	0.000329	0.000256	0.000614	0.000307	0.000542	0.000718	0.001272	0.000336	0.001486	0.000157	0.000425	0.000396	0.000487	0.000165	0.000105	0.000285	0.000165	0.000258	0.001299	0.000598	0.000580	0.000114	0.000274	0.000772	0.001434	0.000712	0.000494	0.370312	0.416899
or	0.003069	0.017748	0.012336	0.026598	0.013567	0.025497	0.022999	0.020211	0.016413	0.041267	0.095393	0.057382	0.047383	0.048254	0.042125	0.033870	0.012535	0.026076	0.018053	0.024350	0.012520	0.003087	0.005220	0.005581	0.003322	0.002906	0.003318	0.002498	0.001950	0.001284	0.002143	0.002756	0.001634	0.001451	0.000987	0.000809	0.004617	0.000754	0.000174	0.000949	0.004665	0.007715	0.000310	0.001048	0.000465	0.000771	0.000532	0.002232	0.001921	0.004164	0.001020	0.001285	0.000741	0.001269	0.002023	0.001692	0.000279	0.000636	0.000957	0.002014	0.000249	0.002755	0.003224	0.003158	0.001512	0.001881	0.002907	0.002542	0.001258	0.001382	0.133876	0.146433
none	0.003900	0.021457	0.007950	0.011843	0.006597	0.015430	0.013745	0.009204	0.004715	0.015815	0.050234	0.023823	0.017448	0.008205	0.017314	0.015220	0.004814	0.008373	0.008965	0.010485	0.001546	0.001261	0.000976	0.003037	0.001578	0.001618	0.001524	0.000519	0.000454	0.000155	0.000413	0.001420	0.000880	0.001434	0.000965	0.000517	0.001867	0.000360	0.000060	0.000201	0.004416	0.005534	0.000192	0.000307	0.000290	0.000469	0.000203	0.000696	0.001256	0.002395	0.000429	0.002547	0.000226	0.000474	0.000521	0.000295	0.000128	0.000126	0.000301	0.000213	0.000158	0.001620	0.000396	0.000495	0.000106	0.000349	0.000817	0.002138	0.001125	0.000700	0.315740	0.359013
##xi	0.001677	0.014043	0.002530	0.002359	0.002498	0.009472	0.014280	0.002769	0.002062	0.006107	0.014320	0.020753	0.048801	0.006670	0.009484	0.003801	0.004392	0.008179	0.003795	0.004598	0.001353	0.001022	0.002719	0.006135	0.004966	0.002559	0.002009	0.004584	0.002489	0.001045	0.001822	0.002724	0.001055	0.000404	0.000497	0.000428	0.002413	0.000554	0.000075	0.000459	0.007937	0.005867	0.000244	0.000310	0.000219	0.000415	0.000291	0.000671	0.001212	0.001591	0.000367	0.002853	0.000395	0.001154	0.001124	0.000537	0.000259	0.000236	0.000382	0.000511	0.000304	0.001647	0.003148	0.002624	0.000729	0.001772	0.001414	0.001380	0.003634	0.001158	0.344168	0.389546
##sten	0.001494	0.016113	0.005105	0.003195	0.003769	0.006564	0.020422	0.010869	0.003645	0.011945	0.045652	0.024801	0.013125	0.006563	0.008209	0.012820	0.004892	0.002770	0.001963	0.007951	0.002029	0.000869	0.002498	0.005324	0.002106	0.000846	0.000863	0.002040	0.001572	0.000396	0.001088	0.003059	0.002032	0.000407	0.000243	0.000246	0.002596	0.000637	0.000082	0.000335	0.004754	0.007873	0.000093	0.000167	0.000143	0.000362	0.000126	0.000280	0.001183	0.004615	0.000521	0.003562	0.001059	0.001179	0.001802	0.001616	0.000530	0.000385	0.000502	0.001052	0.000344	0.002390	0.002543	0.002440	0.000444	0.001557	0.003159	0.006062	0.004159	0.004178	0.327633	0.372155
