TOKEN	[CLS]	EPA	has	determined	that	the	impacts	would	be	minimal	or	none	##xi	##sten	##t	because	,	among	other	reasons	,	the	phase	-	in	of	the	re	##man	##uf	##act	##uring	requirements	combined	with	the	compliance	flexibility	given	to	small	businesses	during	the	initial	years	of	the	program	will	allow	them	to	make	the	transition	into	the	new	marketplace	for	certified	re	##man	##uf	##act	##ures	without	hard	##ship	.	[SEP]
[CLS]	0.323422	0.016432	0.012929	0.010682	0.011013	0.026375	0.005546	0.008106	0.008951	0.005027	0.005220	0.004699	0.006959	0.004887	0.005891	0.006562	0.019416	0.009094	0.006315	0.004572	0.019799	0.008427	0.003335	0.004806	0.004853	0.008872	0.009597	0.007778	0.005209	0.007605	0.004402	0.004929	0.008807	0.006045	0.011705	0.016733	0.012998	0.005335	0.004636	0.012026	0.008660	0.004464	0.005861	0.012450	0.005523	0.002335	0.011354	0.011366	0.009342	0.009585	0.007687	0.003721	0.010222	0.004636	0.007539	0.002196	0.004783	0.009379	0.004803	0.004538	0.007592	0.006026	0.005095	0.005016	0.007292	0.003636	0.002981	0.004555	0.006421	0.002143	0.024853	0.113948
EPA	0.893680	0.005726	0.000431	0.000295	0.000766	0.000600	0.000032	0.000067	0.000105	0.000003	0.000042	0.000031	0.000095	0.000031	0.000538	0.000061	0.001245	0.000014	0.000000	0.000015	0.000658	0.000086	0.000001	0.000063	0.000024	0.000086	0.000236	0.000076	0.000194	0.000175	0.000017	0.000090	0.000262	0.000042	0.000098	0.000248	0.000102	0.000002	0.000004	0.000101	0.000002	0.000007	0.000004	0.000871	0.000003	0.000003	0.000388	0.001455	0.000112	0.000167	0.000032	0.000036	0.000308	0.000004	0.000022	0.000011	0.000041	0.000168	0.000003	0.000008	0.000653	0.001876	0.000047	0.000208	0.000560	0.000029	0.000013	0.000024	0.000014	0.000003	0.001253	0.085332
has	0.383069	0.396547	0.007779	0.007283	0.005245	0.018657	0.001000	0.000086	0.000232	0.000034	0.000615	0.000094	0.000062	0.001195	0.000485	0.001090	0.010604	0.001059	0.000111	0.000199	0.002857	0.000288	0.000124	0.000021	0.000046	0.000459	0.000327	0.000176	0.000305	0.000362	0.000577	0.000177	0.000941	0.000319	0.000385	0.000172	0.000073	0.000423	0.000008	0.000014	0.000002	0.000267	0.000055	0.000124	0.000051	0.000694	0.002636	0.001110	0.001480	0.002168	0.000497	0.000025	0.000166	0.000019	0.000030	0.000001	0.000014	0.000116	0.000005	0.000010	0.000262	0.000489	0.000489	0.000263	0.000208	0.001561	0.001858	0.000011	0.000072	0.000056	0.000920	0.140841
determined	0.605059	0.019236	0.170956	0.002325	0.008662	0.012539	0.043686	0.000076	0.000347	0.000299	0.000258	0.000065	0.000007	0.000073	0.000318	0.000107	0.003698	0.000171	0.000047	0.000110	0.001122	0.000643	0.000712	0.000119	0.000005	0.000097	0.000892	0.000013	0.000008	0.000012	0.000255	0.000024	0.000456	0.000052	0.001927	0.000774	0.000123	0.000190	0.000004	0.000022	0.000001	0.000022	0.000011	0.000130	0.000006	0.000076	0.000962	0.001087	0.000430	0.000110	0.000066	0.000168	0.000172	0.000024	0.000317	0.000016	0.000016	0.000093	0.000001	0.000003	0.000026	0.000004	0.000102	0.000032	0.000007	0.000201	0.001358	0.000217	0.000002	0.000017	0.005126	0.113712
that	0.048719	0.000109	0.002947	0.908030	0.005236	0.005916	0.004472	0.000430	0.000226	0.000013	0.000047	0.000010	0.000002	0.000003	0.000005	0.000892	0.000798	0.000095	0.000091	0.001269	0.000753	0.000060	0.000103	0.000051	0.000014	0.000007	0.000027	0.000013	0.000001	0.000000	0.000041	0.000093	0.000096	0.000002	0.000699	0.000745	0.000138	0.000046	0.000026	0.000047	0.000000	0.000004	0.000002	0.000017	0.000000	0.000000	0.000096	0.000122	0.000156	0.000017	0.000078	0.000088	0.000041	0.000003	0.000026	0.000000	0.000002	0.000001	0.000000	0.000003	0.000002	0.000001	0.000002	0.000025	0.000001	0.000024	0.000131	0.000072	0.000021	0.000001	0.000455	0.016336
the	0.436767	0.016332	0.006191	0.074339	0.235848	0.031917	0.020215	0.001999	0.031318	0.002311	0.000173	0.001281	0.001011	0.000183	0.000285	0.000841	0.012671	0.001551	0.000290	0.001044	0.020603	0.000460	0.000136	0.001156	0.000710	0.000411	0.000049	0.000162	0.000191	0.000044	0.000038	0.000055	0.000669	0.000434	0.001400	0.003277	0.012996	0.000501	0.000270	0.000658	0.000112	0.000069	0.000115	0.000117	0.000034	0.000022	0.000152	0.000364	0.001086	0.000092	0.000266	0.000259	0.002599	0.000307	0.000155	0.000150	0.000331	0.000109	0.000001	0.000068	0.000045	0.000012	0.000024	0.000062	0.000627	0.000082	0.000044	0.000498	0.000167	0.000215	0.002905	0.068120
impacts	0.288562	0.005176	0.003302	0.001416	0.016689	0.472216	0.051014	0.023414	0.003548	0.007178	0.001660	0.000028	0.000013	0.000004	0.000042	0.000014	0.002766	0.001352	0.000042	0.000002	0.011081	0.005100	0.000217	0.000328	0.000248	0.000690	0.000328	0.000001	0.000005	0.000139	0.000000	0.000004	0.000008	0.000642	0.001613	0.000868	0.002229	0.002301	0.000282	0.000607	0.000010	0.000449	0.000085	0.000202	0.000023	0.000005	0.000092	0.000043	0.000161	0.000402	0.000044	0.000026	0.002007	0.001710	0.001147	0.000037	0.000170	0.001088	0.000004	0.000004	0.000117	0.000002	0.000000	0.000002	0.000067	0.000009	0.000015	0.000098	0.000004	0.000274	0.005144	0.081432
would	0.646781	0.001507	0.000525	0.001575	0.023695	0.083118	0.049331	0.004399	0.002185	0.000774	0.007437	0.000244	0.000020	0.000120	0.000010	0.000093	0.000582	0.000105	0.000291	0.000061	0.004342	0.002405	0.000619	0.000347	0.000073	0.000667	0.000713	0.000056	0.000002	0.000005	0.000007	0.000001	0.000008	0.000006	0.000180	0.000418	0.000154	0.000261	0.000320	0.000430	0.000034	0.000286	0.000158	0.000045	0.000001	0.000015	0.000139	0.000060	0.000016	0.000044	0.000340	0.000020	0.000318	0.000881	0.003218	0.000009	0.000058	0.000925	0.000043	0.000006	0.000006	0.000003	0.000011	0.000001	0.000001	0.000001	0.000065	0.000023	0.000009	0.000024	0.007890	0.151482
be	0.169809	0.000813	0.000273	0.041019	0.030316	0.025860	0.097129	0.403045	0.004153	0.006942	0.050512	0.000424	0.000015	0.000041	0.000087	0.000231	0.001199	0.000008	0.000008	0.000495	0.002774	0.001776	0.004177	0.014011	0.000663	0.000367	0.001075	0.000023	0.000041	0.000001	0.000002	0.000041	0.000016	0.000002	0.000053	0.000245	0.000110	0.000148	0.000311	0.000787	0.000011	0.000195	0.000066	0.000284	0.000001	0.000004	0.000055	0.000099	0.000084	0.000020	0.000059	0.000075	0.000381	0.000082	0.000996	0.000195	0.001578	0.000277	0.000017	0.000127	0.000074	0.000002	0.000001	0.000029	0.000001	0.000001	0.000133	0.000012	0.000001	0.000024	0.005280	0.130834
minimal	0.446125	0.000095	0.000111	0.000462	0.005010	0.011088	0.005615	0.007446	0.360320	0.010566	0.006136	0.000216	0.000989	0.000042	0.000018	0.000012	0.002863	0.000010	0.000001	0.000010	0.008337	0.000361	0.000008	0.001587	0.001202	0.001481	0.000379	0.000007	0.000098	0.000001	0.000000	0.000001	0.000016	0.000000	0.000009	0.000065	0.000126	0.000002	0.000005	0.002067	0.000003	0.000097	0.000032	0.000457	0.000010	0.000000	0.000024	0.000020	0.000212	0.000002	0.000000	0.000004	0.000101	0.000035	0.000100	0.000030	0.000822	0.000695	0.000000	0.000156	0.000113	0.000000	0.000000	0.000004	0.000000	0.000000	0.000000	0.000004	0.000000	0.000001	0.000502	0.123687
