TOKEN	[CLS]	A	person	is	training	his	horse	for	a	competition	.	[SEP]
[CLS]	0.063329	0.078909	0.120557	0.069453	0.081984	0.059249	0.096231	0.091770	0.091512	0.082539	0.095709	0.068757
A	0.066060	0.101594	0.083124	0.090170	0.068292	0.060241	0.120372	0.104985	0.095493	0.061447	0.091014	0.057209
person	0.071443	0.088870	0.096279	0.080600	0.064019	0.073419	0.080693	0.106605	0.081532	0.080184	0.100822	0.075534
is	0.066881	0.108622	0.101345	0.076330	0.075937	0.048469	0.109485	0.103469	0.088665	0.074771	0.053282	0.092744
training	0.080795	0.086601	0.096932	0.057155	0.095761	0.057893	0.101895	0.122843	0.076533	0.059611	0.082205	0.081777
his	0.068576	0.124986	0.074185	0.089770	0.056966	0.078764	0.127671	0.098534	0.062466	0.066366	0.078788	0.072928
horse	0.088755	0.108955	0.073709	0.076590	0.070125	0.073825	0.094996	0.125316	0.073874	0.065401	0.067800	0.080654
for	0.062047	0.078076	0.088424	0.094259	0.067632	0.071847	0.098265	0.097568	0.099614	0.081894	0.083786	0.076588
a	0.060831	0.083502	0.131049	0.058053	0.066631	0.077636	0.073830	0.123550	0.076622	0.084352	0.080478	0.083464
competition	0.064660	0.077499	0.097866	0.068193	0.095912	0.059604	0.097054	0.094980	0.114785	0.067398	0.075401	0.086648
.	0.064176	0.092614	0.097800	0.081165	0.066202	0.087014	0.089512	0.106404	0.081838	0.070153	0.084252	0.078870
[SEP]	0.065401	0.114689	0.073502	0.082844	0.058075	0.054286	0.113273	0.105713	0.093560	0.070750	0.085971	0.081935
