TOKEN	[CLS]	A	boy	is	jumping	on	skate	##board	in	the	middle	of	a	red	bridge	.	[SEP]
[CLS]	0.055387	0.034070	0.065351	0.039674	0.070597	0.052757	0.076367	0.065968	0.053145	0.058254	0.058512	0.083864	0.057467	0.090463	0.042456	0.048176	0.047494
A	0.072979	0.043708	0.078455	0.036128	0.066331	0.044267	0.069605	0.077081	0.047505	0.049058	0.072620	0.078192	0.048746	0.066588	0.049818	0.049563	0.049357
boy	0.047720	0.060335	0.069423	0.040930	0.052277	0.055472	0.088704	0.060032	0.044632	0.054762	0.065205	0.088006	0.038903	0.061835	0.062320	0.064992	0.044452
is	0.060964	0.048225	0.072874	0.037407	0.072617	0.038442	0.070278	0.055753	0.057059	0.054151	0.053458	0.104687	0.074312	0.054774	0.048388	0.049166	0.047446
jumping	0.038487	0.063321	0.063414	0.047950	0.068274	0.049070	0.061692	0.057477	0.069242	0.057295	0.070513	0.080517	0.051130	0.055854	0.056134	0.053044	0.056587
on	0.044280	0.033148	0.064233	0.040494	0.082449	0.053491	0.072388	0.078999	0.066095	0.052426	0.089619	0.074322	0.057730	0.064006	0.040519	0.048627	0.037176
skate	0.046939	0.043531	0.063987	0.037586	0.074666	0.052787	0.077440	0.061063	0.069230	0.057563	0.066950	0.085482	0.052268	0.063773	0.047463	0.058949	0.040325
##board	0.045569	0.056347	0.072655	0.032405	0.074503	0.047544	0.072829	0.060489	0.055790	0.057496	0.042794	0.101876	0.053535	0.066493	0.059065	0.053573	0.047038
in	0.055016	0.036529	0.080023	0.043361	0.055397	0.045793	0.061853	0.051109	0.058955	0.052325	0.084692	0.067808	0.067758	0.100186	0.052966	0.041510	0.044719
the	0.048475	0.041980	0.079212	0.030170	0.053432	0.064219	0.073382	0.100755	0.053883	0.038874	0.059513	0.055303	0.057460	0.058161	0.052568	0.065291	0.067322
middle	0.073765	0.044069	0.066996	0.041467	0.059091	0.053213	0.061675	0.082086	0.051248	0.039336	0.071204	0.076259	0.058592	0.073908	0.054817	0.035431	0.056841
of	0.054885	0.051194	0.070653	0.038338	0.056576	0.043548	0.061719	0.080143	0.064186	0.044044	0.063926	0.067243	0.055864	0.071150	0.059938	0.052482	0.064111
a	0.056023	0.042748	0.070480	0.049449	0.056718	0.063029	0.071999	0.064237	0.057861	0.045118	0.066717	0.081929	0.057170	0.071318	0.045748	0.044465	0.054991
red	0.045888	0.055022	0.067744	0.039912	0.057500	0.050697	0.092931	0.071822	0.054938	0.055807	0.081084	0.067464	0.070282	0.057385	0.040795	0.037722	0.053007
bridge	0.052687	0.053588	0.073269	0.041536	0.054943	0.069208	0.075135	0.050760	0.069000	0.052631	0.053391	0.089560	0.055274	0.053096	0.054285	0.040828	0.060810
.	0.046578	0.055565	0.068125	0.044203	0.090598	0.048638	0.087879	0.054799	0.064838	0.043508	0.057103	0.085855	0.043661	0.047668	0.051277	0.048327	0.061378
[SEP]	0.053191	0.072795	0.071891	0.038770	0.064008	0.046820	0.081880	0.048357	0.052997	0.058945	0.049095	0.077454	0.058358	0.063765	0.042793	0.045117	0.073763
