TOKEN	[CLS]	A	boy	is	jumping	on	skate	##board	in	the	middle	of	a	red	bridge	.	[SEP]
[CLS]	0.087398	0.048271	0.047258	0.048265	0.044745	0.077006	0.060839	0.056260	0.071756	0.070809	0.044525	0.067228	0.059031	0.054330	0.054559	0.051650	0.056070
A	0.039482	0.069559	0.055034	0.081885	0.059153	0.042656	0.048321	0.048485	0.044932	0.080565	0.040729	0.056934	0.075638	0.042249	0.072200	0.084294	0.057885
boy	0.040426	0.052227	0.045697	0.046948	0.086642	0.039031	0.097371	0.052483	0.054678	0.062415	0.059476	0.071294	0.075352	0.058655	0.047102	0.057425	0.052779
is	0.062745	0.057772	0.047077	0.051960	0.069267	0.045724	0.074530	0.052496	0.063767	0.087403	0.062149	0.062236	0.055414	0.056821	0.044036	0.061798	0.044804
jumping	0.031583	0.059075	0.071774	0.066928	0.047236	0.074614	0.039023	0.049906	0.042490	0.076607	0.034838	0.072188	0.069996	0.057632	0.061978	0.100309	0.043823
on	0.041659	0.067247	0.068060	0.075673	0.050372	0.050063	0.072969	0.049855	0.052781	0.069297	0.057518	0.061138	0.061635	0.055211	0.057526	0.058314	0.050682
skate	0.047952	0.056799	0.066061	0.058549	0.057609	0.044526	0.067252	0.055484	0.061057	0.069613	0.051108	0.079819	0.067367	0.050657	0.056753	0.067753	0.041641
##board	0.059629	0.052588	0.062466	0.046311	0.058991	0.044958	0.041689	0.053919	0.062459	0.083501	0.071974	0.067154	0.055743	0.060438	0.074818	0.050637	0.052724
in	0.049379	0.063290	0.075755	0.054824	0.065407	0.061350	0.065223	0.052913	0.030787	0.068439	0.047183	0.047456	0.053529	0.041203	0.090701	0.085830	0.046731
the	0.048692	0.078481	0.087816	0.077768	0.048218	0.055901	0.065368	0.051123	0.033378	0.062003	0.038172	0.054710	0.049066	0.050969	0.065855	0.094060	0.038420
middle	0.042312	0.066702	0.048896	0.046716	0.060927	0.045354	0.048282	0.040070	0.059078	0.085241	0.065568	0.069566	0.078462	0.050920	0.067765	0.068936	0.055205
of	0.053706	0.063556	0.062951	0.082770	0.042062	0.037626	0.052992	0.054735	0.057665	0.060582	0.050489	0.054937	0.083896	0.080392	0.045779	0.065094	0.050770
a	0.051879	0.052074	0.047840	0.063556	0.045445	0.079384	0.067306	0.056150	0.071202	0.069753	0.040271	0.084975	0.079029	0.054821	0.056705	0.038126	0.041486
red	0.067481	0.046599	0.057345	0.042702	0.046727	0.050990	0.083795	0.053364	0.050604	0.060628	0.053646	0.055780	0.072326	0.066440	0.059952	0.087042	0.044578
bridge	0.048612	0.052533	0.058589	0.058609	0.043392	0.078738	0.055979	0.052112	0.059888	0.056718	0.048736	0.064148	0.095453	0.060129	0.074438	0.054729	0.037196
.	0.055881	0.048320	0.076182	0.071205	0.041498	0.067345	0.054838	0.052835	0.057517	0.073116	0.045828	0.049264	0.075809	0.067572	0.049396	0.053204	0.060192
[SEP]	0.068895	0.052310	0.080954	0.048899	0.042276	0.071409	0.050630	0.060081	0.055315	0.068511	0.049032	0.059395	0.046970	0.067935	0.063534	0.062500	0.051353
