TOKEN	[CLS]	A	boy	is	jumping	on	skate	##board	in	the	middle	of	a	red	bridge	.	[SEP]
[CLS]	0.065744	0.082437	0.060817	0.045833	0.063094	0.064241	0.052349	0.063500	0.048449	0.073926	0.052474	0.067932	0.068898	0.037982	0.041956	0.059703	0.050664
A	0.078670	0.065013	0.048292	0.049499	0.065726	0.040682	0.050639	0.051920	0.077622	0.076262	0.049517	0.066579	0.066862	0.053357	0.047201	0.056780	0.055379
boy	0.065693	0.061398	0.067176	0.056377	0.051257	0.067699	0.058750	0.046108	0.052145	0.062700	0.058262	0.079814	0.064490	0.047800	0.046015	0.072184	0.042133
is	0.073923	0.071889	0.068515	0.051405	0.043064	0.055974	0.063526	0.042470	0.079703	0.078787	0.047377	0.061262	0.067305	0.040592	0.037943	0.062298	0.053968
jumping	0.067314	0.040555	0.062158	0.048753	0.072030	0.057110	0.048604	0.085722	0.085914	0.076243	0.053099	0.062337	0.057946	0.040334	0.043915	0.066549	0.031418
on	0.045053	0.080734	0.046821	0.048490	0.071221	0.055532	0.059865	0.046891	0.081745	0.085638	0.040768	0.075605	0.059117	0.050806	0.047970	0.054674	0.049072
skate	0.052868	0.070244	0.058177	0.058343	0.060599	0.053778	0.042766	0.055324	0.089916	0.065149	0.051992	0.070699	0.057620	0.051032	0.054474	0.068317	0.038702
##board	0.047954	0.063112	0.072588	0.060796	0.047039	0.052371	0.041571	0.060341	0.083662	0.074105	0.069645	0.054284	0.060350	0.053015	0.047240	0.076812	0.035116
in	0.052548	0.069924	0.058036	0.050132	0.052602	0.043086	0.061741	0.056863	0.080794	0.079630	0.052718	0.056317	0.064848	0.035986	0.037855	0.079255	0.067664
the	0.066549	0.074009	0.067362	0.048971	0.050544	0.060438	0.062899	0.047085	0.086745	0.063262	0.054112	0.056984	0.058661	0.035468	0.056443	0.069564	0.040904
middle	0.066063	0.068741	0.043022	0.049469	0.051151	0.066496	0.068349	0.040832	0.086389	0.064964	0.065470	0.058715	0.048873	0.053870	0.049521	0.080302	0.037774
of	0.050039	0.105295	0.062587	0.036674	0.056226	0.062414	0.055593	0.063112	0.065508	0.062676	0.066897	0.064833	0.069447	0.038483	0.042838	0.047908	0.049468
a	0.050660	0.064676	0.066476	0.052569	0.052733	0.073563	0.072428	0.063221	0.076637	0.053927	0.046670	0.062831	0.052609	0.053340	0.074112	0.050796	0.032754
red	0.054823	0.063040	0.058292	0.051102	0.058873	0.059894	0.066843	0.093209	0.068023	0.063655	0.061919	0.069004	0.041241	0.045680	0.053678	0.049993	0.040732
bridge	0.083126	0.068935	0.072192	0.049492	0.063493	0.055836	0.047071	0.059626	0.046081	0.057512	0.071393	0.076918	0.059536	0.031381	0.045163	0.061010	0.051236
.	0.090547	0.068609	0.048102	0.046886	0.041493	0.047830	0.070082	0.052031	0.069458	0.061564	0.051744	0.050288	0.062035	0.039738	0.063393	0.077481	0.058719
[SEP]	0.063202	0.059799	0.060434	0.077119	0.051449	0.057479	0.055447	0.040449	0.078294	0.070340	0.048900	0.050128	0.065783	0.067242	0.049458	0.063512	0.040965
