TOKEN	[CLS]	A	boy	is	jumping	on	skate	##board	in	the	middle	of	a	red	bridge	.	[SEP]
[CLS]	0.063316	0.082264	0.053245	0.036701	0.070490	0.051238	0.045025	0.066507	0.059796	0.036162	0.042544	0.075286	0.062187	0.065337	0.057995	0.059264	0.072643
A	0.050327	0.047233	0.076914	0.052991	0.074797	0.056421	0.052347	0.074041	0.046004	0.061700	0.077580	0.053419	0.054533	0.055525	0.048138	0.050515	0.067516
boy	0.045183	0.052961	0.056504	0.045334	0.075987	0.060460	0.043287	0.068632	0.098026	0.047823	0.059820	0.053055	0.040442	0.058094	0.062370	0.068761	0.063263
is	0.061181	0.075962	0.064460	0.055656	0.072047	0.065861	0.058706	0.046961	0.075427	0.039905	0.063205	0.045334	0.045335	0.060144	0.057910	0.043396	0.068508
jumping	0.086734	0.052342	0.064033	0.052368	0.047942	0.063268	0.052526	0.063024	0.073465	0.038113	0.060626	0.062029	0.064418	0.068221	0.055217	0.045470	0.050205
on	0.062152	0.062286	0.064288	0.052068	0.079320	0.056824	0.042790	0.064949	0.067444	0.044525	0.048312	0.051386	0.054858	0.063713	0.064307	0.059381	0.061397
skate	0.061713	0.073237	0.061461	0.065311	0.053214	0.060756	0.063111	0.064469	0.047675	0.047012	0.058155	0.051652	0.042026	0.063864	0.060418	0.078168	0.047758
##board	0.053791	0.054435	0.064934	0.052511	0.079058	0.044280	0.062698	0.058927	0.091295	0.040203	0.057608	0.053783	0.036898	0.063979	0.062922	0.055966	0.066713
in	0.062803	0.056109	0.055482	0.056920	0.082091	0.062712	0.055312	0.049276	0.093118	0.037972	0.048903	0.056254	0.038072	0.066129	0.070118	0.047131	0.061600
the	0.056099	0.060772	0.078825	0.064794	0.062158	0.033763	0.043368	0.077841	0.064219	0.043070	0.062905	0.039368	0.033878	0.066014	0.070737	0.065015	0.077174
middle	0.051916	0.052040	0.073568	0.054005	0.063026	0.062313	0.044217	0.066380	0.063151	0.056161	0.069956	0.069758	0.054944	0.049480	0.051214	0.050690	0.067180
of	0.057787	0.063156	0.060181	0.052668	0.065218	0.064908	0.047306	0.058463	0.058752	0.041633	0.054536	0.064083	0.048226	0.055140	0.078458	0.083515	0.045971
a	0.072308	0.068785	0.060022	0.063487	0.063185	0.045224	0.057768	0.065365	0.065659	0.036757	0.063707	0.047740	0.052064	0.056066	0.058807	0.054440	0.068615
red	0.060771	0.059579	0.060018	0.050930	0.066551	0.064989	0.055716	0.060349	0.074324	0.038992	0.054583	0.058270	0.054752	0.066867	0.052631	0.058127	0.062550
bridge	0.075629	0.061659	0.069159	0.048411	0.052593	0.058175	0.073616	0.051274	0.074291	0.037138	0.056222	0.050212	0.051975	0.060314	0.070252	0.056014	0.053065
.	0.049275	0.067113	0.071586	0.053597	0.065237	0.047350	0.039612	0.072360	0.065422	0.048645	0.067390	0.060204	0.045083	0.055010	0.057908	0.063478	0.070728
[SEP]	0.065184	0.045589	0.057511	0.046282	0.072210	0.047237	0.037077	0.076414	0.057858	0.046035	0.089415	0.057792	0.058662	0.063420	0.052464	0.054472	0.072379
