TOKEN	[CLS]	A	boy	is	jumping	on	skate	##board	in	the	middle	of	a	red	bridge	.	[SEP]
[CLS]	0.053360	0.082022	0.045550	0.055231	0.070171	0.055671	0.054144	0.056772	0.080909	0.046256	0.057618	0.043818	0.043347	0.058124	0.070239	0.037088	0.089680
A	0.048683	0.071089	0.073351	0.054177	0.064643	0.062465	0.050945	0.061452	0.056366	0.037814	0.088160	0.052512	0.051532	0.055542	0.068773	0.037354	0.065143
boy	0.051114	0.065338	0.071416	0.061376	0.074224	0.057309	0.056643	0.053922	0.059326	0.036292	0.073014	0.038116	0.056205	0.063733	0.078369	0.039627	0.063976
is	0.045754	0.067765	0.075878	0.065970	0.066008	0.053011	0.052715	0.070274	0.054037	0.048858	0.070641	0.048770	0.051093	0.050738	0.079201	0.041127	0.058160
jumping	0.065328	0.056135	0.063043	0.055813	0.064843	0.068965	0.051460	0.045560	0.061084	0.042973	0.067169	0.048660	0.059035	0.061852	0.071670	0.040903	0.075507
on	0.056635	0.071343	0.064403	0.054079	0.080441	0.055069	0.054485	0.066088	0.056310	0.035033	0.082248	0.045088	0.052866	0.050013	0.062965	0.037168	0.075767
skate	0.050729	0.067521	0.082521	0.064004	0.053266	0.054829	0.057705	0.067317	0.043184	0.039029	0.091943	0.047928	0.054447	0.060566	0.067933	0.039219	0.057857
##board	0.059102	0.064766	0.073975	0.050881	0.068665	0.062980	0.049425	0.056998	0.060784	0.043145	0.066584	0.047622	0.057392	0.059547	0.066529	0.042506	0.069099
in	0.051402	0.073719	0.059843	0.056456	0.066395	0.071171	0.064771	0.062658	0.056584	0.031142	0.064375	0.049420	0.057076	0.057049	0.078187	0.041050	0.058703
the	0.053170	0.059159	0.071780	0.053207	0.055892	0.064377	0.075295	0.050892	0.051384	0.042704	0.060997	0.066577	0.049656	0.058416	0.075657	0.038729	0.072106
middle	0.043914	0.083793	0.067923	0.062682	0.066856	0.061152	0.055679	0.057340	0.062843	0.038883	0.071339	0.042289	0.047264	0.053178	0.078851	0.037374	0.068638
of	0.049784	0.068704	0.063571	0.062535	0.076415	0.050095	0.046366	0.053047	0.057613	0.041628	0.066533	0.050899	0.058657	0.061273	0.094271	0.042990	0.055618
a	0.048551	0.073296	0.061354	0.064884	0.058417	0.058775	0.057587	0.054091	0.064300	0.037404	0.069328	0.037389	0.061617	0.054460	0.064498	0.052571	0.081478
red	0.062599	0.067132	0.059039	0.057351	0.083956	0.055458	0.049139	0.063388	0.076345	0.042025	0.065963	0.042094	0.052318	0.054432	0.064380	0.043488	0.060895
bridge	0.057871	0.062474	0.062979	0.068528	0.065155	0.050048	0.059441	0.068394	0.062196	0.047200	0.067574	0.047286	0.049217	0.065341	0.068652	0.039037	0.058606
.	0.045848	0.072687	0.065288	0.058813	0.064689	0.062756	0.060408	0.063821	0.059462	0.037549	0.071020	0.045340	0.053278	0.060354	0.080953	0.043033	0.054701
[SEP]	0.054848	0.057209	0.078726	0.058496	0.070539	0.064495	0.054052	0.054649	0.059820	0.043340	0.067417	0.040892	0.070208	0.053989	0.058414	0.045012	0.067895
