TOKEN	[CLS]	A	boy	is	jumping	on	skate	##board	in	the	middle	of	a	red	bridge	.	[SEP]
[CLS]	0.054113	0.049850	0.061133	0.053796	0.061583	0.051641	0.081431	0.061167	0.047720	0.056871	0.067957	0.045966	0.062507	0.061694	0.053006	0.076764	0.052800
A	0.050285	0.050548	0.064694	0.054904	0.067268	0.050405	0.065928	0.071956	0.046683	0.055833	0.071250	0.072961	0.054712	0.053890	0.062950	0.043812	0.061921
boy	0.047673	0.070499	0.058858	0.047115	0.078399	0.051799	0.066066	0.067747	0.049825	0.048057	0.086947	0.065310	0.046708	0.048065	0.054529	0.053806	0.058596
is	0.045736	0.053641	0.053603	0.066973	0.052080	0.053412	0.069169	0.061521	0.073535	0.042880	0.063261	0.079616	0.058927	0.062847	0.055931	0.055831	0.051037
jumping	0.055339	0.054008	0.055696	0.051726	0.064398	0.043502	0.070131	0.076364	0.055387	0.057053	0.051837	0.075628	0.069165	0.050693	0.058172	0.056150	0.054750
on	0.054125	0.060513	0.057567	0.058929	0.051258	0.050587	0.075688	0.065071	0.047472	0.055303	0.060082	0.063367	0.085476	0.053633	0.053011	0.061849	0.046069
skate	0.052112	0.053084	0.081630	0.056971	0.056888	0.057860	0.066237	0.061026	0.060062	0.047614	0.069529	0.058255	0.053676	0.057948	0.049967	0.062863	0.054278
##board	0.051544	0.063528	0.060179	0.054491	0.084914	0.055767	0.059878	0.061377	0.063307	0.048855	0.055605	0.061788	0.057682	0.057016	0.050744	0.047951	0.065373
in	0.055806	0.044624	0.061176	0.049749	0.057226	0.063648	0.058240	0.073960	0.071646	0.046626	0.070139	0.063064	0.064625	0.043336	0.052025	0.060540	0.063570
the	0.049967	0.064377	0.059692	0.076207	0.055872	0.044135	0.059284	0.056432	0.050580	0.055478	0.065270	0.068701	0.068402	0.055361	0.059733	0.064873	0.045638
middle	0.057694	0.068797	0.057134	0.078721	0.061594	0.056357	0.066504	0.062162	0.050442	0.051971	0.054599	0.052273	0.065373	0.052603	0.077569	0.047465	0.038741
of	0.051183	0.058967	0.051851	0.058451	0.047642	0.049044	0.065815	0.071049	0.058681	0.057548	0.052499	0.083697	0.047244	0.054882	0.065819	0.086567	0.039062
a	0.070295	0.056707	0.059523	0.060009	0.079155	0.052872	0.067441	0.064976	0.050215	0.042352	0.049549	0.058568	0.067836	0.050323	0.054884	0.055278	0.060017
red	0.048717	0.055849	0.067030	0.063850	0.057619	0.046976	0.072194	0.065634	0.059776	0.048112	0.060605	0.062122	0.066689	0.050073	0.061946	0.058413	0.054394
bridge	0.052000	0.059255	0.055869	0.067173	0.062341	0.043316	0.064076	0.061203	0.058441	0.054902	0.083985	0.065046	0.060370	0.048772	0.057401	0.061081	0.044772
.	0.043762	0.056770	0.047389	0.094402	0.071902	0.040810	0.052448	0.046088	0.042518	0.059161	0.088333	0.065424	0.054153	0.050127	0.060666	0.050769	0.075277
[SEP]	0.050171	0.051315	0.074885	0.056902	0.057810	0.048168	0.066952	0.073754	0.053838	0.040780	0.072179	0.058747	0.077018	0.047816	0.052234	0.065821	0.051611
