TOKEN	[CLS]	A	boy	is	jumping	on	skate	##board	in	the	middle	of	a	red	bridge	.	[SEP]
[CLS]	0.079303	0.058031	0.097122	0.057826	0.066211	0.038378	0.068761	0.082434	0.067116	0.070119	0.042233	0.049506	0.045653	0.038522	0.048401	0.043866	0.046518
A	0.069421	0.054739	0.056334	0.043201	0.064815	0.042062	0.075959	0.061735	0.063794	0.059010	0.039970	0.035697	0.060463	0.073521	0.072661	0.052825	0.073792
boy	0.048697	0.057559	0.056249	0.082576	0.063805	0.048951	0.103271	0.059480	0.071488	0.058405	0.032103	0.047287	0.068650	0.047685	0.049516	0.055705	0.048573
is	0.049795	0.060893	0.052049	0.044068	0.050580	0.080122	0.102301	0.048765	0.063152	0.058614	0.042725	0.058205	0.057606	0.064506	0.051944	0.066220	0.048456
jumping	0.049683	0.073906	0.062171	0.076831	0.052805	0.054208	0.079019	0.067881	0.045578	0.051153	0.036661	0.048833	0.077825	0.060269	0.050162	0.059115	0.053902
on	0.051643	0.057515	0.054809	0.044514	0.072900	0.042834	0.078975	0.055834	0.067048	0.064845	0.065137	0.046201	0.068609	0.052892	0.055082	0.056790	0.064371
skate	0.041454	0.073344	0.065230	0.054535	0.052505	0.049212	0.078801	0.072618	0.054340	0.056876	0.055236	0.052837	0.061481	0.054613	0.059527	0.057843	0.059547
##board	0.063981	0.050639	0.091542	0.045794	0.036962	0.038867	0.062623	0.061722	0.053312	0.058772	0.053222	0.052402	0.055548	0.081192	0.056124	0.084461	0.052839
in	0.064342	0.069789	0.094142	0.046831	0.056338	0.050478	0.057476	0.056865	0.054487	0.050088	0.053275	0.050702	0.046198	0.060339	0.055380	0.072978	0.060291
the	0.082130	0.060716	0.074325	0.043557	0.047378	0.042049	0.068950	0.052418	0.062036	0.053346	0.048025	0.047551	0.061421	0.061146	0.060716	0.088091	0.046143
middle	0.048848	0.077436	0.072674	0.037932	0.044646	0.044442	0.083170	0.052982	0.047021	0.068493	0.047352	0.037738	0.053638	0.075011	0.053396	0.062060	0.093162
of	0.076594	0.071347	0.079474	0.039734	0.057132	0.045126	0.061154	0.066825	0.051748	0.055381	0.056448	0.041272	0.057690	0.066239	0.076934	0.049538	0.047363
a	0.058715	0.053037	0.063584	0.041637	0.062457	0.040130	0.096650	0.069487	0.060575	0.056702	0.048770	0.033748	0.051654	0.069519	0.049974	0.076640	0.066721
red	0.061620	0.057925	0.067268	0.037611	0.072650	0.048923	0.086352	0.059714	0.050869	0.067544	0.048791	0.068940	0.060319	0.057896	0.053470	0.050041	0.050065
bridge	0.084848	0.056430	0.048103	0.051061	0.058100	0.042773	0.070096	0.056359	0.054116	0.071000	0.045967	0.056770	0.054070	0.064864	0.065526	0.068604	0.051316
.	0.070995	0.056268	0.067379	0.058084	0.042287	0.054699	0.056327	0.047305	0.074001	0.069588	0.043604	0.045004	0.069536	0.056998	0.058067	0.075994	0.053866
[SEP]	0.056738	0.066683	0.081912	0.045923	0.049453	0.053551	0.079398	0.047466	0.077349	0.041320	0.041296	0.062962	0.036749	0.068252	0.059120	0.091684	0.040144
