TOKEN	[CLS]	A	boy	is	jumping	on	skate	##board	in	the	middle	of	a	red	bridge	.	[SEP]
[CLS]	0.046974	0.074335	0.044210	0.058413	0.082699	0.047228	0.063728	0.054987	0.056716	0.054039	0.055479	0.050811	0.068667	0.056422	0.063795	0.041129	0.080369
A	0.057004	0.070530	0.046096	0.050771	0.066291	0.040787	0.064195	0.063546	0.065349	0.069805	0.061162	0.047620	0.072342	0.066743	0.053403	0.049194	0.055161
boy	0.065598	0.077957	0.038547	0.045038	0.065777	0.046297	0.064494	0.066295	0.069703	0.052331	0.053077	0.054291	0.064280	0.078175	0.063000	0.035286	0.059854
is	0.065992	0.079336	0.041474	0.042492	0.070716	0.040396	0.062069	0.048969	0.071734	0.065213	0.051068	0.050203	0.078630	0.081936	0.068747	0.034079	0.046946
jumping	0.052802	0.061327	0.034725	0.049674	0.105062	0.041747	0.058601	0.069313	0.065223	0.072378	0.052744	0.047856	0.063671	0.077246	0.054878	0.031906	0.060846
on	0.047797	0.064769	0.041569	0.070120	0.075967	0.047923	0.065920	0.057068	0.073286	0.070700	0.060944	0.045172	0.060614	0.058629	0.065892	0.036315	0.057316
skate	0.056079	0.051056	0.040615	0.053251	0.092732	0.048345	0.061673	0.073079	0.063214	0.058581	0.061796	0.049294	0.059075	0.076782	0.055732	0.042152	0.056545
##board	0.050794	0.060668	0.035881	0.072490	0.074632	0.039501	0.074318	0.059285	0.062719	0.067720	0.059147	0.050447	0.076978	0.058656	0.060475	0.034399	0.061889
in	0.045535	0.064930	0.036682	0.045013	0.091294	0.044938	0.057957	0.058540	0.074536	0.067017	0.061266	0.046637	0.067592	0.067647	0.059399	0.036389	0.074628
the	0.061198	0.094547	0.037135	0.050270	0.063793	0.042696	0.052951	0.046957	0.060499	0.057330	0.046436	0.047705	0.086423	0.072851	0.053365	0.037079	0.088765
middle	0.063781	0.102579	0.046009	0.057600	0.054105	0.053470	0.063690	0.042403	0.083813	0.044662	0.050159	0.057539	0.070002	0.060829	0.049906	0.044723	0.054730
of	0.072473	0.063311	0.031498	0.063119	0.082844	0.042227	0.070706	0.064190	0.050060	0.074216	0.059773	0.055858	0.050495	0.075527	0.055929	0.030709	0.057063
a	0.047925	0.069639	0.055453	0.062718	0.064957	0.043066	0.056940	0.073117	0.053628	0.063491	0.057277	0.044084	0.067381	0.062016	0.053867	0.055194	0.069247
red	0.068287	0.073805	0.043739	0.051697	0.056252	0.044534	0.069974	0.045269	0.077065	0.055196	0.050739	0.051807	0.075696	0.073068	0.065176	0.039440	0.058257
bridge	0.059621	0.078607	0.035900	0.061105	0.067274	0.052818	0.074568	0.063365	0.071705	0.047823	0.045787	0.048065	0.055211	0.069088	0.072232	0.039958	0.056875
.	0.072925	0.073979	0.047319	0.049565	0.068504	0.053927	0.051131	0.042633	0.063224	0.054423	0.068604	0.062324	0.051835	0.078669	0.069772	0.044117	0.047048
[SEP]	0.058033	0.056236	0.046731	0.050285	0.074055	0.051347	0.059554	0.067737	0.060555	0.060197	0.063990	0.046708	0.068867	0.076201	0.047288	0.048493	0.063724
