TOKEN	[CLS]	A	boy	is	jumping	on	skate	##board	in	the	middle	of	a	red	bridge	.	[SEP]
[CLS]	0.076125	0.043810	0.070371	0.054849	0.059234	0.056871	0.044285	0.072043	0.064976	0.046355	0.057077	0.067155	0.094812	0.059433	0.046580	0.047324	0.038700
A	0.074197	0.049858	0.041203	0.059079	0.051572	0.070176	0.058035	0.086721	0.051666	0.069035	0.059571	0.067659	0.060876	0.057750	0.048353	0.049098	0.045151
boy	0.074482	0.046347	0.046283	0.049900	0.058764	0.086617	0.060330	0.070776	0.057369	0.043229	0.055480	0.064339	0.092484	0.059263	0.052996	0.041312	0.040029
is	0.067384	0.061965	0.054475	0.054067	0.059384	0.054016	0.069326	0.096667	0.052362	0.051590	0.057848	0.054728	0.060860	0.054778	0.052410	0.048876	0.049266
jumping	0.066952	0.060203	0.058751	0.057014	0.056628	0.064289	0.042014	0.082530	0.051152	0.049730	0.056651	0.075629	0.076285	0.048343	0.044091	0.051653	0.058085
on	0.057868	0.058523	0.048206	0.041755	0.057925	0.079301	0.065714	0.084441	0.052428	0.055203	0.051205	0.061246	0.079747	0.059297	0.050980	0.048069	0.048093
skate	0.104452	0.044870	0.054895	0.043012	0.049634	0.067545	0.061359	0.069529	0.061077	0.060141	0.053012	0.051179	0.064351	0.053721	0.064987	0.055157	0.041078
##board	0.092763	0.061368	0.045201	0.049644	0.052985	0.060310	0.043488	0.078532	0.063170	0.057947	0.054872	0.070087	0.069306	0.057860	0.052535	0.051074	0.038857
in	0.064608	0.056020	0.058700	0.046129	0.070716	0.069703	0.051713	0.070860	0.043952	0.068761	0.069125	0.057479	0.079888	0.057098	0.040027	0.059447	0.035776
the	0.079975	0.037634	0.049106	0.052054	0.051456	0.068707	0.061246	0.065737	0.056730	0.063429	0.056768	0.070404	0.062224	0.073036	0.054617	0.043188	0.053687
middle	0.068377	0.073303	0.064511	0.055366	0.049738	0.064759	0.057238	0.086596	0.046851	0.050555	0.074241	0.049080	0.064995	0.053304	0.052851	0.045808	0.042428
of	0.081501	0.068915	0.054168	0.049913	0.059795	0.065624	0.056356	0.090556	0.046934	0.053053	0.062085	0.056064	0.070182	0.054243	0.043137	0.039679	0.047795
a	0.072098	0.044295	0.044619	0.050772	0.061118	0.070937	0.052715	0.067706	0.051904	0.068947	0.053451	0.096263	0.061603	0.049529	0.057874	0.054890	0.041280
red	0.076076	0.048508	0.061608	0.054041	0.050962	0.072510	0.042849	0.079860	0.049018	0.047107	0.062302	0.061468	0.091526	0.057307	0.056899	0.049500	0.038459
bridge	0.084167	0.041573	0.062425	0.044036	0.047754	0.069004	0.049837	0.081956	0.048625	0.047661	0.060676	0.073519	0.091378	0.057945	0.042871	0.056478	0.040095
.	0.055812	0.049712	0.045487	0.056229	0.062833	0.065000	0.074315	0.063797	0.062017	0.053049	0.059011	0.063675	0.088373	0.069967	0.043945	0.040589	0.046189
[SEP]	0.071389	0.074120	0.042847	0.065218	0.040497	0.098217	0.070290	0.075747	0.048232	0.045995	0.056207	0.062462	0.066583	0.051827	0.048335	0.034420	0.047612
