TOKEN	[CLS]	A	boy	is	jumping	on	skate	##board	in	the	middle	of	a	red	bridge	.	[SEP]
[CLS]	0.047233	0.072913	0.062178	0.059180	0.059838	0.058258	0.064931	0.066592	0.071832	0.053861	0.053813	0.061510	0.038660	0.065986	0.059602	0.049894	0.053719
A	0.073444	0.046962	0.051060	0.042615	0.038478	0.059762	0.075842	0.050047	0.065089	0.076866	0.099005	0.038338	0.052649	0.069654	0.059562	0.054801	0.045828
boy	0.049420	0.081833	0.044244	0.064252	0.048071	0.048953	0.068389	0.057531	0.055177	0.035972	0.053642	0.085018	0.063344	0.060277	0.058252	0.055334	0.070289
is	0.072142	0.063884	0.051145	0.037970	0.070865	0.043088	0.099718	0.054698	0.045172	0.064380	0.041451	0.066788	0.050720	0.083638	0.061424	0.050646	0.042272
jumping	0.080592	0.126023	0.071104	0.047427	0.040014	0.047893	0.054368	0.062468	0.053391	0.050835	0.052789	0.052842	0.044538	0.047391	0.050509	0.064714	0.053102
on	0.083590	0.069384	0.046689	0.039848	0.069471	0.059577	0.055877	0.061813	0.058822	0.053957	0.058459	0.032140	0.058471	0.067706	0.058420	0.055835	0.069941
skate	0.066337	0.077895	0.045872	0.062235	0.064578	0.054325	0.060421	0.043045	0.062196	0.044639	0.054523	0.056444	0.054350	0.070113	0.053172	0.050135	0.079720
##board	0.076311	0.050601	0.061081	0.046834	0.055048	0.054083	0.076089	0.050987	0.050710	0.055721	0.067532	0.046035	0.066196	0.049243	0.059524	0.065852	0.068153
in	0.074464	0.059722	0.044383	0.035507	0.063336	0.074913	0.065987	0.061949	0.055692	0.037532	0.058926	0.048420	0.067378	0.050999	0.044898	0.040938	0.114958
the	0.056104	0.057574	0.039600	0.046999	0.078942	0.055372	0.062532	0.067890	0.063903	0.065367	0.063359	0.049071	0.060350	0.041525	0.073486	0.034689	0.083236
middle	0.074079	0.060835	0.062749	0.053099	0.054405	0.071175	0.090632	0.051662	0.066807	0.040196	0.052806	0.047094	0.058138	0.045482	0.065329	0.046366	0.059144
of	0.069198	0.065796	0.051217	0.040816	0.051471	0.067063	0.067000	0.058544	0.042376	0.079839	0.061595	0.046914	0.048313	0.045591	0.078447	0.059502	0.066317
a	0.071235	0.067659	0.043977	0.042336	0.062828	0.065847	0.058120	0.070641	0.043328	0.061916	0.058755	0.041381	0.045508	0.061612	0.075106	0.070008	0.059744
red	0.069541	0.058465	0.051563	0.043958	0.042023	0.070289	0.053778	0.061700	0.063052	0.044692	0.067186	0.041178	0.072471	0.053188	0.066466	0.061976	0.078474
bridge	0.058843	0.056457	0.044049	0.047254	0.059199	0.075421	0.073824	0.053760	0.052638	0.054578	0.085807	0.050085	0.038681	0.067669	0.076275	0.052779	0.052680
.	0.077688	0.052433	0.054206	0.047875	0.073234	0.041562	0.079058	0.045744	0.054199	0.068381	0.065794	0.049755	0.056411	0.068522	0.043731	0.052098	0.069309
[SEP]	0.064267	0.064850	0.053531	0.042386	0.065983	0.057382	0.105448	0.054232	0.071637	0.051129	0.059243	0.049558	0.066771	0.043476	0.054873	0.050701	0.044532
