TOKEN	[CLS]	A	boy	is	jumping	on	skate	##board	in	the	middle	of	a	red	bridge	.	[SEP]
[CLS]	0.081797	0.055125	0.043554	0.043582	0.051296	0.075455	0.045408	0.044472	0.054469	0.061470	0.060649	0.051065	0.054281	0.056733	0.035011	0.099563	0.086070
A	0.067652	0.053427	0.070818	0.048160	0.050363	0.054331	0.076852	0.062416	0.053961	0.068957	0.049152	0.045567	0.062662	0.058183	0.048815	0.076427	0.052258
boy	0.075950	0.047081	0.104619	0.051027	0.048521	0.077930	0.048065	0.051763	0.041199	0.064879	0.046397	0.059336	0.052908	0.078620	0.043178	0.059435	0.049092
is	0.078305	0.051757	0.061945	0.045576	0.070287	0.059404	0.059331	0.065782	0.053727	0.061766	0.062893	0.045532	0.066417	0.062609	0.041372	0.045798	0.067500
jumping	0.065715	0.053619	0.060989	0.058198	0.061755	0.048631	0.047912	0.047070	0.048326	0.062226	0.084113	0.042584	0.070270	0.067880	0.047007	0.063610	0.070095
on	0.063908	0.057241	0.063861	0.051227	0.066923	0.053443	0.059480	0.057297	0.048272	0.065038	0.056059	0.040340	0.055985	0.082693	0.051217	0.072529	0.054486
skate	0.051755	0.050988	0.090551	0.065867	0.056071	0.059310	0.044057	0.047514	0.041021	0.058969	0.053652	0.044088	0.073235	0.077513	0.055273	0.066114	0.064021
##board	0.073337	0.047551	0.061296	0.068488	0.072576	0.046692	0.059404	0.044125	0.051183	0.054404	0.056696	0.042328	0.069435	0.067427	0.051103	0.069729	0.064227
in	0.050683	0.054726	0.070284	0.061537	0.090172	0.052346	0.041833	0.058768	0.041214	0.064201	0.057573	0.050367	0.051132	0.077089	0.065034	0.050715	0.062326
the	0.094069	0.044029	0.078236	0.054454	0.041704	0.052495	0.063456	0.045297	0.064058	0.050017	0.081947	0.044163	0.056763	0.071359	0.048661	0.060890	0.048402
middle	0.062728	0.049178	0.055327	0.048911	0.049595	0.069443	0.078678	0.055108	0.054507	0.046464	0.084199	0.044710	0.070300	0.048269	0.030672	0.062486	0.089424
of	0.053583	0.053544	0.075700	0.067370	0.069350	0.055448	0.051400	0.048821	0.050649	0.043116	0.070318	0.056754	0.062288	0.076256	0.048648	0.052401	0.064355
a	0.086197	0.068044	0.052936	0.044960	0.045404	0.066916	0.049651	0.067217	0.052910	0.049661	0.093656	0.033957	0.057784	0.063061	0.043629	0.063534	0.060483
red	0.100374	0.055062	0.055761	0.071660	0.067303	0.062221	0.041313	0.058165	0.047352	0.061286	0.073573	0.037661	0.036606	0.050984	0.042687	0.066976	0.071016
bridge	0.065665	0.050901	0.071246	0.043613	0.066965	0.057804	0.048847	0.057259	0.051081	0.076239	0.074550	0.043777	0.052187	0.084722	0.048440	0.049263	0.057442
.	0.058777	0.065556	0.043354	0.046467	0.084691	0.067059	0.056905	0.069664	0.057914	0.057359	0.064788	0.050678	0.076292	0.065145	0.042011	0.036099	0.057241
[SEP]	0.082608	0.048197	0.037703	0.058206	0.068060	0.062485	0.061517	0.071757	0.063877	0.052149	0.065915	0.047914	0.062731	0.044486	0.040259	0.053573	0.078560
