TOKEN	[CLS]	A	boy	is	jumping	on	skate	##board	in	the	middle	of	a	red	bridge	.	[SEP]
[CLS]	0.052367	0.090447	0.062766	0.048139	0.055970	0.079811	0.042212	0.082147	0.058346	0.056072	0.076794	0.045805	0.052263	0.067502	0.047551	0.032268	0.049541
A	0.039441	0.062868	0.050612	0.050068	0.052079	0.076040	0.049263	0.083876	0.090710	0.072401	0.070616	0.044616	0.049796	0.057666	0.038865	0.040319	0.070765
boy	0.053729	0.072284	0.053578	0.063604	0.054024	0.052706	0.043607	0.089632	0.058252	0.051345	0.069114	0.064139	0.054904	0.073524	0.057961	0.039495	0.048102
is	0.051262	0.069151	0.058745	0.067658	0.043210	0.069803	0.032002	0.083786	0.078984	0.067611	0.074610	0.033986	0.057212	0.074776	0.036408	0.037311	0.063484
jumping	0.053021	0.068798	0.071522	0.048750	0.058004	0.088447	0.043608	0.078605	0.061802	0.057304	0.078574	0.045612	0.064116	0.037232	0.046409	0.038520	0.059676
on	0.051129	0.097001	0.055425	0.045171	0.053703	0.061260	0.042134	0.098473	0.046268	0.049752	0.087142	0.051394	0.060101	0.051955	0.047590	0.034117	0.067382
skate	0.035384	0.061037	0.040617	0.047546	0.055562	0.074456	0.055505	0.120141	0.066749	0.062969	0.069991	0.054684	0.069467	0.052591	0.050942	0.036617	0.045743
##board	0.048722	0.072342	0.071445	0.060788	0.072755	0.055624	0.046684	0.091883	0.042407	0.043420	0.085859	0.038093	0.069954	0.049699	0.063274	0.035718	0.051331
in	0.048024	0.060346	0.058299	0.048380	0.055695	0.070311	0.046174	0.094235	0.051903	0.066836	0.066850	0.061376	0.055327	0.073452	0.049558	0.039642	0.053593
the	0.061957	0.074165	0.064015	0.043383	0.065670	0.057250	0.043554	0.094548	0.040776	0.041411	0.085195	0.061118	0.049894	0.045999	0.043932	0.050451	0.076683
middle	0.052738	0.066559	0.073422	0.061671	0.048925	0.059432	0.066218	0.075159	0.053529	0.060984	0.054002	0.046288	0.055403	0.062387	0.058589	0.045498	0.059196
of	0.058319	0.076061	0.068140	0.049776	0.056776	0.065656	0.043804	0.095292	0.052557	0.051471	0.066914	0.051359	0.052727	0.067691	0.041341	0.042376	0.059738
a	0.048760	0.070593	0.079049	0.054904	0.074580	0.052233	0.059193	0.103399	0.051777	0.043570	0.081858	0.040957	0.062690	0.041434	0.038749	0.039027	0.057227
red	0.039830	0.092910	0.057979	0.059029	0.056166	0.071332	0.052257	0.081202	0.057098	0.056159	0.063869	0.068729	0.046447	0.061607	0.055780	0.045220	0.034386
bridge	0.043882	0.070066	0.053826	0.041791	0.053810	0.080053	0.055015	0.100966	0.062582	0.066556	0.067092	0.051358	0.055952	0.056500	0.039077	0.029795	0.071679
.	0.042940	0.070304	0.058855	0.049173	0.068268	0.069153	0.055647	0.107326	0.074411	0.055041	0.077052	0.048334	0.046588	0.047314	0.041251	0.030701	0.057641
[SEP]	0.053116	0.060363	0.064125	0.051198	0.064999	0.066180	0.043208	0.071639	0.064313	0.046211	0.066640	0.047266	0.073413	0.046621	0.067905	0.045732	0.067072
