TOKEN	[CLS]	A	boy	is	jumping	on	skate	##board	in	the	middle	of	a	red	bridge	.	[SEP]
[CLS]	0.066710	0.098775	0.034036	0.069174	0.045163	0.052505	0.054424	0.038392	0.058683	0.036981	0.064943	0.032177	0.061269	0.041879	0.054635	0.060652	0.129601
A	0.062506	0.091568	0.049875	0.071079	0.051996	0.059949	0.065956	0.042457	0.072293	0.045698	0.077215	0.037668	0.038460	0.049684	0.051938	0.064199	0.067458
boy	0.097608	0.086165	0.050470	0.052466	0.040873	0.057207	0.053465	0.050090	0.053882	0.056273	0.063146	0.049232	0.065387	0.044456	0.052165	0.071476	0.055640
is	0.072731	0.078934	0.045626	0.069677	0.046605	0.055421	0.048866	0.058233	0.054748	0.049513	0.066020	0.053943	0.061661	0.051942	0.044731	0.063873	0.077476
jumping	0.059103	0.061153	0.044590	0.066567	0.066295	0.057578	0.072624	0.051893	0.058039	0.059897	0.087076	0.059595	0.045462	0.055538	0.051060	0.059341	0.044189
on	0.074695	0.089378	0.049890	0.053689	0.048359	0.058480	0.050182	0.049360	0.074967	0.050212	0.077883	0.040663	0.042106	0.043962	0.060814	0.067137	0.068224
skate	0.057721	0.090981	0.054663	0.057845	0.049445	0.059621	0.049516	0.064027	0.069482	0.036766	0.063804	0.034348	0.049524	0.036044	0.068992	0.086402	0.070818
##board	0.086425	0.070843	0.060710	0.062356	0.036476	0.053719	0.051922	0.062334	0.071770	0.046218	0.097349	0.034130	0.054574	0.043616	0.056237	0.062664	0.048658
in	0.069030	0.058077	0.034370	0.060624	0.040046	0.058852	0.049566	0.057366	0.061843	0.048631	0.104994	0.041028	0.052498	0.036806	0.057653	0.082051	0.086565
the	0.062487	0.083624	0.039750	0.056536	0.047730	0.062199	0.067878	0.045280	0.060816	0.040608	0.091918	0.038132	0.055114	0.058542	0.046740	0.053977	0.088669
middle	0.067843	0.090732	0.039470	0.050670	0.045431	0.056625	0.054821	0.045774	0.083676	0.048370	0.084368	0.039960	0.052928	0.046064	0.058115	0.045163	0.089990
of	0.080397	0.070881	0.043792	0.071363	0.038289	0.060209	0.069001	0.045430	0.054773	0.046353	0.074958	0.030606	0.066706	0.051050	0.047664	0.067027	0.081502
a	0.054220	0.084994	0.055840	0.051369	0.050416	0.066765	0.058469	0.061623	0.051562	0.051758	0.087320	0.049719	0.048084	0.045246	0.067326	0.065576	0.049714
red	0.066600	0.096879	0.049671	0.053049	0.055462	0.050757	0.065648	0.046445	0.065955	0.039514	0.081418	0.048098	0.051090	0.038642	0.047912	0.055474	0.087386
bridge	0.051450	0.086775	0.028478	0.068405	0.049908	0.050598	0.061781	0.067695	0.060660	0.060295	0.076239	0.032483	0.051802	0.032909	0.042025	0.080476	0.098022
.	0.076454	0.078455	0.041812	0.056482	0.038725	0.042509	0.049237	0.056128	0.073521	0.049866	0.079079	0.036084	0.070729	0.045431	0.052223	0.065879	0.087387
[SEP]	0.047373	0.083650	0.066413	0.054833	0.056791	0.053880	0.062787	0.047491	0.063857	0.042277	0.099071	0.037468	0.045999	0.049585	0.058961	0.063838	0.065727
