TOKEN	[CLS]	A	boy	is	jumping	on	skate	##board	in	the	middle	of	a	red	bridge	.	[SEP]
[CLS]	0.061777	0.050927	0.052753	0.053540	0.063050	0.065895	0.049471	0.067006	0.054624	0.068620	0.055622	0.059906	0.054123	0.051432	0.067985	0.061693	0.061578
A	0.043221	0.057159	0.060172	0.055745	0.071765	0.071426	0.052648	0.066880	0.051729	0.048009	0.061322	0.076584	0.063844	0.058324	0.067194	0.044450	0.049529
boy	0.060646	0.058506	0.053429	0.049132	0.059311	0.067722	0.057089	0.056376	0.044345	0.058175	0.090338	0.048086	0.048454	0.053532	0.072413	0.071996	0.050448
is	0.049028	0.042356	0.071341	0.049669	0.081516	0.065245	0.055342	0.063517	0.053050	0.062730	0.043373	0.081395	0.053565	0.055971	0.064971	0.046260	0.060670
jumping	0.056624	0.049236	0.078736	0.058655	0.069683	0.075705	0.061977	0.055562	0.048624	0.045831	0.050318	0.069444	0.056351	0.044792	0.070763	0.053618	0.054080
on	0.054063	0.058413	0.058538	0.058982	0.072039	0.063876	0.061220	0.071351	0.051880	0.058143	0.058718	0.054185	0.055385	0.044871	0.070688	0.053080	0.054567
skate	0.053994	0.071251	0.064987	0.059077	0.066495	0.053835	0.055305	0.067365	0.051522	0.044473	0.049121	0.072274	0.057622	0.049385	0.075311	0.054257	0.053725
##board	0.064459	0.050536	0.055866	0.043190	0.059806	0.070720	0.061753	0.052536	0.056625	0.069256	0.058428	0.068346	0.053482	0.048896	0.066771	0.062937	0.056390
in	0.046176	0.058955	0.061154	0.056638	0.071894	0.053600	0.054143	0.055690	0.062180	0.055005	0.057273	0.076103	0.056109	0.046683	0.089137	0.048625	0.050635
the	0.065493	0.067562	0.062963	0.056815	0.064277	0.070626	0.055553	0.073020	0.052432	0.047545	0.058531	0.068496	0.046825	0.037506	0.059023	0.059069	0.054263
middle	0.064658	0.055753	0.069230	0.046298	0.062979	0.053320	0.054836	0.061408	0.056650	0.062041	0.069231	0.064351	0.044347	0.045882	0.079097	0.057890	0.052029
of	0.050300	0.058081	0.057703	0.064278	0.060429	0.069181	0.060333	0.071302	0.045928	0.042111	0.049759	0.057740	0.058028	0.054403	0.083808	0.053855	0.062762
a	0.057852	0.059314	0.047088	0.052209	0.070379	0.061522	0.048779	0.070333	0.046747	0.075611	0.067167	0.053193	0.059320	0.030241	0.080122	0.067097	0.053027
red	0.048895	0.054077	0.058672	0.045582	0.076267	0.058207	0.047046	0.051713	0.050544	0.078453	0.059468	0.065340	0.063991	0.044748	0.071650	0.052826	0.072519
bridge	0.053224	0.051631	0.065309	0.058484	0.052210	0.053338	0.044416	0.074132	0.051867	0.057631	0.062453	0.055192	0.064621	0.056168	0.094372	0.055400	0.049552
.	0.052633	0.064807	0.057555	0.067071	0.064113	0.076821	0.063820	0.071484	0.059567	0.048289	0.042169	0.055236	0.053778	0.045106	0.065241	0.053822	0.058489
[SEP]	0.060571	0.048422	0.052044	0.067459	0.068438	0.061713	0.057431	0.050789	0.064526	0.046550	0.045779	0.072773	0.054753	0.066800	0.060846	0.068066	0.053039
