TOKEN	[CLS]	A	boy	is	jumping	on	skate	##board	in	the	middle	of	a	red	bridge	.	[SEP]
[CLS]	0.071251	0.087490	0.060910	0.045596	0.060066	0.072645	0.075657	0.040535	0.040442	0.055218	0.056752	0.052324	0.053915	0.063189	0.059449	0.063082	0.041479
A	0.074202	0.063503	0.048776	0.043145	0.071882	0.072163	0.062020	0.046032	0.053844	0.054392	0.066068	0.073676	0.044702	0.061216	0.055023	0.061867	0.047489
boy	0.049983	0.068296	0.050593	0.066774	0.060744	0.078562	0.068551	0.055162	0.048864	0.039183	0.041227	0.064669	0.073437	0.067775	0.061889	0.059091	0.045200
is	0.073466	0.088611	0.048735	0.057318	0.054278	0.069630	0.088730	0.041642	0.051732	0.053287	0.044613	0.055249	0.058440	0.050090	0.060612	0.070994	0.032574
jumping	0.046078	0.059049	0.051549	0.052703	0.061243	0.065498	0.051110	0.058130	0.036346	0.091834	0.049283	0.061661	0.057362	0.056701	0.068185	0.077336	0.055934
on	0.067057	0.059169	0.059362	0.050142	0.044294	0.062031	0.046797	0.068838	0.057972	0.074691	0.082227	0.038761	0.056524	0.056796	0.048202	0.087777	0.039358
skate	0.061251	0.075265	0.049422	0.048260	0.069206	0.061987	0.055209	0.059007	0.047145	0.070863	0.061737	0.063720	0.047084	0.070477	0.040836	0.082793	0.035737
##board	0.047670	0.043960	0.061725	0.049547	0.047098	0.059848	0.054880	0.063568	0.054834	0.061033	0.058173	0.060371	0.062556	0.080409	0.070727	0.058727	0.064874
in	0.080979	0.066573	0.053095	0.055893	0.059897	0.073700	0.052002	0.053134	0.059143	0.072217	0.053314	0.048560	0.073361	0.060773	0.042125	0.057692	0.037543
the	0.047275	0.080986	0.050731	0.048504	0.077630	0.080969	0.050807	0.053363	0.048426	0.062425	0.072462	0.074271	0.033918	0.054743	0.040916	0.075943	0.046633
middle	0.084070	0.081197	0.048061	0.060399	0.048118	0.062609	0.040279	0.036079	0.039823	0.051405	0.067772	0.053920	0.048992	0.067631	0.089118	0.075172	0.045355
of	0.061617	0.065975	0.057839	0.043623	0.055816	0.080104	0.045294	0.080255	0.043151	0.079014	0.076845	0.046377	0.059501	0.052212	0.045445	0.068001	0.038931
a	0.057400	0.067070	0.070185	0.048722	0.056086	0.066565	0.063734	0.054137	0.070834	0.054266	0.048956	0.056491	0.063903	0.058633	0.051767	0.067572	0.043677
red	0.079690	0.082360	0.049177	0.048509	0.051843	0.059024	0.078810	0.042920	0.045882	0.054744	0.044251	0.053375	0.062643	0.069130	0.058490	0.075465	0.043687
bridge	0.057440	0.063513	0.055230	0.046488	0.058821	0.063938	0.066706	0.059179	0.069307	0.070607	0.059846	0.059898	0.042799	0.046473	0.067905	0.061901	0.049949
.	0.063478	0.079456	0.055453	0.062238	0.066109	0.087111	0.056258	0.041570	0.053994	0.042757	0.050198	0.057117	0.048793	0.054220	0.050212	0.083474	0.047563
[SEP]	0.054395	0.068124	0.055116	0.048018	0.060262	0.067827	0.058972	0.052751	0.048795	0.057173	0.059699	0.055289	0.058771	0.076110	0.071414	0.073948	0.033336
