TOKEN	[CLS]	A	boy	is	jumping	on	skate	##board	in	the	middle	of	a	red	bridge	.	[SEP]
[CLS]	0.044532	0.056926	0.060846	0.074207	0.070418	0.055194	0.048154	0.042084	0.059900	0.065673	0.053873	0.048978	0.058150	0.039717	0.075939	0.063737	0.081672
A	0.055581	0.062143	0.061195	0.061092	0.055844	0.042181	0.060422	0.053553	0.057274	0.069124	0.067361	0.054229	0.065174	0.050198	0.061763	0.062648	0.060217
boy	0.058582	0.046328	0.064387	0.063954	0.061855	0.061925	0.049875	0.050830	0.066675	0.055335	0.046720	0.056773	0.069529	0.057182	0.072123	0.056751	0.061178
is	0.045787	0.066555	0.059624	0.076861	0.044499	0.057184	0.061546	0.041016	0.069801	0.060821	0.082480	0.038101	0.057187	0.056786	0.081126	0.053633	0.046992
jumping	0.057883	0.056605	0.072279	0.055442	0.050387	0.043342	0.062424	0.060157	0.070823	0.069055	0.061893	0.051742	0.060210	0.057786	0.063418	0.046029	0.060524
on	0.046187	0.069781	0.046891	0.058301	0.043965	0.051323	0.050403	0.053124	0.067662	0.076935	0.078684	0.054013	0.061133	0.057337	0.066880	0.056424	0.060957
skate	0.057841	0.054462	0.066874	0.071899	0.051292	0.046696	0.050854	0.069761	0.047044	0.062202	0.068974	0.056033	0.060461	0.059679	0.064728	0.049029	0.062171
##board	0.053600	0.054662	0.067481	0.067843	0.050681	0.055117	0.053241	0.040296	0.065486	0.057581	0.070354	0.047891	0.070672	0.056813	0.063954	0.062054	0.062274
in	0.056903	0.061445	0.068583	0.064884	0.060884	0.048092	0.048505	0.041630	0.055639	0.059975	0.072547	0.047877	0.055057	0.060724	0.082885	0.052598	0.061771
the	0.042820	0.070634	0.059696	0.063761	0.050196	0.054034	0.053184	0.063443	0.067494	0.070534	0.063058	0.049743	0.068559	0.053095	0.062595	0.040417	0.066737
middle	0.054179	0.057430	0.068958	0.073994	0.053695	0.055277	0.052044	0.056062	0.070394	0.065042	0.056168	0.041918	0.065842	0.052272	0.052272	0.061762	0.062690
of	0.056133	0.053877	0.065685	0.058360	0.057762	0.048034	0.054247	0.053563	0.059795	0.068757	0.061839	0.068019	0.059412	0.052244	0.065802	0.055050	0.061420
a	0.067923	0.060027	0.052053	0.056774	0.049373	0.053331	0.053478	0.055882	0.057112	0.066969	0.057988	0.060010	0.070693	0.071192	0.067276	0.050188	0.049731
red	0.050262	0.051014	0.050786	0.064695	0.064711	0.049230	0.044064	0.043197	0.067534	0.070398	0.059988	0.049681	0.055765	0.052734	0.079751	0.069899	0.076290
bridge	0.066520	0.070922	0.042316	0.079930	0.053270	0.042427	0.053052	0.037350	0.048864	0.089680	0.057342	0.050372	0.045867	0.054882	0.078729	0.079300	0.049176
.	0.052384	0.062233	0.054336	0.068795	0.057936	0.054156	0.044075	0.042073	0.064602	0.060735	0.075379	0.057676	0.049955	0.048026	0.071748	0.061698	0.074192
[SEP]	0.043403	0.072154	0.069361	0.089860	0.041694	0.043475	0.056222	0.049068	0.064183	0.053580	0.073330	0.040965	0.060751	0.058877	0.084779	0.045081	0.053216
