TOKEN	[CLS]	A	boy	is	jumping	on	skate	##board	in	the	middle	of	a	red	bridge	.	[SEP]
[CLS]	0.059480	0.077953	0.060060	0.059676	0.070458	0.072218	0.053288	0.051117	0.034128	0.067000	0.056422	0.052259	0.052427	0.074863	0.044842	0.046719	0.067089
A	0.062318	0.085559	0.050985	0.072010	0.057619	0.076067	0.034039	0.033086	0.047545	0.054531	0.073944	0.076540	0.069946	0.057807	0.042172	0.060186	0.045646
boy	0.060672	0.054881	0.060641	0.071740	0.055390	0.071700	0.030795	0.048018	0.051830	0.070819	0.054472	0.056025	0.050668	0.075240	0.040165	0.055135	0.091810
is	0.054832	0.079606	0.057462	0.070994	0.058784	0.060603	0.054538	0.047055	0.047119	0.049107	0.062362	0.070819	0.048603	0.085768	0.043792	0.048204	0.060352
jumping	0.078829	0.049086	0.041094	0.069762	0.052943	0.062537	0.044339	0.051397	0.074648	0.054105	0.054142	0.045153	0.052174	0.091188	0.044213	0.051479	0.082910
on	0.056126	0.067355	0.057359	0.070781	0.057644	0.065148	0.048935	0.043422	0.057611	0.053021	0.061103	0.076371	0.059437	0.061825	0.041266	0.058323	0.064272
skate	0.057065	0.045644	0.033586	0.071582	0.080458	0.071182	0.040282	0.062169	0.060412	0.034255	0.064337	0.050460	0.062149	0.087708	0.071266	0.059444	0.048001
##board	0.080066	0.054068	0.052991	0.065365	0.083734	0.106845	0.027571	0.050525	0.054288	0.058885	0.057434	0.060910	0.055311	0.052022	0.040690	0.053290	0.046005
in	0.049672	0.065924	0.047562	0.069229	0.059383	0.065105	0.043222	0.056951	0.055568	0.052927	0.062245	0.056502	0.053874	0.074757	0.060493	0.067427	0.059160
the	0.056824	0.087907	0.044112	0.060126	0.078279	0.102246	0.040449	0.049644	0.039581	0.060122	0.045256	0.056110	0.045723	0.073628	0.042393	0.052096	0.065504
middle	0.068701	0.058291	0.047912	0.053764	0.073401	0.121340	0.049873	0.036151	0.061469	0.060857	0.041228	0.049132	0.054748	0.081339	0.036200	0.043567	0.062027
of	0.075805	0.065019	0.054115	0.084970	0.063551	0.074992	0.037538	0.048538	0.048819	0.055251	0.062795	0.065959	0.041819	0.049998	0.048243	0.052153	0.070435
a	0.072211	0.070716	0.044174	0.067614	0.055480	0.085515	0.044845	0.042396	0.042102	0.068706	0.052057	0.076502	0.053187	0.068821	0.038714	0.035049	0.081911
red	0.088330	0.055532	0.051974	0.066240	0.066674	0.085274	0.037545	0.055144	0.032787	0.081943	0.051994	0.060221	0.048594	0.060566	0.045507	0.044284	0.067391
bridge	0.048194	0.086435	0.057903	0.050993	0.064454	0.074069	0.035950	0.044441	0.035353	0.069193	0.063979	0.060960	0.050996	0.063793	0.048115	0.058905	0.086267
.	0.056343	0.096382	0.050353	0.053274	0.071302	0.079133	0.028896	0.057004	0.034727	0.078321	0.053318	0.074867	0.049730	0.066122	0.041579	0.051779	0.056870
[SEP]	0.048880	0.066267	0.061789	0.046324	0.076562	0.083438	0.048803	0.039747	0.058370	0.069406	0.056110	0.044012	0.054299	0.057069	0.045141	0.055867	0.087916
