TOKEN	[CLS]	A	boy	is	jumping	on	skate	##board	in	the	middle	of	a	red	bridge	.	[SEP]
[CLS]	0.048839	0.044725	0.043248	0.079702	0.090222	0.080857	0.052499	0.041153	0.084092	0.043083	0.061152	0.073742	0.041266	0.056298	0.052608	0.048249	0.058265
A	0.047962	0.047401	0.053929	0.064156	0.063494	0.061545	0.042454	0.064332	0.072409	0.031830	0.060291	0.069831	0.083030	0.063284	0.051158	0.064261	0.058633
boy	0.044049	0.073315	0.059294	0.072463	0.063696	0.086860	0.052680	0.045973	0.059555	0.051390	0.050135	0.078775	0.034136	0.047047	0.071570	0.057692	0.051369
is	0.055376	0.056343	0.048548	0.084810	0.072873	0.062173	0.050749	0.040026	0.075480	0.046747	0.062856	0.077679	0.044208	0.054744	0.074869	0.058917	0.033601
jumping	0.051256	0.051090	0.038319	0.077347	0.067017	0.065807	0.048927	0.053306	0.099881	0.035787	0.040571	0.090059	0.043857	0.065041	0.063527	0.043100	0.065108
on	0.045360	0.044243	0.047552	0.098861	0.044598	0.074271	0.060880	0.056266	0.087005	0.037779	0.056483	0.089190	0.041723	0.062590	0.073989	0.047402	0.031808
skate	0.042846	0.045243	0.049514	0.082312	0.061004	0.054646	0.063844	0.054988	0.099275	0.045932	0.043810	0.070161	0.065180	0.061801	0.060300	0.061266	0.037876
##board	0.050971	0.055628	0.054469	0.069866	0.073954	0.082411	0.044038	0.045095	0.103118	0.043870	0.041595	0.084035	0.043282	0.050429	0.048251	0.050190	0.058797
in	0.054262	0.061827	0.052152	0.053273	0.068285	0.070843	0.065320	0.059475	0.092764	0.037217	0.046656	0.062671	0.051846	0.055411	0.052944	0.046870	0.068183
the	0.048723	0.054689	0.043329	0.098769	0.075135	0.074494	0.055839	0.039797	0.090403	0.035374	0.046825	0.093134	0.041503	0.043787	0.057901	0.061074	0.039226
middle	0.070662	0.051605	0.050331	0.081186	0.071145	0.058420	0.041008	0.037172	0.089788	0.048463	0.079715	0.074669	0.039150	0.046640	0.073571	0.047466	0.039009
of	0.043992	0.048625	0.044970	0.095590	0.056962	0.072326	0.056119	0.051499	0.116163	0.036809	0.051355	0.075277	0.039466	0.053498	0.056506	0.051134	0.049708
a	0.055688	0.045355	0.048300	0.092162	0.060771	0.074516	0.044529	0.045602	0.071141	0.041610	0.050092	0.093109	0.062012	0.045083	0.067923	0.051510	0.050598
red	0.057125	0.061698	0.050720	0.071219	0.054563	0.063268	0.045660	0.039440	0.109288	0.033369	0.063222	0.059202	0.033156	0.047313	0.096466	0.059272	0.055018
bridge	0.059140	0.062612	0.043784	0.092439	0.073613	0.062915	0.053634	0.041670	0.100578	0.042915	0.052041	0.076499	0.044031	0.051893	0.046876	0.050028	0.045333
.	0.050548	0.049002	0.044659	0.081108	0.090579	0.079977	0.045116	0.041240	0.085337	0.049775	0.063305	0.087410	0.033076	0.037144	0.053616	0.055000	0.053108
[SEP]	0.053748	0.041830	0.044037	0.065293	0.066212	0.081092	0.053855	0.052015	0.106967	0.051437	0.050157	0.074308	0.056385	0.050833	0.054686	0.054176	0.042970
