TOKEN	[CLS]	A	boy	is	jumping	on	skate	##board	in	the	middle	of	a	red	bridge	.	[SEP]
[CLS]	0.051743	0.042723	0.113672	0.057895	0.077550	0.068122	0.056314	0.071789	0.059035	0.058176	0.067402	0.051340	0.037988	0.042153	0.043744	0.054858	0.045495
A	0.052803	0.040045	0.096382	0.059136	0.058965	0.074117	0.049955	0.069367	0.048481	0.081426	0.062673	0.042329	0.052907	0.039488	0.042463	0.068254	0.061207
boy	0.056859	0.035010	0.082950	0.053297	0.061742	0.061706	0.055910	0.078453	0.060018	0.065576	0.059727	0.068873	0.042809	0.064422	0.052561	0.048314	0.051773
is	0.050806	0.032031	0.108414	0.045926	0.052030	0.093058	0.046441	0.057439	0.072365	0.075402	0.059424	0.050773	0.046910	0.044824	0.053356	0.059213	0.051587
jumping	0.073480	0.034766	0.124576	0.051736	0.042624	0.077166	0.051326	0.070285	0.067231	0.053985	0.038316	0.047964	0.054971	0.044895	0.039566	0.067396	0.059717
on	0.056721	0.043701	0.094349	0.066800	0.058436	0.072473	0.056063	0.096419	0.051962	0.069656	0.039724	0.037454	0.047257	0.038871	0.036777	0.079428	0.053908
skate	0.044678	0.054239	0.077867	0.064014	0.066550	0.073128	0.042920	0.059361	0.046781	0.069731	0.062269	0.049909	0.050312	0.049913	0.058308	0.069711	0.060308
##board	0.058755	0.041663	0.072545	0.060505	0.046325	0.060287	0.046277	0.055810	0.064831	0.069595	0.050522	0.050252	0.049623	0.055958	0.060905	0.082889	0.073258
in	0.051532	0.040741	0.078854	0.062313	0.054562	0.084753	0.033390	0.073309	0.052500	0.107850	0.067702	0.031078	0.063303	0.042129	0.046368	0.061874	0.047742
the	0.066262	0.049387	0.076656	0.053564	0.060279	0.058983	0.062368	0.063671	0.066939	0.057176	0.040169	0.052339	0.054316	0.042704	0.059707	0.078543	0.056938
middle	0.051874	0.047817	0.085344	0.065258	0.054214	0.060484	0.060030	0.062510	0.054947	0.062551	0.044958	0.042134	0.045358	0.051116	0.054374	0.083549	0.073483
of	0.075689	0.028800	0.086865	0.048999	0.045404	0.069306	0.053101	0.070353	0.077291	0.077755	0.046464	0.050667	0.046644	0.044572	0.062774	0.058290	0.057025
a	0.070845	0.034116	0.091742	0.039157	0.051654	0.066327	0.054802	0.064602	0.048521	0.072869	0.055417	0.048900	0.063876	0.054625	0.045520	0.074737	0.062290
red	0.071210	0.021819	0.108378	0.061264	0.049730	0.071001	0.049921	0.054824	0.059926	0.072098	0.049944	0.046130	0.062400	0.057137	0.040522	0.085204	0.038494
bridge	0.060401	0.048717	0.063016	0.045953	0.066919	0.073803	0.051103	0.072458	0.069276	0.059760	0.047292	0.049418	0.053726	0.054591	0.065081	0.058203	0.060282
.	0.055525	0.042013	0.125155	0.053444	0.066940	0.056431	0.049505	0.056699	0.059303	0.060117	0.060600	0.045521	0.042456	0.038666	0.046748	0.083144	0.057733
[SEP]	0.061434	0.048731	0.083589	0.049028	0.052497	0.061709	0.078367	0.058810	0.061939	0.060491	0.050083	0.055502	0.046823	0.047528	0.043105	0.064954	0.075412
