TOKEN	[CLS]	A	boy	is	jumping	on	skate	##board	in	the	middle	of	a	red	bridge	.	[SEP]
[CLS]	0.036407	0.047404	0.068592	0.034764	0.069669	0.061472	0.059431	0.042401	0.053834	0.076635	0.051770	0.052393	0.096429	0.044506	0.073475	0.075485	0.055333
A	0.062686	0.064262	0.069183	0.039613	0.065518	0.068603	0.062357	0.065639	0.050465	0.066361	0.037328	0.051728	0.100382	0.052270	0.061182	0.042831	0.039591
boy	0.035303	0.080188	0.083675	0.044517	0.078397	0.069650	0.038055	0.057970	0.070862	0.063863	0.055802	0.052163	0.072499	0.058333	0.041816	0.034143	0.062764
is	0.060725	0.053365	0.066150	0.048144	0.060519	0.068533	0.033974	0.049567	0.042433	0.066526	0.053881	0.057063	0.058572	0.077125	0.073682	0.075493	0.054250
jumping	0.053182	0.076689	0.055033	0.051944	0.075297	0.054157	0.053318	0.041290	0.043966	0.064920	0.039652	0.063784	0.064882	0.050057	0.062915	0.094162	0.054752
on	0.052404	0.044525	0.089716	0.038689	0.061702	0.096092	0.056147	0.067865	0.059758	0.058213	0.051460	0.052478	0.068566	0.054224	0.057897	0.035884	0.054380
skate	0.067123	0.060313	0.058640	0.032271	0.102374	0.052055	0.049575	0.075730	0.065383	0.062937	0.040491	0.067754	0.044962	0.056682	0.062830	0.062947	0.037933
##board	0.051364	0.067883	0.053977	0.051703	0.079270	0.068004	0.038572	0.047639	0.054207	0.067811	0.058714	0.062372	0.067886	0.059275	0.060085	0.048438	0.062800
in	0.057953	0.055323	0.074419	0.042511	0.060842	0.082311	0.052003	0.071158	0.046481	0.061575	0.050345	0.047284	0.051788	0.073593	0.042577	0.080450	0.049387
the	0.055621	0.082920	0.058192	0.042850	0.084755	0.052722	0.050523	0.056131	0.032866	0.076170	0.041671	0.059109	0.063271	0.041231	0.064781	0.077760	0.059427
middle	0.047462	0.054498	0.101152	0.054839	0.072166	0.100265	0.042375	0.059847	0.035893	0.046753	0.057706	0.036161	0.066688	0.075545	0.041314	0.044567	0.062768
of	0.065836	0.059891	0.061766	0.040777	0.065493	0.066595	0.035577	0.045443	0.047304	0.050289	0.052152	0.075790	0.055878	0.064319	0.078856	0.089515	0.044518
a	0.071819	0.067671	0.085750	0.035551	0.083171	0.067112	0.058212	0.061333	0.034738	0.051890	0.056251	0.053771	0.063271	0.037743	0.054488	0.066982	0.050248
red	0.042613	0.052048	0.060083	0.048988	0.060671	0.060411	0.048083	0.041962	0.038144	0.068815	0.057116	0.070722	0.074942	0.064348	0.058149	0.079239	0.073664
bridge	0.050855	0.053904	0.085200	0.042072	0.073608	0.079987	0.047292	0.049811	0.053726	0.059516	0.043318	0.052734	0.058560	0.044197	0.080448	0.094834	0.029937
.	0.049236	0.071937	0.063097	0.041988	0.096174	0.057888	0.046201	0.057115	0.044068	0.072499	0.056164	0.057278	0.061893	0.050545	0.054078	0.062222	0.057615
[SEP]	0.044973	0.046299	0.067293	0.034806	0.089979	0.083164	0.033423	0.057521	0.064729	0.064899	0.045634	0.058236	0.080754	0.061266	0.068318	0.047960	0.050747
