TOKEN	[CLS]	A	boy	is	jumping	on	skate	##board	in	the	middle	of	a	red	bridge	.	[SEP]
[CLS]	0.050758	0.054758	0.048519	0.043862	0.083874	0.052873	0.068682	0.052780	0.068390	0.053516	0.065830	0.051881	0.062425	0.061891	0.067477	0.060482	0.052003
A	0.054613	0.061299	0.058661	0.042392	0.084199	0.069007	0.065283	0.055520	0.057293	0.053539	0.056242	0.046967	0.071008	0.061257	0.044542	0.067024	0.051155
boy	0.034659	0.094256	0.049066	0.048754	0.070770	0.053097	0.059427	0.047954	0.063351	0.054364	0.066913	0.029659	0.069842	0.060763	0.049937	0.056574	0.090615
is	0.052535	0.070433	0.053764	0.047365	0.089503	0.056960	0.055581	0.061487	0.059746	0.054808	0.063046	0.043853	0.065812	0.065020	0.052107	0.056357	0.051622
jumping	0.066009	0.055895	0.048219	0.038941	0.085674	0.058574	0.066517	0.055740	0.068227	0.059829	0.070568	0.055856	0.063283	0.068725	0.030634	0.054389	0.052922
on	0.061803	0.072289	0.047257	0.049494	0.075190	0.058898	0.063855	0.058781	0.056036	0.046908	0.070546	0.050073	0.075989	0.065375	0.043624	0.052407	0.051475
skate	0.073999	0.045983	0.059870	0.048784	0.069873	0.060900	0.060898	0.056216	0.053656	0.064690	0.064662	0.067264	0.066124	0.055577	0.036931	0.058721	0.055853
##board	0.064389	0.076111	0.045111	0.050441	0.078255	0.068135	0.055280	0.051894	0.057892	0.042663	0.068509	0.053167	0.066666	0.068590	0.038709	0.065195	0.048995
in	0.051406	0.060530	0.053164	0.038428	0.070190	0.050481	0.086256	0.049623	0.059089	0.056613	0.060523	0.057803	0.076640	0.071636	0.053429	0.057506	0.046684
the	0.051843	0.078254	0.045642	0.039158	0.070096	0.057043	0.078343	0.049289	0.062616	0.054517	0.062903	0.038406	0.069427	0.059792	0.058774	0.068542	0.055355
middle	0.059786	0.068726	0.061895	0.053452	0.068600	0.065606	0.052826	0.050596	0.066949	0.042048	0.081557	0.044146	0.062908	0.058123	0.049020	0.057672	0.056089
of	0.059487	0.065708	0.072002	0.036596	0.050879	0.046699	0.076617	0.057761	0.054985	0.077430	0.064388	0.048577	0.072888	0.067799	0.042609	0.050583	0.054991
a	0.059925	0.058463	0.058131	0.040075	0.061699	0.071096	0.094380	0.065794	0.059728	0.038505	0.074153	0.041452	0.065594	0.058857	0.051262	0.055968	0.044918
red	0.057665	0.067821	0.050060	0.052474	0.079550	0.070307	0.068008	0.063088	0.046310	0.044290	0.069607	0.043602	0.068664	0.061700	0.048882	0.051465	0.056505
bridge	0.061081	0.066114	0.059312	0.047415	0.056712	0.058734	0.068452	0.068801	0.057779	0.055668	0.082139	0.034279	0.070258	0.050600	0.038676	0.059239	0.064740
.	0.045866	0.064912	0.046882	0.048943	0.073254	0.052694	0.081495	0.044647	0.074788	0.044356	0.075271	0.056161	0.067209	0.070617	0.053088	0.054054	0.045764
[SEP]	0.051452	0.063613	0.046398	0.041486	0.089784	0.064578	0.087451	0.062074	0.053297	0.052892	0.062022	0.045504	0.066123	0.064508	0.049487	0.056617	0.042712
