TOKEN	[CLS]	A	boy	is	jumping	on	skate	##board	in	the	middle	of	a	red	bridge	.	[SEP]
[CLS]	0.072355	0.045533	0.062222	0.059711	0.049069	0.047506	0.076818	0.042314	0.061482	0.077388	0.057930	0.054339	0.043222	0.058494	0.103699	0.049581	0.038337
A	0.045264	0.049607	0.054223	0.070108	0.040039	0.039128	0.079000	0.061101	0.058248	0.060185	0.066803	0.061544	0.048051	0.059381	0.092098	0.052757	0.062464
boy	0.070076	0.052211	0.048024	0.058209	0.039898	0.055133	0.072911	0.046635	0.066570	0.048114	0.061349	0.068977	0.042145	0.072128	0.063926	0.056000	0.077694
is	0.058180	0.056391	0.044356	0.066214	0.036718	0.053814	0.072798	0.057887	0.063669	0.052631	0.086353	0.073090	0.045527	0.060896	0.064908	0.037522	0.069046
jumping	0.040440	0.054945	0.060415	0.105855	0.048422	0.051584	0.042927	0.061209	0.041694	0.040417	0.070133	0.072013	0.034595	0.046832	0.072307	0.071033	0.085177
on	0.047283	0.047891	0.057154	0.081354	0.027518	0.046047	0.081599	0.058508	0.041337	0.053461	0.084365	0.065056	0.038938	0.040549	0.099774	0.071391	0.057775
skate	0.055199	0.034443	0.050216	0.078320	0.042606	0.059256	0.062527	0.056413	0.065390	0.064831	0.060198	0.043979	0.055563	0.047800	0.101690	0.057517	0.064052
##board	0.052039	0.039677	0.047057	0.064987	0.039608	0.057164	0.078724	0.057612	0.062715	0.062856	0.060450	0.049916	0.056476	0.040706	0.099150	0.059389	0.071474
in	0.047989	0.034548	0.060277	0.082412	0.048292	0.041752	0.066899	0.061912	0.040813	0.062672	0.095879	0.056959	0.040292	0.044699	0.088205	0.077104	0.049297
the	0.056211	0.046388	0.046433	0.093038	0.031055	0.042547	0.081213	0.045486	0.041739	0.060093	0.062227	0.067047	0.029947	0.050839	0.080390	0.085697	0.079649
middle	0.053222	0.046787	0.048502	0.088960	0.053240	0.049963	0.059102	0.080347	0.048076	0.064620	0.064054	0.066332	0.046273	0.045959	0.055187	0.060394	0.068982
of	0.050452	0.040196	0.060883	0.082631	0.053171	0.043672	0.058313	0.050304	0.056447	0.061047	0.054942	0.059161	0.047957	0.051856	0.094532	0.061998	0.072436
a	0.041985	0.037434	0.074266	0.079395	0.035257	0.044807	0.080806	0.063048	0.045356	0.050817	0.073085	0.058152	0.047869	0.045347	0.077309	0.075956	0.069112
red	0.049493	0.040148	0.056621	0.088521	0.039562	0.043401	0.084171	0.070382	0.039073	0.060484	0.072466	0.057011	0.035701	0.050779	0.060919	0.051805	0.099461
bridge	0.059069	0.045216	0.053340	0.074298	0.041602	0.050406	0.063983	0.043708	0.066127	0.071032	0.076545	0.071607	0.045963	0.046416	0.057718	0.062280	0.070691
.	0.046990	0.043460	0.047692	0.095227	0.041628	0.049085	0.096616	0.059936	0.050768	0.056329	0.061594	0.064022	0.033760	0.052757	0.091273	0.046469	0.062394
[SEP]	0.061809	0.045780	0.052858	0.089053	0.047445	0.040520	0.069195	0.066579	0.038933	0.044192	0.059593	0.061791	0.044951	0.042842	0.095805	0.073943	0.064709
