TOKEN	[CLS]	A	boy	is	jumping	on	skate	##board	in	the	middle	of	a	red	bridge	.	[SEP]
[CLS]	0.049120	0.065087	0.037331	0.060671	0.048773	0.066092	0.060775	0.071154	0.065275	0.049821	0.057345	0.061729	0.065019	0.073419	0.057737	0.045099	0.065553
A	0.040486	0.058110	0.053770	0.062717	0.054839	0.057163	0.043992	0.060319	0.072049	0.060409	0.050730	0.060830	0.040718	0.075230	0.084960	0.062213	0.061464
boy	0.037896	0.064443	0.058853	0.055620	0.048113	0.061312	0.049652	0.052432	0.060614	0.071413	0.045096	0.067930	0.043312	0.061978	0.095804	0.049550	0.075981
is	0.047135	0.065680	0.043927	0.055106	0.055612	0.060019	0.057477	0.062847	0.064752	0.058262	0.059314	0.060119	0.050011	0.075703	0.063522	0.052869	0.067644
jumping	0.041376	0.048806	0.034560	0.037643	0.069322	0.086045	0.053067	0.061120	0.062683	0.051737	0.056886	0.055610	0.056061	0.072172	0.064880	0.074384	0.073647
on	0.041575	0.055241	0.048570	0.047426	0.069527	0.077617	0.057921	0.072716	0.064963	0.054441	0.054043	0.052549	0.048998	0.064531	0.064503	0.057158	0.068221
skate	0.040928	0.072245	0.043682	0.054803	0.054911	0.071461	0.036067	0.050749	0.067287	0.068871	0.057095	0.059426	0.067522	0.064574	0.066180	0.055486	0.068713
##board	0.055898	0.059720	0.044439	0.059574	0.045280	0.073806	0.041543	0.061610	0.075546	0.060237	0.062426	0.060609	0.053842	0.061750	0.066677	0.047807	0.069236
in	0.041334	0.063104	0.035110	0.070385	0.059875	0.060458	0.043709	0.057121	0.055225	0.057095	0.054501	0.067150	0.061910	0.067623	0.078251	0.048726	0.078422
the	0.050031	0.047112	0.042431	0.063682	0.073007	0.055350	0.043091	0.044419	0.056170	0.066801	0.062340	0.070568	0.069709	0.076680	0.069819	0.049689	0.059098
middle	0.040647	0.058420	0.047471	0.059011	0.056630	0.064047	0.042764	0.055918	0.070512	0.074828	0.058851	0.052272	0.057658	0.075496	0.057895	0.066069	0.061511
of	0.052164	0.053824	0.048774	0.053947	0.051703	0.064546	0.056192	0.058501	0.068392	0.065209	0.061510	0.047849	0.062040	0.076557	0.060263	0.057812	0.060719
a	0.044742	0.073816	0.041114	0.059820	0.048617	0.070922	0.053506	0.059166	0.063920	0.061026	0.048572	0.060168	0.065406	0.050658	0.072278	0.058647	0.067623
red	0.046875	0.053011	0.039032	0.057546	0.056486	0.084235	0.057746	0.070888	0.047601	0.056582	0.054534	0.054156	0.051228	0.084507	0.071291	0.053241	0.061042
bridge	0.040985	0.045648	0.056154	0.055134	0.060379	0.062116	0.039938	0.051238	0.066537	0.058354	0.066006	0.072060	0.038589	0.072473	0.086201	0.054474	0.073711
.	0.048770	0.063083	0.046699	0.053962	0.039569	0.060420	0.062558	0.053485	0.057620	0.056902	0.062110	0.052637	0.057694	0.062906	0.088863	0.054775	0.077947
[SEP]	0.049094	0.045649	0.035928	0.058832	0.064078	0.065022	0.064025	0.055658	0.064868	0.048885	0.058502	0.054560	0.038044	0.070713	0.084882	0.063540	0.077719
