TOKEN	[CLS]	A	boy	is	jumping	on	skate	##board	in	the	middle	of	a	red	bridge	.	[SEP]
[CLS]	0.070268	0.049938	0.055875	0.078986	0.044422	0.056835	0.045507	0.068583	0.052484	0.053269	0.049868	0.063465	0.074713	0.054303	0.051352	0.062925	0.067207
A	0.051295	0.056043	0.085169	0.061084	0.054033	0.061360	0.051933	0.044620	0.051966	0.043461	0.057666	0.047902	0.053399	0.079776	0.058146	0.080262	0.061884
boy	0.054239	0.048216	0.067970	0.052688	0.046627	0.057585	0.060052	0.066591	0.061956	0.068027	0.058320	0.063240	0.063610	0.057660	0.047941	0.051674	0.073605
is	0.059870	0.053754	0.067728	0.044661	0.056716	0.081386	0.043795	0.063653	0.052088	0.062856	0.056757	0.063580	0.055210	0.057863	0.046462	0.061678	0.071941
jumping	0.055304	0.051253	0.064457	0.062462	0.044892	0.063915	0.041036	0.064221	0.052921	0.045951	0.075262	0.059784	0.051153	0.074159	0.048414	0.063906	0.080911
on	0.048307	0.058016	0.062998	0.061208	0.052163	0.073264	0.052014	0.043393	0.069406	0.058103	0.057714	0.058443	0.059791	0.051187	0.041508	0.074552	0.077934
skate	0.056700	0.057458	0.067432	0.055015	0.035297	0.078536	0.047815	0.077412	0.070790	0.044616	0.059475	0.047334	0.055496	0.055383	0.049121	0.058875	0.083244
##board	0.076981	0.042619	0.069332	0.055748	0.039107	0.061132	0.046765	0.062248	0.046751	0.063281	0.094584	0.058555	0.051654	0.064551	0.054968	0.049635	0.062090
in	0.058416	0.058875	0.056075	0.061606	0.046342	0.072622	0.058106	0.057274	0.064039	0.050551	0.068681	0.053762	0.064004	0.045840	0.061715	0.050389	0.071703
the	0.065191	0.052968	0.064423	0.054513	0.050963	0.089992	0.054484	0.049192	0.056823	0.038084	0.076018	0.047556	0.054266	0.066751	0.044700	0.063754	0.070322
middle	0.077072	0.052515	0.087230	0.060874	0.054336	0.042421	0.053168	0.057122	0.052293	0.059644	0.050180	0.060228	0.077595	0.063716	0.048276	0.044015	0.059315
of	0.059181	0.057763	0.068119	0.060326	0.052185	0.067664	0.038633	0.060914	0.067882	0.042330	0.055890	0.083484	0.059395	0.048130	0.034969	0.068304	0.074833
a	0.072332	0.050807	0.068207	0.058502	0.042433	0.073089	0.062325	0.045949	0.041691	0.051665	0.061409	0.057110	0.076687	0.058008	0.041995	0.057896	0.079895
red	0.055412	0.058780	0.045153	0.063967	0.056704	0.089258	0.046066	0.062073	0.048352	0.046598	0.055941	0.069423	0.055858	0.081458	0.056274	0.059231	0.049451
bridge	0.045886	0.056372	0.085174	0.055343	0.064964	0.055244	0.058249	0.058713	0.058457	0.051667	0.054298	0.046758	0.060552	0.073036	0.056033	0.062437	0.056816
.	0.056077	0.058960	0.045069	0.057906	0.054605	0.077067	0.057666	0.060415	0.057709	0.050933	0.063305	0.067402	0.056556	0.062322	0.047492	0.063849	0.062670
[SEP]	0.083428	0.045826	0.051168	0.063192	0.035140	0.077109	0.044321	0.052051	0.065924	0.049147	0.079260	0.055170	0.055797	0.047157	0.073636	0.063503	0.058173
