TOKEN	[CLS]	A	boy	is	jumping	on	skate	##board	in	the	middle	of	a	red	bridge	.	[SEP]
[CLS]	0.053405	0.070569	0.057812	0.050623	0.051876	0.051159	0.093287	0.058155	0.070076	0.068900	0.091416	0.031777	0.043617	0.043806	0.062910	0.045074	0.055537
A	0.057905	0.082558	0.050627	0.052528	0.067603	0.057759	0.075075	0.067010	0.049977	0.045652	0.058660	0.045914	0.038832	0.066268	0.057085	0.062856	0.063691
boy	0.042006	0.055543	0.058648	0.055530	0.068543	0.056043	0.089465	0.046978	0.068786	0.049189	0.077985	0.036982	0.049803	0.050100	0.061818	0.067392	0.065189
is	0.059362	0.068795	0.045969	0.068409	0.065881	0.052353	0.074530	0.060032	0.063695	0.059836	0.061861	0.042563	0.047487	0.053665	0.067851	0.045894	0.061814
jumping	0.088446	0.099087	0.057660	0.070844	0.074133	0.046818	0.083410	0.045314	0.056140	0.032584	0.056033	0.029290	0.039947	0.047527	0.074418	0.057393	0.040956
on	0.063351	0.066959	0.067671	0.065183	0.068095	0.037928	0.077346	0.047707	0.075902	0.044879	0.051367	0.040446	0.030825	0.045230	0.074480	0.089795	0.052836
skate	0.080716	0.088364	0.052858	0.059095	0.084073	0.059357	0.064115	0.052107	0.056451	0.034872	0.052433	0.037053	0.056975	0.054495	0.061869	0.051970	0.053195
##board	0.049998	0.061709	0.060674	0.053437	0.089085	0.051191	0.067379	0.037485	0.076194	0.045052	0.058264	0.038336	0.048549	0.059983	0.080274	0.067110	0.055282
in	0.052519	0.069615	0.051751	0.062004	0.068756	0.062263	0.061028	0.051349	0.067486	0.054442	0.052566	0.031686	0.045039	0.060746	0.072774	0.064683	0.071293
the	0.049371	0.062961	0.063978	0.054857	0.062974	0.056136	0.083060	0.064012	0.051057	0.053777	0.066583	0.046147	0.046009	0.054737	0.055933	0.071827	0.056583
middle	0.045325	0.075038	0.047380	0.058102	0.070494	0.055962	0.073895	0.058570	0.060926	0.057440	0.064773	0.052477	0.039403	0.053190	0.059606	0.059581	0.067837
of	0.075194	0.092469	0.052008	0.049556	0.058259	0.076130	0.079027	0.061949	0.067432	0.047028	0.051742	0.036202	0.046535	0.048503	0.056678	0.049436	0.051851
a	0.056748	0.076220	0.052746	0.075856	0.067051	0.052072	0.069756	0.061150	0.065914	0.051391	0.048330	0.055191	0.046843	0.047631	0.061362	0.056779	0.054960
red	0.062700	0.075285	0.043679	0.058326	0.071837	0.063365	0.071287	0.047499	0.085344	0.056625	0.050803	0.043296	0.048806	0.049456	0.066873	0.058062	0.046755
bridge	0.066697	0.068308	0.058559	0.065709	0.089700	0.057006	0.082750	0.048952	0.067219	0.040365	0.055733	0.039567	0.044386	0.045791	0.056350	0.064171	0.048737
.	0.048627	0.077236	0.064577	0.076526	0.060408	0.058572	0.081358	0.061173	0.064561	0.056225	0.058959	0.042611	0.043076	0.049403	0.059635	0.048434	0.048620
[SEP]	0.049472	0.058953	0.052414	0.062120	0.103971	0.051871	0.085753	0.041586	0.047554	0.044364	0.073400	0.038318	0.064111	0.045197	0.065514	0.055993	0.059410
