TOKEN	[CLS]	A	boy	is	jumping	on	skate	##board	in	the	middle	of	a	red	bridge	.	[SEP]
[CLS]	0.032736	0.089158	0.052995	0.079812	0.055356	0.068823	0.065622	0.070921	0.067761	0.062661	0.053564	0.043673	0.050259	0.048167	0.048976	0.031365	0.078150
A	0.071394	0.059376	0.075512	0.048833	0.047201	0.050351	0.049145	0.038318	0.058209	0.046815	0.078253	0.053179	0.057607	0.063163	0.104511	0.047638	0.050494
boy	0.076126	0.062384	0.068632	0.049937	0.050768	0.055279	0.063110	0.076149	0.034967	0.063880	0.058139	0.055572	0.054664	0.066045	0.058696	0.040702	0.064950
is	0.059632	0.079459	0.068494	0.054644	0.049472	0.068003	0.071306	0.060883	0.052919	0.074205	0.037385	0.060937	0.047612	0.053779	0.051257	0.049089	0.060924
jumping	0.057996	0.075794	0.098029	0.063584	0.045026	0.071345	0.067262	0.067199	0.050445	0.050973	0.046387	0.040269	0.048777	0.054523	0.073910	0.026377	0.062104
on	0.053225	0.060598	0.068427	0.071542	0.046762	0.071142	0.064096	0.072555	0.049628	0.050324	0.067797	0.046523	0.051181	0.050528	0.062440	0.041924	0.071309
skate	0.064316	0.061987	0.069311	0.054832	0.067371	0.046289	0.077916	0.077792	0.063538	0.074830	0.061565	0.032468	0.047660	0.043297	0.042445	0.061638	0.052746
##board	0.063175	0.075270	0.095252	0.061978	0.053207	0.062116	0.067034	0.044514	0.063006	0.041729	0.062993	0.042272	0.052306	0.053017	0.043234	0.038180	0.080716
in	0.056500	0.072314	0.103641	0.050637	0.053525	0.072277	0.072781	0.054292	0.068787	0.049505	0.050401	0.040530	0.028726	0.045660	0.064078	0.036263	0.080082
the	0.095560	0.047300	0.101339	0.053607	0.042131	0.044841	0.058195	0.051965	0.048072	0.058540	0.063621	0.044484	0.045171	0.085177	0.042340	0.039781	0.077876
middle	0.068943	0.074040	0.113297	0.067341	0.043063	0.044566	0.087586	0.037789	0.055911	0.041570	0.046331	0.041312	0.047854	0.060424	0.071279	0.036683	0.062010
of	0.040960	0.064299	0.064251	0.065175	0.056053	0.051704	0.074831	0.071669	0.078789	0.041091	0.060854	0.040466	0.044480	0.038947	0.067717	0.042103	0.096612
a	0.092012	0.045660	0.081802	0.076901	0.030238	0.064282	0.064835	0.056423	0.041421	0.058922	0.075294	0.036063	0.059278	0.074083	0.059757	0.035901	0.047127
red	0.061484	0.069239	0.092369	0.049669	0.045131	0.044563	0.076274	0.072332	0.063027	0.043050	0.061132	0.045289	0.040555	0.043555	0.078425	0.045697	0.068207
bridge	0.078735	0.069858	0.065566	0.054365	0.035442	0.041181	0.057353	0.055331	0.067648	0.040749	0.062259	0.075522	0.042894	0.052531	0.084392	0.043247	0.072927
.	0.050963	0.060261	0.083887	0.054377	0.047078	0.043966	0.052425	0.071770	0.071859	0.050772	0.084525	0.040703	0.041777	0.045291	0.083354	0.060339	0.056654
[SEP]	0.062212	0.079661	0.090884	0.049406	0.038436	0.061913	0.067446	0.041450	0.058706	0.047209	0.037385	0.040454	0.052420	0.057990	0.067536	0.061136	0.085757
