TOKEN	[CLS]	A	boy	is	jumping	on	skate	##board	in	the	middle	of	a	red	bridge	.	[SEP]
[CLS]	0.045207	0.076607	0.077197	0.055751	0.046715	0.068858	0.056073	0.070315	0.051240	0.059056	0.049563	0.069978	0.059866	0.058749	0.052552	0.063862	0.038411
A	0.038606	0.051988	0.066626	0.041728	0.060110	0.078104	0.062440	0.051794	0.049422	0.057340	0.048873	0.063581	0.068767	0.053094	0.063130	0.081168	0.063229
boy	0.054597	0.047139	0.060010	0.039260	0.051882	0.071785	0.044484	0.061384	0.068973	0.062731	0.048789	0.085051	0.041275	0.077763	0.087590	0.051542	0.045746
is	0.055887	0.059703	0.051535	0.043784	0.058655	0.054800	0.061896	0.062996	0.081020	0.053028	0.063775	0.057209	0.044830	0.057605	0.075514	0.082632	0.035131
jumping	0.043392	0.060376	0.057938	0.044182	0.081470	0.063697	0.047646	0.056908	0.085737	0.052582	0.045652	0.089342	0.053099	0.061393	0.047026	0.049177	0.060384
on	0.045902	0.046487	0.078458	0.034020	0.066284	0.074202	0.043088	0.066498	0.049088	0.069880	0.060387	0.068152	0.072022	0.060021	0.057229	0.067709	0.040574
skate	0.039662	0.048593	0.096774	0.030827	0.055325	0.054049	0.041263	0.054979	0.057763	0.081517	0.055956	0.075188	0.053478	0.063372	0.074161	0.061216	0.055877
##board	0.055094	0.055370	0.070583	0.047779	0.050613	0.055847	0.048835	0.075619	0.069228	0.075336	0.068439	0.054102	0.052005	0.045381	0.064152	0.066637	0.044980
in	0.044571	0.048019	0.074112	0.037875	0.051568	0.052964	0.049607	0.089078	0.078919	0.074203	0.067130	0.050897	0.052120	0.044151	0.055088	0.081971	0.047727
the	0.048659	0.046586	0.059646	0.044404	0.068739	0.066195	0.045059	0.066123	0.073720	0.059581	0.074531	0.059231	0.050411	0.046703	0.070465	0.056786	0.063162
middle	0.041631	0.075466	0.082682	0.038859	0.057028	0.083141	0.047659	0.064382	0.045534	0.083861	0.059235	0.056982	0.055677	0.043447	0.053965	0.073227	0.037225
of	0.054770	0.061619	0.055443	0.083725	0.069163	0.043772	0.049408	0.085980	0.044407	0.050065	0.065673	0.049104	0.067326	0.059651	0.054061	0.053374	0.052460
a	0.060922	0.055301	0.064201	0.037680	0.059402	0.064616	0.045798	0.047955	0.053175	0.057917	0.058978	0.073800	0.067021	0.079035	0.056056	0.061242	0.056902
red	0.040725	0.079276	0.069892	0.065799	0.062172	0.062195	0.046306	0.068213	0.047678	0.042564	0.047347	0.078461	0.076740	0.064264	0.058276	0.037574	0.052516
bridge	0.049914	0.059431	0.061942	0.061269	0.078684	0.064231	0.047822	0.059540	0.058538	0.058657	0.057209	0.062939	0.047102	0.047878	0.061604	0.075184	0.048055
.	0.045593	0.061317	0.054672	0.066640	0.072289	0.048976	0.059465	0.078785	0.051030	0.050354	0.058327	0.067587	0.061780	0.062087	0.059138	0.052068	0.049894
[SEP]	0.040388	0.052467	0.059542	0.043850	0.065497	0.048407	0.053862	0.091264	0.060832	0.053862	0.049360	0.059771	0.074419	0.054712	0.046743	0.090861	0.054164
