TOKEN	[CLS]	A	boy	is	jumping	on	skate	##board	in	the	middle	of	a	red	bridge	.	[SEP]
[CLS]	0.071319	0.077133	0.060882	0.059886	0.071489	0.042422	0.057093	0.051309	0.050906	0.083382	0.065949	0.044492	0.041753	0.046989	0.055304	0.055316	0.064375
A	0.053779	0.066160	0.062199	0.054113	0.075571	0.045762	0.055673	0.049392	0.050211	0.081689	0.068515	0.045495	0.066893	0.046045	0.050488	0.069522	0.058494
boy	0.075083	0.077333	0.070319	0.042771	0.077113	0.049025	0.056778	0.051885	0.049273	0.072839	0.058332	0.045373	0.056291	0.043670	0.049808	0.063009	0.061098
is	0.077119	0.048938	0.093428	0.040725	0.078163	0.055109	0.043482	0.041648	0.043074	0.088640	0.061877	0.046256	0.068868	0.052487	0.043546	0.065329	0.051311
jumping	0.054258	0.050616	0.070276	0.054272	0.082904	0.043122	0.049246	0.060174	0.060045	0.063975	0.065838	0.054188	0.055223	0.056255	0.056888	0.056443	0.066276
on	0.059350	0.046296	0.055215	0.057939	0.070355	0.053099	0.053329	0.048656	0.073976	0.063436	0.072495	0.056819	0.076237	0.049885	0.043748	0.056591	0.062575
skate	0.062355	0.043234	0.056022	0.051009	0.083017	0.064426	0.051004	0.044113	0.052553	0.075833	0.063539	0.049859	0.073120	0.051100	0.052855	0.066407	0.059555
##board	0.085009	0.046087	0.051405	0.049416	0.061165	0.043576	0.065138	0.048349	0.048167	0.073077	0.048960	0.060116	0.070914	0.054057	0.062365	0.070703	0.061495
in	0.053937	0.048667	0.046351	0.066203	0.064007	0.045060	0.056148	0.053901	0.065105	0.067107	0.061984	0.043012	0.080656	0.055246	0.053324	0.061153	0.078137
the	0.078016	0.050340	0.064374	0.059089	0.057490	0.036852	0.042493	0.055171	0.055272	0.078466	0.046403	0.031769	0.073467	0.056842	0.060069	0.096567	0.057320
middle	0.061907	0.077400	0.072752	0.052184	0.061615	0.044861	0.050259	0.049437	0.044743	0.083427	0.078114	0.044654	0.047683	0.058529	0.043124	0.055366	0.073946
of	0.060351	0.063735	0.067411	0.054450	0.080137	0.050639	0.059020	0.057920	0.064778	0.059572	0.051939	0.051703	0.072188	0.052733	0.044699	0.058175	0.050551
a	0.082689	0.041675	0.061486	0.066111	0.049268	0.044085	0.068718	0.056780	0.057251	0.063753	0.082971	0.051491	0.054331	0.059653	0.051363	0.052087	0.056286
red	0.050392	0.061649	0.062844	0.063043	0.099319	0.045445	0.053060	0.049045	0.052674	0.060684	0.053274	0.046334	0.069235	0.053507	0.054005	0.063194	0.062295
bridge	0.059156	0.055018	0.080242	0.051324	0.079126	0.044149	0.050387	0.055067	0.052657	0.066930	0.065617	0.044239	0.069258	0.056495	0.052604	0.066034	0.051699
.	0.049945	0.077006	0.052022	0.066569	0.066737	0.060079	0.048773	0.047499	0.061422	0.072338	0.069751	0.043832	0.054243	0.054581	0.055142	0.067324	0.052736
[SEP]	0.053213	0.068736	0.053823	0.056845	0.059167	0.038664	0.050472	0.065679	0.072808	0.078062	0.062177	0.037585	0.058188	0.069563	0.059031	0.064066	0.051921
