TOKEN	[CLS]	A	boy	is	jumping	on	skate	##board	in	the	middle	of	a	red	bridge	.	[SEP]
[CLS]	0.060261	0.056311	0.064753	0.071195	0.070658	0.041161	0.038340	0.077638	0.046123	0.057330	0.079518	0.047958	0.052751	0.062536	0.048166	0.044773	0.080529
A	0.051761	0.074862	0.046381	0.085569	0.073922	0.044408	0.049822	0.077266	0.031851	0.054549	0.070024	0.046983	0.059542	0.065146	0.060416	0.063492	0.044006
boy	0.104994	0.041040	0.055530	0.076242	0.070752	0.045863	0.035286	0.055012	0.032992	0.066466	0.066508	0.030646	0.052556	0.083288	0.067165	0.051656	0.064005
is	0.069669	0.052732	0.055045	0.075859	0.066882	0.032787	0.058901	0.060035	0.036558	0.061105	0.072003	0.061966	0.061539	0.080720	0.059274	0.043433	0.051491
jumping	0.074445	0.050910	0.045792	0.059947	0.105539	0.049813	0.046045	0.054643	0.033066	0.059613	0.050488	0.063219	0.061170	0.084745	0.050204	0.033053	0.077308
on	0.076741	0.072450	0.058794	0.070278	0.076768	0.036956	0.055210	0.063010	0.032837	0.056381	0.075990	0.046489	0.071810	0.058060	0.049771	0.032687	0.065768
skate	0.080748	0.057629	0.063061	0.084961	0.063297	0.034356	0.042293	0.070057	0.035193	0.058201	0.082660	0.050854	0.057145	0.075317	0.044723	0.040966	0.058538
##board	0.061344	0.061949	0.049154	0.070754	0.071885	0.057396	0.056681	0.060420	0.036205	0.047932	0.075808	0.054828	0.066443	0.072121	0.046234	0.051966	0.058880
in	0.082052	0.060071	0.044530	0.067043	0.055131	0.033521	0.035513	0.074083	0.048472	0.040103	0.106196	0.064494	0.076084	0.063137	0.054824	0.042882	0.051864
the	0.062488	0.035012	0.057418	0.058233	0.101562	0.038492	0.061517	0.059366	0.026616	0.084618	0.075212	0.061132	0.055575	0.078754	0.051346	0.031200	0.061459
middle	0.076515	0.061347	0.051996	0.065266	0.088117	0.043303	0.045786	0.063149	0.032653	0.065399	0.072296	0.061537	0.064124	0.066533	0.049118	0.035307	0.057554
of	0.073490	0.055899	0.058841	0.084940	0.079379	0.037428	0.046904	0.063142	0.033988	0.053419	0.071001	0.041626	0.049759	0.082794	0.061382	0.040441	0.065566
a	0.048814	0.058216	0.045137	0.090327	0.089954	0.027118	0.056833	0.058425	0.036034	0.070435	0.082004	0.048329	0.069957	0.077569	0.054849	0.023816	0.062182
red	0.060745	0.047557	0.050347	0.062801	0.070820	0.043475	0.050385	0.052007	0.042500	0.074304	0.078208	0.067241	0.051164	0.079676	0.061654	0.031428	0.075688
bridge	0.090415	0.057251	0.071267	0.074632	0.069301	0.051112	0.052349	0.041721	0.042642	0.058897	0.083082	0.055950	0.037187	0.066143	0.059767	0.035257	0.053029
.	0.086020	0.039928	0.072058	0.080274	0.077069	0.034075	0.046246	0.054931	0.037786	0.042738	0.084902	0.060411	0.052094	0.075913	0.062909	0.048370	0.044275
[SEP]	0.072746	0.049067	0.044877	0.069591	0.045771	0.051804	0.036245	0.075493	0.036347	0.089917	0.069907	0.078728	0.056320	0.066461	0.039036	0.041459	0.076231
