TOKEN	[CLS]	A	boy	is	jumping	on	skate	##board	in	the	middle	of	a	red	bridge	.	[SEP]
[CLS]	0.079011	0.095416	0.043579	0.046728	0.049039	0.065333	0.044114	0.100507	0.030508	0.049605	0.068000	0.061263	0.063072	0.036756	0.048383	0.069001	0.049685
A	0.068645	0.065648	0.076116	0.064129	0.054739	0.045648	0.064046	0.079654	0.047940	0.051007	0.041687	0.073673	0.050418	0.045722	0.058203	0.060604	0.052120
boy	0.060278	0.067026	0.050410	0.045138	0.047588	0.041617	0.057177	0.093226	0.044018	0.052069	0.052926	0.064997	0.065217	0.046841	0.051437	0.062534	0.097499
is	0.058510	0.067437	0.044422	0.049078	0.058182	0.038306	0.084200	0.105063	0.058718	0.052587	0.062160	0.052876	0.052808	0.043960	0.046695	0.069719	0.055277
jumping	0.056412	0.068630	0.042394	0.078924	0.052931	0.054020	0.066460	0.073054	0.042709	0.037944	0.052132	0.074550	0.057119	0.065859	0.047374	0.072981	0.056508
on	0.053358	0.064231	0.048595	0.079653	0.065357	0.042492	0.096942	0.077656	0.047044	0.058568	0.038556	0.052481	0.061489	0.040619	0.075718	0.059553	0.037688
skate	0.042955	0.072061	0.045909	0.074058	0.049791	0.042428	0.088739	0.075910	0.048275	0.037722	0.060462	0.047572	0.076593	0.046636	0.049422	0.074354	0.067112
##board	0.055539	0.076937	0.049200	0.079414	0.066624	0.048694	0.078953	0.074628	0.048947	0.043180	0.076282	0.044419	0.065458	0.033602	0.048851	0.075461	0.033811
in	0.091999	0.069032	0.050115	0.048292	0.046147	0.036649	0.084524	0.101932	0.051828	0.037601	0.074822	0.052901	0.057566	0.048569	0.046860	0.059445	0.041718
the	0.051983	0.067027	0.039267	0.068855	0.073553	0.067090	0.048634	0.095515	0.043830	0.048407	0.060992	0.050086	0.080934	0.058626	0.041502	0.056982	0.046715
middle	0.064321	0.067254	0.039959	0.049935	0.047382	0.057203	0.067284	0.076901	0.056017	0.049760	0.060526	0.047219	0.074475	0.053142	0.053077	0.062769	0.072776
of	0.069471	0.063480	0.051940	0.052559	0.053372	0.046689	0.060558	0.082216	0.041065	0.030617	0.061998	0.050275	0.083912	0.062265	0.056721	0.083110	0.049751
a	0.058038	0.057705	0.045050	0.081632	0.068452	0.059028	0.058187	0.078946	0.053853	0.044341	0.044993	0.065557	0.060613	0.063504	0.052084	0.044002	0.064016
red	0.053734	0.076526	0.040617	0.061961	0.050482	0.048103	0.070734	0.086201	0.038933	0.054610	0.047506	0.071569	0.063656	0.055076	0.052773	0.062946	0.064573
bridge	0.055900	0.074699	0.043422	0.064856	0.051794	0.071194	0.071692	0.076521	0.044244	0.062704	0.055475	0.048982	0.075973	0.062418	0.036156	0.058739	0.045230
.	0.056396	0.058517	0.052979	0.067303	0.055886	0.038122	0.072132	0.091576	0.043951	0.044644	0.094817	0.032067	0.074728	0.049597	0.053926	0.057318	0.056041
[SEP]	0.054054	0.066520	0.052259	0.050794	0.050210	0.051543	0.065679	0.082490	0.062409	0.049096	0.063410	0.055295	0.081949	0.041034	0.052700	0.077788	0.042769
