TOKEN	[CLS]	A	boy	is	jumping	on	skate	##board	in	the	middle	of	a	red	bridge	.	[SEP]
[CLS]	0.064618	0.053625	0.066203	0.053329	0.039447	0.059926	0.070150	0.074089	0.037130	0.057445	0.042604	0.052041	0.058916	0.065991	0.080206	0.055234	0.069047
A	0.056744	0.055780	0.064317	0.061194	0.064373	0.038299	0.075114	0.054390	0.049719	0.050411	0.068369	0.066630	0.071657	0.068347	0.046744	0.055362	0.052551
boy	0.062421	0.058438	0.062354	0.040543	0.054586	0.058779	0.059989	0.079952	0.062545	0.065625	0.058934	0.051501	0.078205	0.056243	0.049633	0.035362	0.064889
is	0.095957	0.062087	0.064867	0.054581	0.035037	0.055467	0.062832	0.068903	0.038566	0.060842	0.041508	0.055487	0.061083	0.077107	0.060188	0.040000	0.065490
jumping	0.041649	0.072985	0.057146	0.036851	0.051419	0.052874	0.058386	0.048360	0.083953	0.054416	0.049042	0.034832	0.088458	0.085865	0.054262	0.070946	0.058557
on	0.094519	0.066241	0.053600	0.054649	0.062624	0.050599	0.057729	0.068934	0.046244	0.060254	0.050863	0.042660	0.060647	0.049879	0.068163	0.064303	0.048092
skate	0.057975	0.086267	0.063111	0.046085	0.057708	0.051835	0.042627	0.055853	0.057050	0.076562	0.040812	0.037948	0.059253	0.055755	0.067767	0.088344	0.055050
##board	0.043376	0.086379	0.068807	0.055030	0.051300	0.066417	0.045580	0.044689	0.054423	0.063294	0.055247	0.036175	0.069121	0.047122	0.087450	0.073633	0.051956
in	0.072902	0.092745	0.060902	0.062787	0.040489	0.067062	0.052601	0.049081	0.047886	0.054336	0.035353	0.036174	0.051192	0.078418	0.073073	0.054928	0.070071
the	0.080302	0.058043	0.076894	0.047235	0.064566	0.059824	0.046231	0.048135	0.073815	0.055627	0.043717	0.037257	0.073932	0.072272	0.052764	0.048288	0.061096
middle	0.059291	0.053679	0.077234	0.044691	0.056090	0.039370	0.053253	0.076521	0.042691	0.059636	0.060532	0.054561	0.074563	0.057793	0.065865	0.050139	0.074092
of	0.048530	0.075277	0.065022	0.058887	0.051971	0.086840	0.056972	0.043398	0.058227	0.071174	0.047990	0.037869	0.054835	0.055537	0.059778	0.045071	0.082622
a	0.048872	0.062643	0.081997	0.050327	0.073364	0.049619	0.050008	0.057629	0.066142	0.065269	0.050821	0.043241	0.057519	0.065113	0.056207	0.051084	0.070145
red	0.063570	0.056572	0.067878	0.045898	0.040955	0.062502	0.050358	0.086602	0.052720	0.060532	0.047189	0.074030	0.075017	0.076010	0.040524	0.045297	0.054346
bridge	0.062978	0.060691	0.075538	0.042786	0.057272	0.052939	0.056217	0.049613	0.063118	0.065819	0.045358	0.042394	0.097822	0.057381	0.064371	0.044115	0.061587
.	0.043491	0.051438	0.055369	0.048189	0.064200	0.041457	0.071066	0.064596	0.043242	0.052418	0.043561	0.043128	0.102850	0.087475	0.056163	0.046342	0.085014
[SEP]	0.077881	0.061963	0.075348	0.037879	0.055233	0.043230	0.066036	0.061207	0.071834	0.054206	0.044438	0.046286	0.083125	0.058905	0.063743	0.050108	0.048578
