TOKEN	[CLS]	A	boy	is	jumping	on	skate	##board	in	the	middle	of	a	red	bridge	.	[SEP]
[CLS]	0.051373	0.064694	0.064307	0.052100	0.047221	0.060787	0.050950	0.071362	0.059685	0.058215	0.066157	0.043035	0.064319	0.045108	0.048476	0.085647	0.066563
A	0.052115	0.057772	0.061629	0.046317	0.047592	0.057652	0.062525	0.082249	0.069716	0.055598	0.052137	0.038175	0.053772	0.052579	0.049696	0.094740	0.065737
boy	0.043670	0.066209	0.046917	0.051398	0.072574	0.060056	0.050843	0.061970	0.047781	0.062805	0.044906	0.069810	0.065190	0.046998	0.064273	0.083981	0.060619
is	0.056743	0.065218	0.058806	0.055873	0.051565	0.058205	0.045354	0.079397	0.058638	0.056245	0.059356	0.050429	0.059118	0.051662	0.048262	0.072733	0.072395
jumping	0.048951	0.052382	0.069647	0.055347	0.053323	0.059945	0.060690	0.085236	0.060618	0.068929	0.051302	0.046257	0.067287	0.043679	0.050167	0.058466	0.067776
on	0.059688	0.066125	0.066052	0.050578	0.049996	0.065132	0.047580	0.077798	0.060763	0.080227	0.052041	0.043053	0.069209	0.051549	0.049240	0.056412	0.054559
skate	0.064161	0.053057	0.044754	0.047230	0.059330	0.077003	0.058314	0.063018	0.073223	0.067184	0.058759	0.055626	0.043322	0.039764	0.061088	0.073493	0.060674
##board	0.065213	0.053400	0.058236	0.046747	0.055906	0.058152	0.057259	0.062205	0.067014	0.065491	0.052590	0.047662	0.059931	0.048711	0.056684	0.083098	0.061702
in	0.059875	0.055335	0.053249	0.043543	0.064454	0.063677	0.053528	0.086419	0.048054	0.062633	0.053329	0.061162	0.062787	0.038493	0.055432	0.077870	0.060158
the	0.054181	0.069007	0.052185	0.067152	0.058114	0.071863	0.047705	0.060216	0.066834	0.054424	0.050698	0.051271	0.056863	0.047220	0.046176	0.082809	0.063282
middle	0.058144	0.051798	0.060328	0.048136	0.052933	0.060220	0.059589	0.065321	0.071981	0.065057	0.055844	0.052469	0.054256	0.050324	0.050542	0.080541	0.062517
of	0.055141	0.079026	0.053359	0.062637	0.045277	0.067502	0.054792	0.072504	0.074773	0.043920	0.061947	0.046796	0.053102	0.055543	0.054803	0.064028	0.054849
a	0.050351	0.048380	0.049506	0.040008	0.039146	0.061464	0.060855	0.085492	0.068852	0.069638	0.049600	0.043158	0.061533	0.047049	0.045725	0.104026	0.075216
red	0.057256	0.060115	0.055585	0.050963	0.043058	0.065785	0.050141	0.077506	0.069187	0.062334	0.069803	0.049884	0.061722	0.050799	0.046725	0.053847	0.075292
bridge	0.043291	0.073795	0.041977	0.066485	0.043801	0.071738	0.062247	0.070846	0.060781	0.058246	0.062579	0.041080	0.044509	0.038993	0.061417	0.085652	0.072563
.	0.054466	0.048940	0.056679	0.041597	0.044095	0.069028	0.049206	0.076655	0.054947	0.063079	0.068257	0.053523	0.058514	0.053514	0.059591	0.083849	0.064059
[SEP]	0.064650	0.062940	0.057605	0.051441	0.050096	0.060599	0.066575	0.085004	0.060546	0.055346	0.059860	0.034810	0.055679	0.053182	0.057311	0.052956	0.071399
