TOKEN	[CLS]	A	boy	is	jumping	on	skate	##board	in	the	middle	of	a	red	bridge	.	[SEP]
[CLS]	0.089568	0.047157	0.044198	0.042729	0.047817	0.056075	0.095506	0.068384	0.056352	0.068476	0.051311	0.062691	0.050358	0.068438	0.047334	0.044327	0.059280
A	0.084051	0.051231	0.050734	0.039603	0.050309	0.067400	0.068015	0.085283	0.060056	0.063590	0.045991	0.061436	0.039884	0.049239	0.044894	0.046178	0.092104
boy	0.090617	0.051821	0.057730	0.042499	0.063789	0.059395	0.058163	0.072435	0.069370	0.059055	0.050907	0.054556	0.072542	0.060295	0.046215	0.032798	0.057814
is	0.065921	0.062262	0.040028	0.043718	0.068808	0.063098	0.096227	0.046677	0.071149	0.064955	0.051876	0.073936	0.047122	0.045056	0.057136	0.041783	0.060250
jumping	0.062614	0.044222	0.042065	0.050405	0.052197	0.077759	0.087271	0.067490	0.081082	0.057570	0.062557	0.058784	0.055623	0.077669	0.031036	0.047514	0.044143
on	0.070072	0.052633	0.051461	0.039254	0.047450	0.066306	0.082937	0.078081	0.054223	0.051897	0.049913	0.082839	0.058407	0.072464	0.043557	0.047856	0.050650
skate	0.053525	0.039211	0.059873	0.047966	0.069511	0.059752	0.053803	0.046036	0.051884	0.074796	0.077748	0.062164	0.047680	0.068388	0.053647	0.074870	0.059146
##board	0.066643	0.039717	0.060124	0.058459	0.062623	0.064969	0.049871	0.055155	0.055492	0.045820	0.059035	0.090311	0.063065	0.067470	0.051673	0.050757	0.058815
in	0.054424	0.029220	0.052782	0.053997	0.066586	0.067718	0.063343	0.073630	0.073193	0.062533	0.073163	0.077619	0.062507	0.065218	0.032209	0.042440	0.049416
the	0.064338	0.033373	0.064386	0.038699	0.045321	0.071663	0.095111	0.065042	0.063167	0.075939	0.054879	0.072881	0.061494	0.062887	0.036876	0.039701	0.054241
middle	0.079858	0.044098	0.059707	0.051993	0.052883	0.056567	0.060856	0.054965	0.079128	0.063820	0.050957	0.088395	0.045645	0.063313	0.040988	0.042031	0.064796
of	0.059472	0.050870	0.047374	0.045014	0.048990	0.080190	0.084396	0.054258	0.062497	0.060871	0.064451	0.064210	0.052539	0.080664	0.043275	0.052442	0.048488
a	0.048933	0.046326	0.054065	0.054836	0.053138	0.075931	0.068243	0.078180	0.053626	0.057686	0.056546	0.079880	0.057099	0.061182	0.065324	0.044806	0.044198
red	0.053885	0.038560	0.055280	0.073253	0.079804	0.078916	0.050967	0.055250	0.060597	0.056438	0.054871	0.057845	0.056089	0.068531	0.044045	0.058332	0.057338
bridge	0.053456	0.049023	0.048773	0.062152	0.055280	0.062038	0.072697	0.057397	0.060553	0.061147	0.078969	0.079544	0.063371	0.051450	0.043713	0.038245	0.062194
.	0.072611	0.048239	0.052138	0.041104	0.051398	0.073667	0.076739	0.067679	0.050569	0.073173	0.048313	0.078698	0.064431	0.065193	0.043033	0.038564	0.054452
[SEP]	0.047527	0.056035	0.051223	0.041319	0.051162	0.067449	0.057811	0.062833	0.054558	0.068243	0.087616	0.091697	0.054494	0.059469	0.052035	0.051087	0.045441
