TOKEN	[CLS]	A	boy	is	jumping	on	skate	##board	in	the	middle	of	a	red	bridge	.	[SEP]
[CLS]	0.060513	0.069678	0.056921	0.052251	0.065121	0.049775	0.041390	0.061566	0.061635	0.050604	0.061460	0.057604	0.067895	0.055948	0.059860	0.069168	0.058612
A	0.040708	0.060607	0.105419	0.062373	0.073019	0.050277	0.044845	0.049661	0.046587	0.050051	0.047644	0.054653	0.059103	0.059948	0.058793	0.073057	0.063256
boy	0.049057	0.056804	0.048246	0.074908	0.055199	0.057696	0.067838	0.055477	0.067531	0.046764	0.065936	0.038906	0.068169	0.072923	0.062025	0.068445	0.044075
is	0.054143	0.070303	0.070018	0.054563	0.054651	0.042128	0.051977	0.056058	0.063642	0.059341	0.059723	0.060157	0.060683	0.049095	0.055540	0.072144	0.065835
jumping	0.074836	0.056568	0.055260	0.053003	0.074306	0.062102	0.054747	0.040436	0.061892	0.059648	0.053417	0.075481	0.066463	0.064880	0.049896	0.049734	0.047330
on	0.065628	0.053210	0.080217	0.064940	0.069296	0.057561	0.053601	0.056587	0.056418	0.049929	0.053437	0.058160	0.066920	0.051898	0.065582	0.060808	0.035807
skate	0.070647	0.081697	0.070079	0.063783	0.074095	0.050946	0.044032	0.040246	0.069191	0.044778	0.049664	0.047322	0.071297	0.055795	0.068345	0.054014	0.044069
##board	0.076112	0.057461	0.062443	0.054579	0.084247	0.055676	0.046463	0.046068	0.080209	0.054347	0.042272	0.062215	0.065754	0.061819	0.050488	0.051924	0.047923
in	0.063493	0.061526	0.068292	0.065054	0.090871	0.054527	0.063212	0.049422	0.066555	0.047484	0.049279	0.060301	0.054674	0.061693	0.050009	0.043285	0.050326
the	0.053819	0.069321	0.046224	0.064169	0.068512	0.052200	0.057409	0.044616	0.068862	0.054023	0.047085	0.063478	0.068811	0.063983	0.065603	0.059839	0.052047
middle	0.059647	0.066240	0.086520	0.047862	0.068322	0.042208	0.049278	0.068205	0.057014	0.049283	0.055966	0.065039	0.062146	0.045720	0.054934	0.067223	0.054393
of	0.084754	0.053707	0.051990	0.047366	0.078458	0.056011	0.050749	0.058634	0.051865	0.054844	0.060068	0.059884	0.061428	0.067837	0.073365	0.050274	0.038767
a	0.053319	0.050331	0.044792	0.052806	0.082024	0.065108	0.065537	0.052548	0.076235	0.052875	0.046946	0.047413	0.084318	0.049733	0.080612	0.061412	0.033990
red	0.077551	0.052851	0.073017	0.056422	0.093928	0.041242	0.040912	0.069410	0.068805	0.062321	0.048132	0.047155	0.053917	0.045863	0.049479	0.063565	0.055430
bridge	0.069488	0.060759	0.062767	0.057385	0.052610	0.046979	0.046496	0.048485	0.056403	0.045184	0.048738	0.052261	0.103005	0.065679	0.062164	0.061471	0.060126
.	0.064024	0.059085	0.058055	0.047875	0.055146	0.070397	0.052700	0.060825	0.050821	0.048667	0.055987	0.056621	0.061123	0.062088	0.062801	0.067431	0.066354
[SEP]	0.073148	0.052634	0.054455	0.045217	0.076866	0.058817	0.053405	0.039564	0.067645	0.043015	0.054726	0.083023	0.070967	0.050158	0.054823	0.066163	0.055374
