TOKEN	[CLS]	A	boy	is	jumping	on	skate	##board	in	the	middle	of	a	red	bridge	.	[SEP]
[CLS]	0.043403	0.042333	0.058602	0.053072	0.061632	0.043721	0.074427	0.114413	0.083580	0.063251	0.055308	0.043406	0.080252	0.056844	0.045500	0.033944	0.046312
A	0.049801	0.045595	0.059182	0.070419	0.049225	0.045664	0.077892	0.074244	0.084472	0.039978	0.044763	0.057075	0.079106	0.058290	0.068444	0.051513	0.044337
boy	0.059962	0.043508	0.069497	0.051466	0.053931	0.047841	0.080212	0.088747	0.082719	0.044350	0.052904	0.059727	0.069847	0.047434	0.046591	0.049353	0.051910
is	0.048734	0.032992	0.042862	0.048964	0.046970	0.044796	0.083850	0.078721	0.086386	0.046003	0.054354	0.049281	0.100648	0.064027	0.067246	0.040367	0.063799
jumping	0.043367	0.039055	0.060592	0.064950	0.065330	0.040468	0.078705	0.088821	0.079971	0.046208	0.046171	0.053258	0.089326	0.058134	0.047858	0.039469	0.058317
on	0.056393	0.037817	0.054272	0.057639	0.047542	0.042221	0.097234	0.076360	0.077269	0.039355	0.060303	0.041540	0.085551	0.073866	0.075388	0.038954	0.038296
skate	0.047738	0.045424	0.051562	0.055774	0.051922	0.039138	0.082554	0.080180	0.078966	0.065222	0.049266	0.042269	0.085149	0.053366	0.067769	0.044985	0.058716
##board	0.050686	0.050517	0.051603	0.060108	0.050571	0.035491	0.084645	0.083406	0.075916	0.045174	0.043359	0.053525	0.080202	0.054580	0.061698	0.041660	0.076858
in	0.050063	0.045111	0.049243	0.068709	0.043624	0.036268	0.090973	0.077116	0.067888	0.050037	0.055321	0.045113	0.098734	0.056508	0.062193	0.039569	0.063530
the	0.054409	0.042885	0.047914	0.059850	0.062900	0.047222	0.094497	0.078009	0.072835	0.053191	0.056776	0.057729	0.065095	0.056680	0.052862	0.053414	0.043732
middle	0.048594	0.053074	0.041348	0.045255	0.061351	0.048841	0.098419	0.070537	0.087751	0.050020	0.039833	0.059545	0.082778	0.060953	0.054955	0.050386	0.046360
of	0.048902	0.047300	0.048294	0.045984	0.070418	0.053911	0.086638	0.079890	0.058146	0.053861	0.050653	0.054859	0.069016	0.072494	0.062248	0.049333	0.048052
a	0.056114	0.047898	0.063276	0.054961	0.050554	0.047969	0.073833	0.073367	0.084194	0.060832	0.050041	0.060497	0.058176	0.065763	0.055022	0.052196	0.045309
red	0.045630	0.046032	0.051323	0.055969	0.068730	0.045546	0.082126	0.073240	0.078570	0.050348	0.050616	0.069346	0.073629	0.059845	0.054824	0.043578	0.050649
bridge	0.054451	0.044055	0.037916	0.051480	0.059473	0.041289	0.079338	0.080168	0.071282	0.059126	0.051910	0.062043	0.075052	0.072988	0.053575	0.050048	0.055807
.	0.053285	0.039852	0.076125	0.069359	0.056893	0.036913	0.073221	0.094174	0.055570	0.050344	0.049810	0.046366	0.080857	0.056672	0.054665	0.034331	0.071562
[SEP]	0.043226	0.047352	0.044107	0.071089	0.058571	0.038166	0.088641	0.079180	0.068175	0.049060	0.053718	0.068243	0.051069	0.073705	0.058801	0.042949	0.063952
