TOKEN	[CLS]	A	boy	is	jumping	on	skate	##board	in	the	middle	of	a	red	bridge	.	[SEP]
[CLS]	0.044462	0.046726	0.055449	0.055105	0.049477	0.067368	0.050980	0.062569	0.054742	0.052864	0.054759	0.084180	0.068802	0.054859	0.065678	0.059288	0.072693
A	0.047394	0.069884	0.048249	0.051537	0.048603	0.061463	0.044261	0.071537	0.074883	0.055560	0.062862	0.060743	0.061923	0.052891	0.080831	0.045137	0.062242
boy	0.060459	0.040197	0.066502	0.070698	0.060878	0.069967	0.075881	0.068285	0.055014	0.035554	0.055294	0.047626	0.069061	0.048104	0.081096	0.046976	0.048407
is	0.039493	0.058458	0.048412	0.065468	0.071597	0.063008	0.077746	0.054183	0.038166	0.043186	0.055291	0.053316	0.078811	0.042123	0.094849	0.055220	0.060674
jumping	0.048140	0.042021	0.054228	0.070219	0.068339	0.072459	0.068798	0.058104	0.041791	0.051221	0.067836	0.056720	0.052801	0.055850	0.083508	0.051639	0.056324
on	0.029037	0.053655	0.060000	0.056155	0.093079	0.050406	0.051561	0.051659	0.040898	0.047407	0.056896	0.062976	0.085539	0.065907	0.083733	0.058844	0.052248
skate	0.040510	0.053310	0.040260	0.085091	0.069892	0.049846	0.069921	0.082765	0.061802	0.058552	0.067757	0.047348	0.063460	0.048702	0.045595	0.041419	0.073770
##board	0.041424	0.053193	0.036866	0.052218	0.036507	0.050202	0.051837	0.056623	0.073226	0.061834	0.072804	0.050911	0.084220	0.052342	0.111742	0.059677	0.054374
in	0.040197	0.055947	0.048791	0.106303	0.051249	0.057644	0.056471	0.052552	0.050172	0.041881	0.055107	0.045314	0.083475	0.044109	0.110516	0.047318	0.052953
the	0.042715	0.063015	0.069649	0.074027	0.057335	0.060773	0.087215	0.038030	0.038295	0.052837	0.044627	0.058427	0.076677	0.063021	0.085048	0.043586	0.044721
middle	0.041631	0.047809	0.057991	0.055450	0.075859	0.060553	0.064126	0.047696	0.061134	0.044083	0.054706	0.062168	0.081216	0.056177	0.090402	0.052650	0.046349
of	0.044107	0.054017	0.043493	0.045171	0.071563	0.052516	0.082168	0.067295	0.042765	0.042217	0.064605	0.055009	0.089230	0.059426	0.065900	0.054310	0.066208
a	0.040958	0.065709	0.048021	0.051662	0.053753	0.046239	0.063296	0.069759	0.053591	0.058698	0.073909	0.053963	0.091422	0.052356	0.056740	0.045575	0.074347
red	0.036129	0.041161	0.048819	0.057571	0.074047	0.073154	0.072963	0.063024	0.056319	0.045154	0.050363	0.065277	0.060605	0.044452	0.067477	0.064882	0.078603
bridge	0.051242	0.049274	0.048425	0.072715	0.069979	0.068067	0.067629	0.059282	0.069217	0.045577	0.037916	0.066900	0.070326	0.046137	0.047300	0.057983	0.072033
.	0.055307	0.052020	0.041917	0.076306	0.066219	0.049665	0.066140	0.073006	0.048914	0.065269	0.052828	0.050807	0.092708	0.044225	0.053140	0.056483	0.055043
[SEP]	0.044633	0.062766	0.050096	0.057592	0.055946	0.077743	0.058583	0.037961	0.064419	0.033031	0.048181	0.058174	0.105900	0.050631	0.072098	0.059577	0.062669
