TOKEN	[CLS]	A	boy	is	jumping	on	skate	##board	in	the	middle	of	a	red	bridge	.	[SEP]
[CLS]	0.057857	0.054414	0.083203	0.071112	0.058922	0.046099	0.055340	0.046164	0.054761	0.034782	0.035164	0.060423	0.081114	0.086144	0.058942	0.050132	0.065425
A	0.051918	0.046093	0.058767	0.049318	0.061210	0.054289	0.057404	0.059253	0.058999	0.064098	0.061529	0.074013	0.062051	0.058218	0.062764	0.054148	0.065928
boy	0.052343	0.034866	0.077136	0.055643	0.042314	0.081850	0.051063	0.048927	0.067798	0.059708	0.058030	0.062429	0.086483	0.062329	0.052084	0.045096	0.061902
is	0.059385	0.041321	0.055331	0.067128	0.053294	0.048770	0.048776	0.047947	0.071337	0.063949	0.046655	0.060413	0.089578	0.069954	0.064572	0.048895	0.062694
jumping	0.056751	0.073282	0.065354	0.053392	0.053001	0.063899	0.034320	0.070509	0.061556	0.053860	0.064107	0.059640	0.054860	0.066257	0.065328	0.043126	0.060758
on	0.035203	0.050333	0.088935	0.060782	0.073847	0.053382	0.052656	0.071057	0.052579	0.063045	0.052042	0.073768	0.080690	0.030398	0.046024	0.053280	0.061980
skate	0.052289	0.056935	0.076208	0.065851	0.053913	0.051745	0.049967	0.066121	0.051911	0.052253	0.053438	0.077421	0.074774	0.052868	0.045480	0.052410	0.066414
##board	0.041687	0.057117	0.078786	0.062201	0.051781	0.065166	0.044789	0.069512	0.070092	0.052220	0.053774	0.058471	0.071876	0.075651	0.045590	0.038456	0.062830
in	0.054855	0.051744	0.063902	0.071406	0.051690	0.046907	0.057553	0.058344	0.064259	0.077116	0.068507	0.076192	0.068533	0.056578	0.045500	0.039131	0.047784
the	0.055465	0.049615	0.063500	0.069607	0.066686	0.046024	0.062058	0.049401	0.045593	0.061086	0.058133	0.064789	0.083805	0.064592	0.047580	0.050688	0.061376
middle	0.058379	0.046573	0.063830	0.078509	0.054574	0.044098	0.051449	0.060623	0.066177	0.046920	0.059363	0.074458	0.086906	0.052367	0.045202	0.049532	0.061041
of	0.056369	0.039903	0.062308	0.062077	0.044122	0.065428	0.037583	0.059687	0.074460	0.066005	0.059421	0.058641	0.079717	0.058384	0.050621	0.044615	0.080659
a	0.054844	0.050353	0.051961	0.061671	0.074379	0.047658	0.054476	0.065587	0.077112	0.041258	0.038469	0.056408	0.074262	0.065684	0.060328	0.053942	0.071608
red	0.060523	0.055683	0.064750	0.080657	0.045056	0.046992	0.046090	0.056372	0.068841	0.056839	0.057059	0.059691	0.092708	0.046930	0.059077	0.044833	0.057898
bridge	0.063891	0.052810	0.062342	0.075890	0.049633	0.059321	0.050788	0.052256	0.074504	0.065504	0.061548	0.062079	0.064674	0.050881	0.040201	0.058416	0.055262
.	0.048492	0.061638	0.061919	0.087748	0.060040	0.047403	0.052926	0.051485	0.063553	0.056921	0.045620	0.072193	0.071514	0.052637	0.057400	0.038423	0.070087
[SEP]	0.055880	0.047590	0.054545	0.067824	0.041935	0.047721	0.044545	0.070757	0.066001	0.049791	0.054239	0.077276	0.096936	0.052372	0.051979	0.053141	0.067469
