TOKEN	[CLS]	A	boy	is	jumping	on	skate	##board	in	the	middle	of	a	red	bridge	.	[SEP]
[CLS]	0.039962	0.066419	0.092114	0.047724	0.048954	0.045850	0.072761	0.072814	0.081463	0.047437	0.074038	0.039310	0.052823	0.072278	0.047479	0.062169	0.036405
A	0.054846	0.073604	0.073140	0.056517	0.030649	0.044374	0.061266	0.075644	0.076117	0.055297	0.053988	0.039328	0.061658	0.063738	0.063002	0.073036	0.043795
boy	0.031422	0.067844	0.146319	0.060938	0.037250	0.045002	0.057458	0.055251	0.076583	0.054907	0.052662	0.048413	0.063015	0.052791	0.051340	0.064766	0.034039
is	0.036750	0.048699	0.071889	0.050036	0.050424	0.043573	0.066145	0.067296	0.058312	0.070210	0.047857	0.051363	0.069263	0.059056	0.070772	0.082362	0.055992
jumping	0.027720	0.049800	0.073555	0.050241	0.062199	0.050096	0.063310	0.098899	0.055378	0.051492	0.066013	0.064121	0.056900	0.060437	0.053954	0.065862	0.050023
on	0.040316	0.036347	0.106124	0.077239	0.022622	0.057739	0.059965	0.072343	0.059634	0.067649	0.077026	0.050327	0.062203	0.066354	0.064874	0.051079	0.028161
skate	0.040036	0.070949	0.071086	0.064501	0.037829	0.053505	0.060632	0.054987	0.063380	0.062963	0.086412	0.046628	0.055193	0.063643	0.059324	0.061978	0.046952
##board	0.044599	0.058968	0.075263	0.053373	0.044312	0.071919	0.056179	0.075044	0.057207	0.056557	0.068761	0.064909	0.048025	0.080667	0.050218	0.055362	0.038638
in	0.047090	0.074050	0.091132	0.054411	0.047620	0.056813	0.054166	0.061249	0.061019	0.046855	0.062326	0.047252	0.061254	0.071961	0.056116	0.064262	0.042424
the	0.047011	0.058906	0.072600	0.055676	0.055596	0.055733	0.048296	0.053360	0.077870	0.055830	0.064989	0.042018	0.074039	0.083429	0.065084	0.046190	0.043372
middle	0.038425	0.063909	0.062829	0.067685	0.035451	0.039769	0.064795	0.055626	0.084845	0.062426	0.064040	0.032635	0.064506	0.072977	0.066565	0.074695	0.048822
of	0.041306	0.057719	0.063772	0.055823	0.048061	0.055961	0.051742	0.072011	0.068604	0.072494	0.065464	0.040887	0.079562	0.061855	0.067234	0.054642	0.042865
a	0.034985	0.052878	0.053254	0.053702	0.050367	0.055465	0.064184	0.113024	0.050131	0.053364	0.063593	0.068421	0.053829	0.075183	0.058323	0.048816	0.050481
red	0.036306	0.039874	0.086316	0.052003	0.042535	0.058539	0.061115	0.092502	0.047306	0.066785	0.052208	0.041764	0.067390	0.058802	0.074042	0.074023	0.048488
bridge	0.038666	0.055661	0.088913	0.048648	0.068354	0.049654	0.048780	0.057878	0.054641	0.058012	0.055365	0.054858	0.077285	0.070441	0.054093	0.059023	0.059727
.	0.042505	0.068254	0.083657	0.063423	0.042344	0.042485	0.049139	0.059849	0.059940	0.057089	0.074051	0.047915	0.083847	0.060327	0.050446	0.071006	0.043723
[SEP]	0.040579	0.065677	0.072911	0.043804	0.054425	0.040657	0.075974	0.069654	0.069601	0.051108	0.071334	0.048110	0.058901	0.064299	0.082833	0.050572	0.039562
