TOKEN	[CLS]	A	boy	is	jumping	on	skate	##board	in	the	middle	of	a	red	bridge	.	[SEP]
[CLS]	0.068341	0.032803	0.059865	0.053435	0.051453	0.065712	0.052559	0.057908	0.063919	0.067241	0.074457	0.071131	0.050963	0.044087	0.066076	0.063442	0.056609
A	0.074082	0.045825	0.043565	0.063957	0.050115	0.046040	0.044084	0.065196	0.073995	0.064613	0.061313	0.088139	0.044952	0.069359	0.060449	0.050946	0.053370
boy	0.043417	0.043566	0.076161	0.059642	0.062696	0.049215	0.072575	0.053675	0.054235	0.048040	0.079072	0.073052	0.057392	0.046298	0.071186	0.059042	0.050735
is	0.045940	0.049981	0.060673	0.061074	0.064977	0.043488	0.055887	0.061920	0.058736	0.053245	0.063214	0.079424	0.049860	0.062605	0.067118	0.070548	0.051310
jumping	0.051846	0.038679	0.047367	0.047218	0.047226	0.055050	0.063846	0.061184	0.072927	0.061476	0.059276	0.082215	0.054505	0.060960	0.061894	0.084600	0.049731
on	0.075498	0.038187	0.053750	0.048283	0.044650	0.059821	0.046645	0.060763	0.041567	0.064480	0.065548	0.068345	0.061499	0.075925	0.050480	0.064176	0.080383
skate	0.048556	0.050590	0.057261	0.042700	0.039794	0.048109	0.070758	0.052881	0.070408	0.072603	0.060831	0.082279	0.067006	0.056118	0.062613	0.061022	0.056472
##board	0.087140	0.044451	0.055559	0.053189	0.051581	0.056200	0.043722	0.061264	0.058782	0.066334	0.057677	0.067008	0.048728	0.061992	0.063295	0.073537	0.049540
in	0.047986	0.052767	0.061724	0.048363	0.054885	0.044874	0.059634	0.069914	0.063421	0.085313	0.053963	0.069168	0.046842	0.044725	0.062667	0.064971	0.068783
the	0.053561	0.033659	0.046691	0.054822	0.045815	0.043070	0.057097	0.054206	0.069712	0.050508	0.091577	0.073222	0.082890	0.064053	0.061813	0.061123	0.056181
middle	0.085328	0.047917	0.061787	0.047072	0.039205	0.051147	0.050563	0.058230	0.068178	0.053477	0.090741	0.073144	0.033875	0.058803	0.065566	0.053169	0.061798
of	0.057905	0.053714	0.068965	0.057979	0.046642	0.042326	0.041949	0.089043	0.047474	0.069199	0.075406	0.058537	0.054531	0.069446	0.058038	0.052250	0.056595
a	0.057529	0.031692	0.051988	0.052993	0.060899	0.048516	0.056231	0.069548	0.064924	0.052788	0.063879	0.091196	0.065378	0.050394	0.058251	0.061740	0.062055
red	0.053254	0.027613	0.063181	0.061109	0.052193	0.060020	0.040124	0.075336	0.054537	0.053465	0.136031	0.061839	0.042551	0.053062	0.069962	0.045357	0.050366
bridge	0.045155	0.045937	0.061098	0.037183	0.059868	0.046880	0.053849	0.051451	0.068052	0.069025	0.072299	0.087804	0.070245	0.052953	0.067645	0.065214	0.045342
.	0.048955	0.036633	0.063228	0.046830	0.054102	0.073778	0.055367	0.069374	0.038559	0.067532	0.070656	0.072533	0.067648	0.063083	0.069884	0.050121	0.051717
[SEP]	0.068654	0.051167	0.058733	0.052227	0.077019	0.051078	0.045015	0.053726	0.058309	0.052490	0.070889	0.071843	0.048124	0.054155	0.070644	0.047138	0.068790
