TOKEN	[CLS]	A	boy	is	jumping	on	skate	##board	in	the	middle	of	a	red	bridge	.	[SEP]
[CLS]	0.039697	0.039934	0.046551	0.061186	0.060630	0.040805	0.056965	0.070459	0.084676	0.086464	0.057848	0.051515	0.054729	0.047751	0.084744	0.050928	0.065120
A	0.055492	0.044439	0.042337	0.072966	0.074100	0.052203	0.070032	0.060658	0.067050	0.069361	0.050355	0.041576	0.051428	0.056948	0.067095	0.049596	0.074363
boy	0.061690	0.042134	0.052688	0.047887	0.068147	0.052458	0.089061	0.052625	0.070120	0.073128	0.059626	0.050109	0.047390	0.043183	0.059282	0.041064	0.089409
is	0.073696	0.048874	0.043050	0.046953	0.061254	0.060143	0.072844	0.059231	0.078975	0.062047	0.053067	0.041546	0.056456	0.064832	0.053834	0.058255	0.064942
jumping	0.053265	0.050748	0.058595	0.068028	0.068621	0.043172	0.076318	0.048467	0.079894	0.054526	0.049936	0.048656	0.055604	0.055591	0.075381	0.053685	0.059512
on	0.063672	0.056871	0.047586	0.072777	0.057414	0.048870	0.070558	0.064474	0.072324	0.043801	0.039768	0.050974	0.056395	0.078087	0.058020	0.046619	0.071788
skate	0.051871	0.049063	0.072983	0.047208	0.067399	0.054335	0.063159	0.052966	0.090690	0.085218	0.055452	0.037032	0.061944	0.057145	0.045875	0.054066	0.053594
##board	0.038708	0.028918	0.046130	0.057138	0.063046	0.042480	0.066018	0.049857	0.082661	0.080145	0.050182	0.042633	0.055620	0.070510	0.086718	0.054426	0.084809
in	0.050001	0.042335	0.057353	0.079026	0.067138	0.043711	0.056987	0.053263	0.085161	0.067435	0.052495	0.035395	0.053311	0.062499	0.066801	0.062170	0.064919
the	0.083248	0.040517	0.032861	0.071324	0.061676	0.048824	0.059433	0.063266	0.073523	0.071139	0.049330	0.048946	0.035787	0.053268	0.064827	0.064944	0.077088
middle	0.038844	0.046604	0.056699	0.066028	0.072503	0.052556	0.060504	0.046304	0.067275	0.063852	0.044579	0.054130	0.057050	0.063293	0.072503	0.058149	0.079127
of	0.052532	0.053458	0.048594	0.055304	0.063406	0.044782	0.066037	0.057024	0.089581	0.062541	0.068776	0.044420	0.048689	0.066731	0.061071	0.047267	0.069786
a	0.051259	0.056212	0.078810	0.063629	0.057207	0.047085	0.078740	0.053440	0.074893	0.053047	0.074369	0.040629	0.047702	0.054191	0.065560	0.038630	0.064597
red	0.044508	0.064285	0.057873	0.066527	0.076835	0.043503	0.054115	0.060064	0.083098	0.065051	0.046281	0.042078	0.063340	0.052665	0.051782	0.054227	0.073769
bridge	0.071126	0.032969	0.058913	0.056523	0.062984	0.048744	0.072087	0.038571	0.094820	0.059825	0.061014	0.050340	0.049303	0.065600	0.067398	0.048533	0.061249
.	0.037064	0.053217	0.046112	0.063766	0.056359	0.054336	0.064407	0.060670	0.078562	0.086765	0.062499	0.055613	0.056295	0.043496	0.051608	0.048559	0.080671
[SEP]	0.047787	0.049464	0.056864	0.067028	0.065932	0.050002	0.079504	0.052202	0.084972	0.062263	0.068828	0.038027	0.053567	0.048382	0.059583	0.046937	0.068658
