TOKEN	[CLS]	A	boy	is	jumping	on	skate	##board	in	the	middle	of	a	red	bridge	.	[SEP]
[CLS]	0.069289	0.053012	0.063300	0.056406	0.060749	0.070472	0.053945	0.050525	0.065206	0.051068	0.036862	0.066539	0.052133	0.056297	0.069855	0.067089	0.057253
A	0.062495	0.042760	0.055349	0.065124	0.068793	0.043402	0.067199	0.057683	0.050553	0.064989	0.074671	0.059809	0.061662	0.058838	0.054406	0.044361	0.067904
boy	0.051658	0.060035	0.047352	0.097916	0.062480	0.064314	0.055402	0.086817	0.042285	0.055151	0.053659	0.051578	0.072654	0.057019	0.047238	0.047528	0.046912
is	0.063122	0.050323	0.071876	0.053217	0.081875	0.050866	0.064566	0.065631	0.049951	0.062540	0.053305	0.061137	0.064769	0.062906	0.048575	0.042151	0.053189
jumping	0.078065	0.054695	0.068183	0.038786	0.084809	0.048780	0.067092	0.067867	0.040145	0.103273	0.044687	0.063929	0.064989	0.054605	0.035607	0.027424	0.057064
on	0.070919	0.046550	0.048937	0.066102	0.056251	0.048340	0.057371	0.073968	0.044702	0.076036	0.060867	0.072670	0.071815	0.058254	0.045943	0.038770	0.062505
skate	0.048393	0.042111	0.094278	0.068815	0.057947	0.044500	0.067244	0.052088	0.040206	0.079124	0.047202	0.099736	0.059659	0.040000	0.059376	0.052227	0.047092
##board	0.081385	0.056900	0.053272	0.044624	0.100989	0.052000	0.071413	0.053877	0.046085	0.078369	0.056260	0.049961	0.053909	0.048375	0.058605	0.047890	0.046087
in	0.069231	0.050539	0.066207	0.063533	0.068953	0.049273	0.069756	0.070489	0.029147	0.064551	0.039872	0.063059	0.067561	0.052375	0.051778	0.048829	0.074848
the	0.061608	0.051373	0.085799	0.055588	0.067536	0.037564	0.055566	0.084252	0.035597	0.083375	0.049116	0.058744	0.075346	0.041880	0.066203	0.035108	0.055347
middle	0.071747	0.074573	0.043600	0.054376	0.045951	0.063793	0.058448	0.053557	0.068282	0.072638	0.054900	0.049367	0.042556	0.060969	0.060388	0.050281	0.074575
of	0.084427	0.057954	0.062632	0.081692	0.078172	0.042839	0.046736	0.064538	0.026232	0.082390	0.036407	0.075780	0.067893	0.046545	0.062053	0.038457	0.045254
a	0.060719	0.041095	0.053842	0.086497	0.091371	0.034688	0.075985	0.055753	0.042103	0.081154	0.066975	0.072501	0.077516	0.039199	0.045805	0.037256	0.037544
red	0.061218	0.048560	0.080460	0.049771	0.068713	0.047772	0.068626	0.077328	0.040889	0.079825	0.045101	0.058785	0.069723	0.066477	0.055165	0.041726	0.039863
bridge	0.061816	0.052422	0.096415	0.052863	0.069614	0.050483	0.079525	0.075637	0.063562	0.040993	0.044847	0.063130	0.054586	0.045112	0.056300	0.044884	0.047812
.	0.076155	0.054318	0.052765	0.059842	0.094891	0.062099	0.076512	0.056312	0.053401	0.050934	0.035138	0.061015	0.072076	0.068841	0.040489	0.033518	0.051694
[SEP]	0.105813	0.036541	0.058099	0.058966	0.070009	0.044300	0.064439	0.052164	0.037605	0.072253	0.051208	0.061387	0.059523	0.070069	0.048649	0.042573	0.066400
