TOKEN	[CLS]	A	boy	is	jumping	on	skate	##board	in	the	middle	of	a	red	bridge	.	[SEP]
[CLS]	0.046897	0.061314	0.051537	0.067360	0.039503	0.060448	0.091677	0.107136	0.067393	0.060465	0.054958	0.030760	0.043899	0.049711	0.049514	0.046889	0.070538
A	0.053762	0.061681	0.072044	0.038963	0.053008	0.045957	0.081614	0.060952	0.054167	0.083311	0.052250	0.042939	0.054676	0.073320	0.047277	0.054085	0.069995
boy	0.048899	0.057463	0.071336	0.044905	0.044500	0.071667	0.067100	0.059104	0.063150	0.060830	0.046553	0.052778	0.047267	0.057955	0.102484	0.064647	0.039360
is	0.050696	0.051160	0.076854	0.041860	0.042303	0.060052	0.076352	0.088417	0.073094	0.048677	0.051764	0.040856	0.051127	0.074458	0.062241	0.062377	0.047713
jumping	0.056952	0.048264	0.059771	0.042650	0.055621	0.047946	0.079890	0.074687	0.056292	0.073338	0.054020	0.048247	0.061499	0.067127	0.053681	0.052153	0.067860
on	0.054597	0.044003	0.067331	0.063669	0.070682	0.054544	0.071441	0.074802	0.062334	0.051154	0.059842	0.049500	0.058633	0.057303	0.040184	0.058226	0.061756
skate	0.062218	0.045981	0.077877	0.050563	0.044957	0.048720	0.058578	0.066367	0.063947	0.050828	0.047708	0.050097	0.068486	0.063459	0.059376	0.058850	0.081988
##board	0.043546	0.084343	0.075485	0.057411	0.062931	0.044564	0.062403	0.061333	0.061153	0.060029	0.047333	0.048181	0.044436	0.070336	0.057842	0.061140	0.057533
in	0.059636	0.050615	0.054323	0.064134	0.055359	0.040759	0.060654	0.095672	0.062667	0.062646	0.059620	0.042494	0.050793	0.065384	0.057960	0.054487	0.062798
the	0.058881	0.073187	0.070481	0.044075	0.050090	0.050158	0.074565	0.056286	0.063099	0.075042	0.041108	0.051054	0.046191	0.053812	0.066036	0.056405	0.069532
middle	0.056714	0.055066	0.062418	0.050727	0.071027	0.056000	0.059474	0.101059	0.052683	0.066436	0.055623	0.042438	0.041117	0.065672	0.048005	0.046585	0.068955
of	0.050903	0.049364	0.057129	0.054817	0.046274	0.059920	0.063686	0.065195	0.060256	0.061973	0.045254	0.045765	0.068622	0.081263	0.073613	0.061542	0.054426
a	0.060470	0.063906	0.070190	0.052826	0.068716	0.041330	0.058418	0.094708	0.065829	0.052523	0.039032	0.041323	0.046460	0.063804	0.056392	0.044952	0.079120
red	0.050089	0.060823	0.059294	0.074733	0.044877	0.064531	0.052784	0.069286	0.058793	0.061130	0.049993	0.049312	0.046519	0.063346	0.064479	0.057430	0.072581
bridge	0.047845	0.066657	0.050519	0.043669	0.080726	0.043364	0.095912	0.056390	0.040228	0.079686	0.043613	0.050779	0.058877	0.039200	0.059637	0.060460	0.082437
.	0.071367	0.066107	0.081778	0.047694	0.043879	0.042470	0.058528	0.092309	0.056986	0.069892	0.071719	0.045917	0.047182	0.062708	0.055387	0.043692	0.042387
[SEP]	0.043509	0.075253	0.079069	0.047806	0.054824	0.054490	0.090470	0.069369	0.049617	0.062098	0.044329	0.042354	0.033663	0.057277	0.066115	0.046309	0.083448
