TOKEN	[CLS]	A	boy	is	jumping	on	skate	##board	in	the	middle	of	a	red	bridge	.	[SEP]
[CLS]	0.070805	0.057840	0.088648	0.051314	0.044743	0.064975	0.052040	0.071761	0.055509	0.054620	0.044149	0.068628	0.046087	0.053065	0.046026	0.058185	0.071605
A	0.063480	0.023853	0.062968	0.052843	0.048219	0.052451	0.053193	0.060535	0.054777	0.079361	0.053803	0.037002	0.068968	0.090665	0.059939	0.066896	0.071048
boy	0.069311	0.074938	0.082544	0.057616	0.048107	0.069142	0.065070	0.045302	0.052136	0.047568	0.051531	0.045238	0.042648	0.081173	0.071393	0.046923	0.049362
is	0.054399	0.049023	0.071835	0.036176	0.040828	0.049445	0.064912	0.047668	0.046843	0.091859	0.063975	0.054222	0.044651	0.073839	0.073419	0.052087	0.084819
jumping	0.065750	0.056501	0.061104	0.042994	0.053382	0.061288	0.047579	0.068871	0.050845	0.062447	0.050069	0.041890	0.063610	0.095287	0.042975	0.069091	0.066317
on	0.072938	0.051391	0.057203	0.052807	0.049063	0.061566	0.045767	0.063757	0.059378	0.080260	0.046458	0.039991	0.048166	0.067923	0.058163	0.058478	0.086693
skate	0.066960	0.064492	0.066162	0.051985	0.058355	0.041194	0.049443	0.061404	0.072484	0.061662	0.057357	0.082320	0.033933	0.061985	0.064594	0.050978	0.054693
##board	0.059197	0.039773	0.064936	0.049629	0.056181	0.049079	0.066423	0.060016	0.046366	0.067811	0.059047	0.057098	0.044350	0.074110	0.073549	0.071624	0.060812
in	0.063540	0.050318	0.058563	0.054697	0.040465	0.053568	0.069261	0.066703	0.061368	0.066689	0.048308	0.066532	0.061141	0.063501	0.072008	0.042151	0.061187
the	0.077379	0.050951	0.062279	0.045868	0.061801	0.060871	0.058154	0.064039	0.047608	0.052532	0.046812	0.055576	0.055385	0.057703	0.050818	0.067083	0.085140
middle	0.051473	0.069804	0.061871	0.053650	0.060597	0.054968	0.052930	0.056106	0.057655	0.066940	0.052929	0.071740	0.047240	0.059680	0.052805	0.062438	0.067174
of	0.063880	0.057759	0.059697	0.077946	0.050892	0.042926	0.066208	0.047641	0.059242	0.060979	0.058122	0.051554	0.051562	0.072521	0.074665	0.052302	0.052105
a	0.060342	0.044185	0.075509	0.053693	0.051594	0.057090	0.055092	0.079748	0.055834	0.056332	0.051691	0.047380	0.050716	0.069652	0.053081	0.066723	0.071338
red	0.052649	0.047060	0.070024	0.059153	0.051142	0.043682	0.051588	0.075399	0.057835	0.070011	0.054756	0.056986	0.050414	0.062416	0.064134	0.074857	0.057895
bridge	0.058077	0.044107	0.070229	0.058609	0.051610	0.057137	0.059748	0.056571	0.048027	0.059010	0.049629	0.066873	0.050150	0.082655	0.059472	0.060832	0.067263
.	0.061030	0.038485	0.077664	0.054973	0.063356	0.084853	0.058756	0.107372	0.048773	0.053240	0.054315	0.038173	0.051772	0.046413	0.039571	0.053286	0.067966
[SEP]	0.066181	0.046583	0.045739	0.052043	0.054196	0.074713	0.077112	0.063737	0.045681	0.046403	0.064779	0.050029	0.059903	0.083557	0.070532	0.038012	0.060801
