TOKEN	[CLS]	A	boy	is	jumping	on	skate	##board	in	the	middle	of	a	red	bridge	.	[SEP]
[CLS]	0.044609	0.057804	0.052640	0.068307	0.083332	0.063058	0.079132	0.056491	0.045316	0.050798	0.058272	0.057489	0.047795	0.043892	0.047584	0.069568	0.073913
A	0.047338	0.055623	0.038388	0.045207	0.076169	0.068996	0.073378	0.050647	0.045700	0.057411	0.067414	0.086540	0.051871	0.054637	0.059062	0.036027	0.085591
boy	0.051250	0.051454	0.055294	0.078518	0.048926	0.036576	0.074081	0.047211	0.051204	0.063568	0.058097	0.085552	0.059976	0.084507	0.047520	0.069231	0.037035
is	0.074392	0.055286	0.053015	0.049462	0.058067	0.042535	0.063953	0.048927	0.048939	0.052944	0.074612	0.073745	0.043391	0.067183	0.064449	0.049068	0.080034
jumping	0.058618	0.059879	0.060082	0.058059	0.057494	0.049698	0.064941	0.044106	0.037388	0.060856	0.052939	0.051611	0.065255	0.070142	0.059965	0.082116	0.066851
on	0.057580	0.060300	0.051584	0.043994	0.074939	0.066707	0.074348	0.067641	0.036083	0.056388	0.051383	0.076191	0.067384	0.045619	0.054031	0.057896	0.057931
skate	0.072063	0.042863	0.054105	0.058988	0.073291	0.043679	0.066221	0.057485	0.040752	0.060847	0.063064	0.068419	0.049717	0.079221	0.055061	0.055511	0.058715
##board	0.051980	0.060507	0.044169	0.080284	0.075354	0.053053	0.047168	0.051078	0.041930	0.066637	0.061538	0.065279	0.060415	0.064114	0.068539	0.056300	0.051653
in	0.081718	0.052299	0.062521	0.043768	0.073750	0.055972	0.072887	0.051954	0.053846	0.044726	0.051518	0.065628	0.046611	0.073583	0.049708	0.052234	0.067277
the	0.072611	0.050792	0.068830	0.073649	0.077529	0.041836	0.055148	0.059228	0.045306	0.050597	0.066333	0.059582	0.036747	0.061353	0.040312	0.072747	0.067401
middle	0.074006	0.053664	0.050626	0.063373	0.050634	0.052636	0.063610	0.050702	0.064735	0.057512	0.056334	0.076557	0.054137	0.071509	0.050736	0.043070	0.066158
of	0.053045	0.065989	0.038204	0.068761	0.077907	0.042983	0.051555	0.055013	0.038764	0.056103	0.051612	0.081591	0.050710	0.059023	0.076444	0.068152	0.064146
a	0.059010	0.042057	0.053836	0.050550	0.080825	0.052673	0.064574	0.054405	0.048317	0.055385	0.055264	0.059743	0.051804	0.070346	0.052672	0.062448	0.086092
red	0.036154	0.047856	0.043239	0.077252	0.070147	0.045999	0.068749	0.039395	0.057853	0.041881	0.054101	0.063031	0.055730	0.096654	0.057897	0.058203	0.085860
bridge	0.045037	0.055429	0.039622	0.086773	0.074254	0.051270	0.066185	0.038751	0.053061	0.047062	0.075722	0.070602	0.050956	0.066368	0.054390	0.052882	0.071635
.	0.048008	0.061353	0.061755	0.064907	0.069956	0.054028	0.056638	0.068394	0.054804	0.048007	0.055649	0.072230	0.056751	0.063498	0.054797	0.059280	0.049947
[SEP]	0.057509	0.055136	0.074275	0.055000	0.079284	0.048231	0.078214	0.063587	0.036015	0.051835	0.061836	0.057187	0.055774	0.049297	0.043198	0.064627	0.068996
