TOKEN	[CLS]	A	boy	is	jumping	on	skate	##board	in	the	middle	of	a	red	bridge	.	[SEP]
[CLS]	0.061243	0.071175	0.025508	0.047374	0.084866	0.064102	0.046120	0.050302	0.034041	0.060013	0.076822	0.049442	0.057777	0.055561	0.050019	0.080022	0.085613
A	0.054130	0.067067	0.046186	0.053663	0.046523	0.053084	0.062591	0.065418	0.034231	0.085679	0.069617	0.052271	0.071007	0.046155	0.057487	0.059501	0.075390
boy	0.059457	0.059064	0.036043	0.053579	0.047668	0.062547	0.054147	0.058938	0.031245	0.072896	0.109235	0.036722	0.065249	0.052501	0.075115	0.069906	0.055689
is	0.096246	0.066621	0.036043	0.068029	0.037612	0.040935	0.053978	0.038190	0.041017	0.067343	0.074095	0.050200	0.072470	0.050485	0.076806	0.056112	0.073818
jumping	0.069463	0.067339	0.056091	0.054760	0.051876	0.065314	0.058069	0.062256	0.033981	0.072853	0.065887	0.042801	0.058571	0.041784	0.075621	0.077287	0.046048
on	0.059121	0.053582	0.041505	0.050438	0.079749	0.043603	0.043807	0.055665	0.046458	0.046615	0.071261	0.055074	0.059751	0.066745	0.063916	0.078311	0.084399
skate	0.057020	0.069574	0.040346	0.070419	0.059546	0.063545	0.046588	0.079808	0.038191	0.082492	0.063291	0.035789	0.054522	0.061086	0.071741	0.053401	0.052639
##board	0.071370	0.063089	0.039479	0.074888	0.069943	0.047851	0.041754	0.056924	0.040107	0.090715	0.057209	0.041198	0.064447	0.041563	0.076858	0.053684	0.068918
in	0.052355	0.067657	0.039884	0.045577	0.060965	0.062032	0.053471	0.080674	0.038218	0.075931	0.055049	0.038730	0.073175	0.045126	0.084267	0.051384	0.075507
the	0.035680	0.067477	0.049368	0.047636	0.061035	0.064318	0.046849	0.052821	0.034341	0.079715	0.069706	0.047918	0.068929	0.055123	0.067303	0.067255	0.084525
middle	0.057403	0.067359	0.053150	0.050452	0.070800	0.046475	0.045179	0.044352	0.041488	0.083820	0.062030	0.045262	0.058005	0.048372	0.100921	0.061425	0.063507
of	0.054370	0.052026	0.038715	0.056172	0.071447	0.053577	0.051273	0.056347	0.029532	0.063102	0.075437	0.026126	0.069222	0.051405	0.098988	0.092008	0.060254
a	0.071223	0.067801	0.031343	0.059122	0.051502	0.053281	0.054722	0.059248	0.031536	0.073342	0.077735	0.049433	0.069676	0.042057	0.064396	0.065135	0.078449
red	0.071713	0.074440	0.031350	0.070763	0.054941	0.059817	0.051154	0.053333	0.045624	0.066416	0.069758	0.043289	0.053140	0.058034	0.084258	0.052844	0.059127
bridge	0.067746	0.068278	0.034755	0.068224	0.050205	0.045511	0.039899	0.035735	0.038059	0.058217	0.077673	0.064118	0.098325	0.069896	0.078325	0.055899	0.049136
.	0.045726	0.071938	0.046746	0.050465	0.057645	0.042204	0.055389	0.055503	0.033554	0.058420	0.098215	0.063582	0.054657	0.052273	0.067530	0.060816	0.085338
[SEP]	0.043205	0.075731	0.040066	0.036337	0.051407	0.064982	0.060079	0.066860	0.040890	0.082886	0.062193	0.055277	0.074301	0.041447	0.047956	0.066228	0.090155
