TOKEN	[CLS]	A	boy	is	jumping	on	skate	##board	in	the	middle	of	a	red	bridge	.	[SEP]
[CLS]	0.038203	0.061303	0.045041	0.060690	0.043020	0.030661	0.053437	0.061716	0.040962	0.048289	0.060173	0.068974	0.058414	0.073241	0.099236	0.061487	0.095152
A	0.031533	0.061618	0.043655	0.059335	0.065641	0.049805	0.071464	0.064468	0.041368	0.058414	0.052946	0.064433	0.067933	0.090272	0.053518	0.059857	0.063740
boy	0.040042	0.048875	0.058197	0.086095	0.045243	0.049086	0.052331	0.085060	0.039777	0.062026	0.054292	0.047978	0.053315	0.065852	0.058364	0.085902	0.067563
is	0.031199	0.052795	0.061332	0.062619	0.056373	0.038892	0.068669	0.080603	0.039266	0.056370	0.049130	0.070456	0.059777	0.069141	0.060090	0.066992	0.076295
jumping	0.049548	0.045177	0.071396	0.064217	0.046723	0.048001	0.058299	0.052341	0.052016	0.050784	0.049772	0.053653	0.052661	0.081706	0.064211	0.100488	0.059008
on	0.044678	0.053079	0.054090	0.063421	0.059008	0.040523	0.052847	0.059266	0.042978	0.062767	0.054462	0.068683	0.063126	0.071080	0.071410	0.074035	0.064547
skate	0.048110	0.045410	0.057389	0.052538	0.051068	0.049244	0.073613	0.053817	0.051093	0.064155	0.047351	0.059310	0.049598	0.068599	0.063234	0.100072	0.065398
##board	0.051309	0.045175	0.044942	0.068060	0.044386	0.039475	0.057953	0.049961	0.045551	0.065539	0.051684	0.053812	0.054240	0.078250	0.106880	0.092714	0.050069
in	0.033718	0.048878	0.067662	0.062488	0.050384	0.046036	0.057241	0.067669	0.038662	0.052317	0.048357	0.070049	0.056660	0.068226	0.068943	0.092828	0.069881
the	0.064155	0.063449	0.051157	0.062262	0.047154	0.047122	0.048434	0.072189	0.046144	0.067807	0.058238	0.051058	0.056635	0.061183	0.051021	0.087755	0.064236
middle	0.051202	0.050831	0.059302	0.056007	0.052301	0.042952	0.056424	0.058258	0.041941	0.055329	0.058002	0.055447	0.060137	0.088098	0.068915	0.089388	0.055466
of	0.041842	0.067182	0.069482	0.061727	0.044944	0.048092	0.063615	0.053979	0.032345	0.061436	0.068751	0.054590	0.041776	0.087132	0.048314	0.100456	0.054337
a	0.042320	0.047911	0.051557	0.071700	0.042807	0.050514	0.071120	0.059453	0.042943	0.069637	0.058543	0.061405	0.056502	0.073184	0.052521	0.096204	0.051681
red	0.035116	0.058348	0.072521	0.049921	0.047059	0.041255	0.058199	0.068154	0.031768	0.065140	0.065334	0.065733	0.060782	0.082303	0.069402	0.060208	0.068756
bridge	0.032032	0.077575	0.050913	0.057457	0.040535	0.047742	0.060411	0.088798	0.038600	0.052460	0.071660	0.067033	0.057755	0.073958	0.051329	0.068562	0.063179
.	0.038839	0.053482	0.048524	0.084768	0.046871	0.043056	0.049850	0.087127	0.055338	0.054543	0.054649	0.053563	0.071876	0.051798	0.080584	0.052874	0.072256
[SEP]	0.043875	0.060716	0.039524	0.064478	0.053058	0.045563	0.066442	0.048576	0.049798	0.062776	0.051087	0.065632	0.051533	0.074466	0.075127	0.083753	0.063597
