TOKEN	[CLS]	A	boy	is	jumping	on	skate	##board	in	the	middle	of	a	red	bridge	.	[SEP]
[CLS]	0.061759	0.065963	0.055007	0.067168	0.053143	0.064567	0.039587	0.052834	0.065283	0.044399	0.067529	0.047004	0.072150	0.046988	0.051680	0.059275	0.085665
A	0.056010	0.102646	0.046752	0.063895	0.070170	0.078508	0.067191	0.048161	0.082131	0.026062	0.036890	0.054390	0.039627	0.055120	0.047906	0.054455	0.070087
boy	0.051459	0.094679	0.052239	0.066449	0.062878	0.041681	0.100161	0.052123	0.081404	0.040166	0.043011	0.051335	0.066678	0.053648	0.036086	0.060482	0.045523
is	0.052357	0.072420	0.049506	0.078970	0.038262	0.062107	0.047087	0.069546	0.085205	0.039214	0.061205	0.048271	0.052974	0.058931	0.038020	0.085315	0.060611
jumping	0.038592	0.103189	0.051340	0.056810	0.065496	0.052987	0.074841	0.064273	0.072398	0.032529	0.035945	0.043137	0.075198	0.066964	0.040859	0.059345	0.066098
on	0.047128	0.060074	0.043940	0.058510	0.066697	0.076510	0.038132	0.060407	0.064784	0.052301	0.062609	0.054532	0.082801	0.052662	0.036959	0.042701	0.099253
skate	0.039467	0.081887	0.046895	0.073796	0.049014	0.060931	0.062416	0.050805	0.102627	0.038581	0.055467	0.035796	0.074806	0.060275	0.033818	0.065997	0.067420
##board	0.050547	0.072054	0.059959	0.070976	0.056209	0.047517	0.051962	0.055084	0.072611	0.040494	0.045315	0.058792	0.047274	0.055406	0.051028	0.079025	0.085748
in	0.044706	0.064819	0.060737	0.057289	0.060215	0.064545	0.059151	0.054939	0.067860	0.046293	0.066139	0.044026	0.059479	0.060023	0.047047	0.055675	0.087056
the	0.055932	0.081956	0.056227	0.063106	0.062708	0.063510	0.052303	0.070176	0.061176	0.036162	0.047930	0.040167	0.090382	0.053577	0.034293	0.052683	0.077709
middle	0.043532	0.066893	0.050036	0.075107	0.071216	0.044434	0.048439	0.048210	0.058520	0.043226	0.041852	0.055023	0.064366	0.049582	0.054150	0.068904	0.116510
of	0.051085	0.065374	0.057900	0.065727	0.050541	0.062121	0.047117	0.057028	0.063867	0.048460	0.059264	0.040685	0.071602	0.062614	0.049309	0.069364	0.077942
a	0.050439	0.058694	0.071116	0.044127	0.070092	0.042056	0.060005	0.062358	0.073886	0.050750	0.046194	0.060913	0.069059	0.057817	0.049457	0.067104	0.065932
red	0.053987	0.074091	0.075132	0.074285	0.057769	0.053089	0.041104	0.043486	0.062506	0.031961	0.049874	0.037168	0.061522	0.065950	0.051473	0.061956	0.104646
bridge	0.044426	0.087000	0.053543	0.070469	0.054853	0.060435	0.085412	0.050537	0.073735	0.047557	0.052398	0.049293	0.066166	0.046118	0.048796	0.063586	0.045677
.	0.056638	0.099735	0.055451	0.074614	0.037098	0.054692	0.035410	0.070104	0.066377	0.055454	0.057642	0.060901	0.055688	0.047841	0.030536	0.066789	0.075029
[SEP]	0.054736	0.065879	0.059351	0.079168	0.063108	0.044637	0.062550	0.052638	0.076119	0.041081	0.053578	0.041478	0.060789	0.048033	0.052978	0.063614	0.080262
