TOKEN	[CLS]	A	boy	is	jumping	on	skate	##board	in	the	middle	of	a	red	bridge	.	[SEP]
[CLS]	0.064388	0.085601	0.049092	0.047565	0.070966	0.064618	0.047449	0.061646	0.055577	0.044196	0.058375	0.080161	0.048816	0.046774	0.053298	0.051390	0.070087
A	0.066902	0.064200	0.082779	0.055241	0.065383	0.062572	0.043973	0.062248	0.065681	0.060311	0.041511	0.075254	0.063081	0.056820	0.035188	0.043410	0.055445
boy	0.057227	0.071396	0.057608	0.051258	0.071719	0.051530	0.039465	0.064267	0.081191	0.055753	0.049405	0.073338	0.064150	0.047490	0.038817	0.048785	0.076602
is	0.089548	0.085694	0.082404	0.044976	0.055000	0.061415	0.040722	0.048768	0.049886	0.048693	0.043170	0.080189	0.058401	0.043701	0.048113	0.066838	0.052482
jumping	0.056820	0.063111	0.071630	0.043339	0.062082	0.060066	0.045023	0.065401	0.075640	0.058577	0.047512	0.078919	0.073007	0.052007	0.032631	0.051285	0.062950
on	0.070133	0.072006	0.077168	0.061416	0.053127	0.059387	0.053464	0.055002	0.072950	0.049221	0.050016	0.068139	0.051166	0.054852	0.038000	0.054591	0.059362
skate	0.061649	0.067384	0.063883	0.039306	0.056711	0.066426	0.050862	0.053430	0.060558	0.066444	0.064500	0.070166	0.060128	0.053559	0.043143	0.051633	0.070219
##board	0.067498	0.067115	0.078596	0.051275	0.044050	0.059959	0.041942	0.053349	0.062771	0.070504	0.044618	0.082396	0.060574	0.049343	0.041851	0.056384	0.067775
in	0.092145	0.069101	0.083159	0.061257	0.051785	0.057452	0.032845	0.066251	0.060668	0.055513	0.053478	0.077317	0.061772	0.062564	0.031300	0.044117	0.039277
the	0.075656	0.062386	0.076762	0.052533	0.061158	0.069842	0.051336	0.051935	0.072117	0.055103	0.037436	0.079007	0.062586	0.044494	0.036837	0.055531	0.055283
middle	0.061932	0.073062	0.069093	0.044990	0.063523	0.054455	0.045171	0.045249	0.056308	0.077803	0.036930	0.087687	0.075829	0.046986	0.042642	0.056609	0.061730
of	0.061937	0.073109	0.076050	0.044955	0.066611	0.071440	0.046897	0.062896	0.055381	0.044307	0.053481	0.073438	0.056124	0.044816	0.042317	0.058292	0.067948
a	0.079555	0.052522	0.096178	0.042964	0.043711	0.054613	0.049593	0.054845	0.067236	0.048535	0.050131	0.097775	0.071734	0.058645	0.028496	0.056796	0.046672
red	0.085990	0.071446	0.055362	0.056563	0.058520	0.060658	0.050267	0.049576	0.056800	0.064187	0.049650	0.069443	0.059336	0.060828	0.051405	0.054076	0.045894
bridge	0.067138	0.066802	0.056905	0.046756	0.054155	0.067490	0.046288	0.071347	0.059829	0.057811	0.060370	0.068079	0.061239	0.055330	0.041396	0.048474	0.070591
.	0.054942	0.057129	0.048694	0.049676	0.065467	0.059959	0.053187	0.067187	0.050616	0.062452	0.069165	0.074045	0.074645	0.055700	0.053081	0.046135	0.057921
[SEP]	0.073122	0.050889	0.096824	0.046351	0.049990	0.060135	0.040564	0.064507	0.062468	0.051191	0.044428	0.075162	0.050869	0.061477	0.036711	0.071736	0.063576
