TOKEN	[CLS]	A	boy	is	jumping	on	skate	##board	in	the	middle	of	a	red	bridge	.	[SEP]
[CLS]	0.051439	0.056987	0.066665	0.054727	0.062642	0.067224	0.054019	0.045199	0.069931	0.060447	0.053513	0.057623	0.075003	0.040921	0.052295	0.055968	0.075398
A	0.054440	0.041098	0.082621	0.036480	0.098908	0.059419	0.051730	0.043342	0.038225	0.053564	0.114279	0.061451	0.048936	0.044572	0.060827	0.054765	0.055344
boy	0.074177	0.060527	0.055873	0.062102	0.068672	0.075982	0.071730	0.045166	0.071713	0.061310	0.052829	0.055340	0.052018	0.044680	0.031776	0.057158	0.058948
is	0.046758	0.068383	0.054129	0.049006	0.082768	0.049764	0.053366	0.035976	0.047809	0.086200	0.064749	0.064964	0.058918	0.053574	0.052426	0.060710	0.070503
jumping	0.069475	0.050416	0.038743	0.047877	0.099447	0.060772	0.052905	0.037683	0.057188	0.073800	0.073400	0.078096	0.057070	0.043893	0.052168	0.051593	0.055474
on	0.042696	0.066011	0.062063	0.052878	0.084090	0.059659	0.047770	0.047964	0.036771	0.056762	0.065714	0.063597	0.065959	0.054461	0.068058	0.067771	0.057776
skate	0.044123	0.061664	0.062480	0.057707	0.066218	0.072898	0.041404	0.030627	0.054307	0.057051	0.053229	0.093953	0.051799	0.050410	0.060705	0.092578	0.048847
##board	0.058786	0.057232	0.072524	0.044508	0.066010	0.066833	0.064024	0.029231	0.043479	0.055284	0.070274	0.052920	0.080843	0.059175	0.066851	0.056298	0.055726
in	0.059482	0.067237	0.068727	0.032492	0.060641	0.098940	0.035757	0.036434	0.046926	0.066578	0.110806	0.053537	0.071171	0.041763	0.049622	0.056475	0.043410
the	0.086000	0.041432	0.049174	0.041148	0.063364	0.071693	0.059887	0.040548	0.036980	0.071158	0.072980	0.050064	0.065701	0.050112	0.077990	0.070237	0.051532
middle	0.049803	0.063719	0.075626	0.052358	0.062773	0.050976	0.041656	0.058449	0.047800	0.078500	0.075070	0.063966	0.055764	0.041233	0.070752	0.066359	0.045197
of	0.078404	0.071247	0.054551	0.041763	0.058095	0.070448	0.064894	0.026301	0.034763	0.076013	0.070244	0.062742	0.051212	0.038299	0.098997	0.052101	0.049927
a	0.047634	0.063937	0.079813	0.041294	0.072545	0.083860	0.051699	0.043740	0.057091	0.048975	0.092495	0.046856	0.050172	0.051325	0.059812	0.049691	0.059063
red	0.049264	0.047943	0.085254	0.035041	0.074475	0.098083	0.051623	0.034854	0.065194	0.065136	0.074536	0.053865	0.065013	0.045294	0.038492	0.063362	0.052571
bridge	0.043570	0.088611	0.071053	0.042899	0.080673	0.069474	0.060865	0.050488	0.049086	0.051480	0.074635	0.056912	0.051077	0.042556	0.051826	0.069673	0.045122
.	0.071015	0.064273	0.044868	0.055971	0.060693	0.051965	0.059776	0.050342	0.055546	0.061454	0.064437	0.049346	0.067314	0.050004	0.054478	0.077049	0.061469
[SEP]	0.082186	0.047475	0.045973	0.037035	0.086351	0.059653	0.064377	0.028076	0.052608	0.077393	0.071302	0.057739	0.055765	0.048317	0.082804	0.046113	0.056832
