TOKEN	[CLS]	A	boy	is	jumping	on	skate	##board	in	the	middle	of	a	red	bridge	.	[SEP]
[CLS]	0.076647	0.047966	0.056552	0.059215	0.057980	0.043188	0.040485	0.057055	0.101113	0.046088	0.053946	0.051849	0.053922	0.047863	0.104203	0.040594	0.061335
A	0.060133	0.056756	0.044792	0.070963	0.070675	0.054509	0.059779	0.073539	0.059616	0.049458	0.064917	0.057786	0.049674	0.041417	0.084501	0.043304	0.058181
boy	0.060674	0.072310	0.051205	0.072190	0.055685	0.051583	0.050784	0.059893	0.068541	0.047875	0.053678	0.043992	0.070326	0.046006	0.094137	0.052837	0.048284
is	0.073958	0.070171	0.054037	0.067872	0.067897	0.051661	0.053367	0.061534	0.064026	0.054059	0.050015	0.045056	0.043084	0.045062	0.082638	0.058378	0.057184
jumping	0.064793	0.041400	0.059693	0.060803	0.084216	0.040956	0.051878	0.053310	0.074485	0.056963	0.048348	0.053962	0.067750	0.056768	0.086541	0.050591	0.047545
on	0.078438	0.055714	0.067991	0.058265	0.070489	0.038952	0.053465	0.064218	0.068403	0.051092	0.051881	0.060932	0.047212	0.053313	0.091865	0.044629	0.043141
skate	0.053019	0.062509	0.041099	0.054912	0.071606	0.050271	0.057237	0.055351	0.057514	0.051450	0.070189	0.055686	0.092475	0.038554	0.088233	0.041720	0.058175
##board	0.070459	0.063402	0.042006	0.045054	0.065343	0.062440	0.067113	0.048615	0.068594	0.057324	0.041984	0.066832	0.057812	0.045126	0.082895	0.051166	0.063837
in	0.071807	0.056624	0.046557	0.057795	0.053810	0.047260	0.076406	0.057201	0.068479	0.050305	0.052109	0.064572	0.047391	0.050046	0.088905	0.054075	0.056658
the	0.059735	0.052541	0.040079	0.062710	0.060709	0.055247	0.057311	0.055798	0.076519	0.058458	0.048436	0.064384	0.071279	0.049944	0.086564	0.061122	0.039165
middle	0.080767	0.060532	0.036697	0.051625	0.066792	0.064572	0.073683	0.057941	0.059888	0.051548	0.045916	0.050328	0.046102	0.046072	0.103575	0.052175	0.051786
of	0.079801	0.051113	0.044965	0.050126	0.072069	0.040561	0.066095	0.060483	0.082278	0.043117	0.054703	0.062922	0.065560	0.056059	0.094636	0.034439	0.041073
a	0.062592	0.064974	0.058095	0.046343	0.067429	0.067594	0.062847	0.067894	0.063949	0.051347	0.040059	0.067664	0.059387	0.058814	0.070262	0.041431	0.049320
red	0.065324	0.044614	0.057226	0.052604	0.064140	0.044014	0.065275	0.066979	0.085470	0.043201	0.044257	0.051067	0.065885	0.050344	0.113718	0.041320	0.044564
bridge	0.064637	0.048133	0.054774	0.061274	0.074254	0.052491	0.054767	0.071262	0.076087	0.049874	0.062614	0.056434	0.046793	0.055763	0.075015	0.045489	0.050339
.	0.056182	0.056802	0.044161	0.065891	0.062652	0.050371	0.055919	0.054092	0.071856	0.045036	0.046998	0.074535	0.068427	0.053524	0.085478	0.051644	0.056435
[SEP]	0.061863	0.049725	0.050184	0.063512	0.060770	0.042380	0.048345	0.064752	0.101876	0.052909	0.055047	0.051874	0.050130	0.046099	0.094071	0.045537	0.060926
