TOKEN	[CLS]	A	boy	is	jumping	on	skate	##board	in	the	middle	of	a	red	bridge	.	[SEP]
[CLS]	0.063009	0.039188	0.041256	0.045047	0.049139	0.073857	0.047844	0.064293	0.080003	0.045362	0.074368	0.073955	0.057313	0.064517	0.050072	0.050704	0.080072
A	0.066411	0.057612	0.034009	0.043540	0.062055	0.075172	0.057657	0.073894	0.075707	0.037282	0.060491	0.078266	0.057414	0.045256	0.051631	0.063783	0.059820
boy	0.063943	0.042579	0.045518	0.053619	0.070087	0.065839	0.047853	0.056948	0.063938	0.043371	0.053286	0.082662	0.058248	0.051908	0.051597	0.062988	0.085619
is	0.061487	0.051917	0.034550	0.053622	0.071036	0.084575	0.055723	0.063080	0.077990	0.032575	0.066092	0.071719	0.060230	0.041362	0.045863	0.053562	0.074615
jumping	0.065737	0.055443	0.041656	0.061308	0.068466	0.083728	0.068726	0.063877	0.069483	0.046655	0.062017	0.070075	0.030562	0.037507	0.047042	0.058407	0.069311
on	0.062426	0.041784	0.051631	0.068627	0.065848	0.075513	0.048339	0.064123	0.063122	0.051324	0.064882	0.060754	0.072965	0.035533	0.053883	0.050160	0.069086
skate	0.075260	0.040974	0.045869	0.060937	0.082176	0.087342	0.054721	0.055768	0.058182	0.047244	0.059432	0.065535	0.047887	0.053428	0.044646	0.056051	0.064548
##board	0.079558	0.039221	0.049160	0.049819	0.071502	0.077764	0.044767	0.068344	0.060441	0.047025	0.048119	0.075279	0.060194	0.048394	0.043236	0.055707	0.081471
in	0.070711	0.044846	0.048248	0.041258	0.071732	0.092455	0.043794	0.062685	0.062591	0.038100	0.071678	0.059871	0.061919	0.064212	0.035841	0.053286	0.076774
the	0.068731	0.045140	0.035718	0.053502	0.055647	0.078960	0.063626	0.060137	0.082996	0.050737	0.054363	0.077280	0.047892	0.043758	0.045987	0.062535	0.072991
middle	0.067694	0.043699	0.041873	0.058270	0.064377	0.069913	0.062273	0.065063	0.069877	0.039220	0.048690	0.077411	0.048800	0.044929	0.059637	0.057969	0.080305
of	0.058893	0.045749	0.045619	0.060658	0.064375	0.080499	0.060609	0.065683	0.076257	0.042651	0.075000	0.059190	0.050823	0.052066	0.043183	0.050140	0.068606
a	0.047857	0.064199	0.040674	0.047636	0.071077	0.069828	0.058337	0.065203	0.077140	0.040743	0.064128	0.080975	0.035934	0.047601	0.044461	0.068478	0.075730
red	0.054805	0.042505	0.036092	0.036990	0.070855	0.072779	0.047551	0.063189	0.088279	0.034765	0.070464	0.067697	0.052180	0.055189	0.049792	0.061118	0.095749
bridge	0.058961	0.054420	0.039602	0.053269	0.064368	0.074789	0.054796	0.063586	0.068739	0.046945	0.065485	0.078036	0.046949	0.059216	0.049674	0.058249	0.062914
.	0.078649	0.047122	0.043004	0.046643	0.060809	0.085932	0.051103	0.061945	0.073784	0.038699	0.064019	0.065625	0.041460	0.045324	0.058844	0.061976	0.075062
[SEP]	0.072104	0.059820	0.051364	0.046155	0.059355	0.089198	0.056411	0.063560	0.070692	0.042110	0.067030	0.067932	0.057152	0.049004	0.039753	0.040574	0.067787
