TOKEN	[CLS]	A	boy	is	jumping	on	skate	##board	in	the	middle	of	a	red	bridge	.	[SEP]
[CLS]	0.059351	0.068377	0.052772	0.047916	0.059004	0.071456	0.060561	0.067517	0.060422	0.049224	0.063435	0.055898	0.056581	0.068254	0.076645	0.042002	0.040587
A	0.082267	0.046773	0.054953	0.047191	0.061356	0.077383	0.055130	0.078789	0.061232	0.050290	0.040263	0.059424	0.065062	0.047833	0.082710	0.063658	0.025685
boy	0.066511	0.033573	0.064100	0.046494	0.058065	0.065435	0.056009	0.070952	0.050382	0.068636	0.040895	0.078319	0.063609	0.058534	0.097760	0.048842	0.031886
is	0.057676	0.043562	0.055894	0.057200	0.081756	0.062222	0.055440	0.063819	0.063552	0.048412	0.048074	0.048951	0.054348	0.062897	0.090724	0.058687	0.046785
jumping	0.063140	0.041809	0.046392	0.049011	0.064178	0.067097	0.063589	0.083633	0.071137	0.043520	0.055206	0.046560	0.061684	0.067605	0.070182	0.054216	0.051042
on	0.067156	0.048237	0.037726	0.047317	0.065352	0.088070	0.049100	0.055842	0.070406	0.065788	0.050417	0.049310	0.065998	0.054585	0.083337	0.065639	0.035721
skate	0.056076	0.030222	0.053655	0.054195	0.074866	0.071127	0.052178	0.072173	0.073180	0.059997	0.048958	0.044175	0.071955	0.057084	0.071259	0.047508	0.061390
##board	0.072724	0.041659	0.045102	0.049609	0.048731	0.063273	0.063161	0.067237	0.055975	0.056247	0.053949	0.066739	0.057737	0.057238	0.094095	0.057919	0.048604
in	0.057871	0.040522	0.053650	0.037473	0.071874	0.073277	0.061453	0.065355	0.067240	0.061599	0.040182	0.064968	0.060818	0.055861	0.097785	0.054371	0.035702
the	0.074689	0.043960	0.050595	0.055804	0.067427	0.102122	0.051702	0.068642	0.065020	0.050052	0.044436	0.042621	0.051970	0.067415	0.064032	0.054971	0.044540
middle	0.061867	0.050306	0.034772	0.049083	0.056894	0.086415	0.053586	0.066828	0.063498	0.072943	0.049137	0.045880	0.063066	0.061263	0.080927	0.070350	0.033186
of	0.077292	0.048226	0.052035	0.062039	0.057421	0.066611	0.065652	0.063947	0.061144	0.046549	0.057251	0.056985	0.047971	0.060192	0.064362	0.056961	0.055363
a	0.060622	0.043328	0.048301	0.056567	0.073177	0.078472	0.061911	0.077342	0.067569	0.058627	0.056096	0.052861	0.046203	0.056792	0.067398	0.048173	0.046560
red	0.065952	0.049556	0.037378	0.052658	0.059815	0.061695	0.053352	0.067558	0.053334	0.065133	0.043638	0.064684	0.047912	0.064561	0.106813	0.070767	0.035195
bridge	0.065062	0.053697	0.059263	0.058830	0.063436	0.052889	0.053619	0.061942	0.056550	0.062832	0.052088	0.047580	0.048305	0.069763	0.107782	0.051562	0.034800
.	0.079340	0.039065	0.049620	0.054465	0.067614	0.070761	0.050681	0.056061	0.065791	0.059857	0.048227	0.057654	0.054641	0.065433	0.095368	0.045647	0.039776
[SEP]	0.069349	0.051974	0.053428	0.054816	0.065356	0.065143	0.060302	0.063347	0.057599	0.050983	0.047896	0.064482	0.049825	0.070074	0.068010	0.055139	0.052279
