TOKEN	[CLS]	A	boy	is	jumping	on	skate	##board	in	the	middle	of	a	red	bridge	.	[SEP]
[CLS]	0.066864	0.055564	0.058073	0.063523	0.038963	0.044464	0.066338	0.066769	0.058127	0.042730	0.067192	0.069070	0.065611	0.043781	0.102541	0.047397	0.042993
A	0.056675	0.063450	0.048511	0.061054	0.042299	0.042161	0.050240	0.086145	0.077513	0.074329	0.077468	0.055045	0.046927	0.053172	0.069317	0.053848	0.041845
boy	0.052530	0.074653	0.073460	0.062361	0.036936	0.069476	0.064998	0.058233	0.043372	0.062945	0.058159	0.053518	0.066661	0.043161	0.074722	0.056133	0.048684
is	0.042140	0.099530	0.062924	0.047152	0.058033	0.052506	0.061414	0.064304	0.072315	0.072137	0.062599	0.061659	0.064899	0.037275	0.063042	0.039055	0.039018
jumping	0.056389	0.063702	0.046397	0.050988	0.054889	0.042029	0.077063	0.074473	0.086230	0.055792	0.050269	0.055124	0.061379	0.045630	0.090494	0.051400	0.037752
on	0.077820	0.078111	0.056112	0.055321	0.045854	0.045351	0.058723	0.059652	0.082197	0.054590	0.051862	0.067468	0.049690	0.048564	0.065714	0.049729	0.053241
skate	0.042155	0.067772	0.061623	0.063214	0.038301	0.046716	0.061164	0.069132	0.069490	0.066604	0.063342	0.048106	0.055293	0.056754	0.104841	0.045957	0.039534
##board	0.045418	0.080074	0.063501	0.043418	0.048126	0.051853	0.061152	0.079618	0.073267	0.072550	0.057399	0.049301	0.057707	0.046516	0.061055	0.060106	0.048940
in	0.061173	0.070947	0.049879	0.036825	0.047851	0.040949	0.054070	0.093188	0.066197	0.068566	0.058441	0.045208	0.073661	0.055124	0.059850	0.073711	0.044359
the	0.053402	0.076377	0.053591	0.058736	0.044999	0.038805	0.070853	0.082821	0.081602	0.048336	0.066549	0.055147	0.046500	0.053092	0.078250	0.050696	0.040245
middle	0.052904	0.070737	0.061827	0.059493	0.043492	0.062874	0.070481	0.068016	0.051948	0.045331	0.056563	0.059600	0.056826	0.040055	0.100341	0.044394	0.055118
of	0.063192	0.068943	0.077239	0.061595	0.041567	0.038877	0.063789	0.058117	0.084611	0.041334	0.057131	0.062497	0.076728	0.050760	0.077812	0.041612	0.034196
a	0.068726	0.069220	0.054515	0.068207	0.066828	0.049209	0.049196	0.055158	0.082179	0.069359	0.070127	0.044107	0.059019	0.041050	0.054314	0.057259	0.041527
red	0.046811	0.082718	0.062110	0.053056	0.048150	0.038410	0.078861	0.072803	0.062453	0.056928	0.056067	0.053000	0.082504	0.042383	0.066033	0.057452	0.040261
bridge	0.048421	0.068722	0.067624	0.075814	0.036716	0.032263	0.063785	0.059599	0.064599	0.055223	0.076158	0.058001	0.066781	0.045676	0.082518	0.053095	0.045003
.	0.071662	0.065955	0.073971	0.065248	0.043471	0.052891	0.074680	0.067774	0.051515	0.060570	0.055462	0.069946	0.043673	0.032195	0.054549	0.064981	0.051457
[SEP]	0.040947	0.072521	0.096229	0.051207	0.042251	0.043514	0.070149	0.045070	0.076715	0.076040	0.079084	0.046167	0.064027	0.042828	0.063134	0.051467	0.038650
