TOKEN	[CLS]	A	boy	is	jumping	on	skate	##board	in	the	middle	of	a	red	bridge	.	[SEP]
[CLS]	0.041257	0.056926	0.076094	0.084275	0.056794	0.043904	0.073071	0.064603	0.056598	0.051862	0.051454	0.075294	0.047263	0.064290	0.050109	0.050118	0.056089
A	0.051931	0.053473	0.054283	0.063546	0.058623	0.051990	0.077089	0.058038	0.054526	0.050176	0.043404	0.061130	0.072353	0.062026	0.083984	0.048425	0.055004
boy	0.050977	0.064333	0.051908	0.054000	0.052259	0.055210	0.072609	0.061604	0.063805	0.067876	0.065260	0.058955	0.055671	0.062727	0.071749	0.043453	0.047604
is	0.046800	0.057895	0.065326	0.054693	0.059967	0.050964	0.061583	0.049028	0.059189	0.058185	0.058288	0.066378	0.060903	0.077258	0.077441	0.049050	0.047053
jumping	0.054025	0.067122	0.034840	0.060116	0.047643	0.055257	0.072223	0.036510	0.065570	0.057013	0.058588	0.073618	0.057074	0.073113	0.087971	0.051143	0.048174
on	0.049329	0.064811	0.048533	0.064107	0.056935	0.055074	0.078555	0.051945	0.047041	0.050846	0.061591	0.063291	0.063107	0.066295	0.078372	0.050606	0.049561
skate	0.041233	0.060392	0.053325	0.057602	0.062298	0.052530	0.067404	0.060644	0.052620	0.061231	0.063757	0.068610	0.055876	0.072543	0.066494	0.048975	0.054465
##board	0.050206	0.047338	0.063040	0.048588	0.061368	0.057324	0.067282	0.048436	0.070443	0.043210	0.067981	0.077406	0.058260	0.081712	0.061297	0.047499	0.048610
in	0.052248	0.058252	0.063416	0.053002	0.063702	0.044520	0.061847	0.070919	0.054213	0.052121	0.050701	0.067665	0.050693	0.080113	0.051180	0.073061	0.052345
the	0.050997	0.064851	0.048859	0.068525	0.052439	0.063363	0.056663	0.056187	0.059057	0.042814	0.046210	0.067947	0.070637	0.073749	0.075065	0.051698	0.050939
middle	0.048678	0.061996	0.065000	0.070576	0.053761	0.057455	0.066200	0.055192	0.048485	0.053314	0.053602	0.067066	0.060254	0.073723	0.067155	0.047422	0.050120
of	0.043971	0.059064	0.043155	0.059428	0.063343	0.048561	0.059715	0.063068	0.062383	0.062317	0.054595	0.080583	0.059702	0.058125	0.073802	0.045722	0.062466
a	0.047193	0.047595	0.063378	0.050304	0.064590	0.064847	0.050091	0.067217	0.057103	0.044562	0.056903	0.069070	0.060368	0.081043	0.061653	0.049675	0.064408
red	0.049408	0.055917	0.070781	0.055322	0.065476	0.050581	0.077991	0.059374	0.055128	0.053357	0.052201	0.071064	0.049022	0.080765	0.054004	0.045681	0.053929
bridge	0.048474	0.057145	0.055342	0.059932	0.063910	0.047457	0.075092	0.054243	0.056696	0.047838	0.063680	0.059142	0.072093	0.071697	0.061438	0.046985	0.058837
.	0.049372	0.057131	0.063746	0.059180	0.054565	0.049322	0.072007	0.052688	0.060554	0.050050	0.049332	0.088347	0.054482	0.057012	0.093225	0.046051	0.042938
[SEP]	0.053751	0.059430	0.053368	0.056559	0.053874	0.056030	0.054994	0.044718	0.059223	0.052173	0.058056	0.073153	0.053872	0.058368	0.108278	0.046254	0.057899
