TOKEN	[CLS]	A	boy	is	jumping	on	skate	##board	in	the	middle	of	a	red	bridge	.	[SEP]
[CLS]	0.056833	0.053387	0.047491	0.063276	0.065891	0.053135	0.057810	0.057755	0.049657	0.065624	0.076108	0.056851	0.065757	0.093426	0.040630	0.046474	0.049896
A	0.058616	0.052242	0.046529	0.077087	0.059944	0.067741	0.046277	0.046410	0.049234	0.076013	0.067886	0.043443	0.068041	0.079844	0.052091	0.067884	0.040715
boy	0.050667	0.052419	0.043303	0.056700	0.049867	0.058827	0.077545	0.059740	0.054501	0.069156	0.057601	0.055876	0.064672	0.088901	0.041037	0.050303	0.068885
is	0.064430	0.047840	0.048650	0.056672	0.056052	0.073799	0.077073	0.042132	0.048205	0.061719	0.064054	0.054520	0.066144	0.086255	0.058288	0.054108	0.040059
jumping	0.081863	0.054519	0.054290	0.061102	0.060227	0.055972	0.063154	0.050189	0.048602	0.055527	0.079379	0.055723	0.068467	0.065008	0.044314	0.044250	0.057413
on	0.056075	0.053853	0.057218	0.069189	0.047410	0.076165	0.056560	0.052047	0.062749	0.066538	0.067578	0.048520	0.050847	0.080060	0.043308	0.054241	0.057642
skate	0.071467	0.040355	0.060179	0.061064	0.053444	0.054067	0.059330	0.044466	0.056917	0.073369	0.061393	0.061722	0.068955	0.077637	0.042184	0.057816	0.055634
##board	0.065834	0.043327	0.060463	0.059716	0.042655	0.074008	0.061258	0.073729	0.091783	0.058141	0.049501	0.046936	0.054043	0.073590	0.040135	0.050824	0.054058
in	0.061765	0.047311	0.056666	0.060824	0.053959	0.074338	0.056868	0.060431	0.060805	0.066635	0.065084	0.057648	0.040325	0.083864	0.054635	0.048036	0.050805
the	0.057169	0.045353	0.041944	0.054691	0.068769	0.089650	0.084525	0.072989	0.058335	0.049803	0.057218	0.078519	0.046929	0.048444	0.059639	0.043177	0.042846
middle	0.043486	0.051368	0.044429	0.075869	0.074018	0.045376	0.098939	0.058459	0.059767	0.064644	0.064840	0.049909	0.060391	0.056392	0.051205	0.040021	0.060887
of	0.067075	0.037346	0.055875	0.045219	0.069363	0.067773	0.075757	0.056495	0.041549	0.078456	0.062719	0.057076	0.064885	0.069048	0.059414	0.052822	0.039128
a	0.057465	0.057941	0.053544	0.082403	0.066903	0.054230	0.068966	0.054244	0.041066	0.061735	0.066923	0.067786	0.071834	0.062080	0.053241	0.037158	0.042481
red	0.045513	0.042775	0.046157	0.049425	0.083239	0.050561	0.080642	0.050655	0.040740	0.080045	0.074920	0.079845	0.078495	0.064336	0.059645	0.038604	0.034404
bridge	0.069073	0.038974	0.038932	0.066167	0.079769	0.064362	0.088758	0.045328	0.053972	0.068519	0.066310	0.062940	0.061119	0.058204	0.050380	0.045050	0.042143
.	0.081420	0.051891	0.050553	0.064489	0.044495	0.075090	0.059704	0.038314	0.051159	0.063183	0.055957	0.046677	0.068091	0.065602	0.052309	0.073236	0.057831
[SEP]	0.056679	0.045181	0.057137	0.074208	0.050216	0.064102	0.066516	0.059959	0.068660	0.061679	0.048188	0.054729	0.071899	0.069759	0.041773	0.055422	0.053892
