TOKEN	[CLS]	A	boy	is	jumping	on	skate	##board	in	the	middle	of	a	red	bridge	.	[SEP]
[CLS]	0.080292	0.047507	0.067172	0.050857	0.063454	0.039599	0.062714	0.050045	0.034091	0.078966	0.042162	0.084082	0.046064	0.051754	0.070675	0.063294	0.067272
A	0.107700	0.049286	0.034314	0.039973	0.057988	0.036856	0.053906	0.074932	0.068445	0.072942	0.051774	0.047617	0.063546	0.069387	0.069974	0.042207	0.059153
boy	0.084415	0.062399	0.058892	0.061173	0.053046	0.044694	0.077278	0.068966	0.041112	0.069574	0.046452	0.057312	0.044692	0.048415	0.105456	0.041636	0.034488
is	0.075642	0.041553	0.054435	0.059162	0.047603	0.034252	0.062527	0.052692	0.062907	0.060411	0.066051	0.058846	0.053957	0.053114	0.081870	0.045526	0.089451
jumping	0.077609	0.053913	0.053993	0.046204	0.056189	0.031423	0.052341	0.050341	0.060440	0.101718	0.040580	0.060170	0.073484	0.062713	0.059305	0.042759	0.076816
on	0.067893	0.067790	0.056869	0.061164	0.048678	0.037556	0.057791	0.063425	0.046446	0.099915	0.060537	0.052187	0.039063	0.058084	0.059775	0.061550	0.061277
skate	0.080293	0.048016	0.040973	0.068795	0.045372	0.032507	0.068618	0.046065	0.029890	0.068134	0.056549	0.082488	0.041619	0.070400	0.093432	0.056963	0.069887
##board	0.073783	0.052650	0.047790	0.063601	0.043054	0.033203	0.073440	0.063313	0.042316	0.082733	0.068634	0.058564	0.056315	0.055624	0.066497	0.059034	0.059450
in	0.062126	0.056945	0.069369	0.079198	0.036971	0.038174	0.053567	0.062310	0.057292	0.090818	0.048522	0.069289	0.045311	0.034546	0.060435	0.049436	0.085690
the	0.062496	0.058611	0.064700	0.065525	0.049433	0.054891	0.047174	0.053354	0.047452	0.067131	0.041882	0.068680	0.049651	0.071826	0.064851	0.059985	0.072358
middle	0.083639	0.046319	0.036141	0.075212	0.038811	0.029168	0.077685	0.042288	0.042717	0.078502	0.064478	0.087919	0.031165	0.059812	0.065165	0.065647	0.075331
of	0.084879	0.045986	0.063591	0.064124	0.052798	0.027473	0.064773	0.060723	0.052193	0.103608	0.051309	0.070953	0.038975	0.050226	0.054335	0.049668	0.064385
a	0.058046	0.055180	0.068065	0.050694	0.048518	0.036293	0.045245	0.068757	0.058448	0.096062	0.055946	0.047386	0.052182	0.062523	0.055761	0.080120	0.060773
red	0.098306	0.043954	0.061160	0.048121	0.052104	0.028292	0.067180	0.060831	0.052026	0.094401	0.044437	0.067949	0.058542	0.060649	0.043179	0.042082	0.076788
bridge	0.050217	0.053544	0.058885	0.066686	0.043919	0.045261	0.060240	0.077798	0.062801	0.054090	0.056889	0.038767	0.052170	0.054479	0.088625	0.070128	0.065502
.	0.071692	0.045743	0.066181	0.050552	0.047166	0.050759	0.045651	0.069435	0.067738	0.067296	0.054196	0.056158	0.073780	0.054629	0.061308	0.059223	0.058492
[SEP]	0.077997	0.048541	0.069060	0.052922	0.078366	0.045513	0.051207	0.056606	0.045155	0.078618	0.041096	0.064478	0.045825	0.043076	0.091378	0.050190	0.059971
