TOKEN	[CLS]	A	boy	is	jumping	on	skate	##board	in	the	middle	of	a	red	bridge	.	[SEP]
[CLS]	0.049583	0.047441	0.076590	0.060415	0.095800	0.043189	0.041944	0.042660	0.054500	0.056301	0.072252	0.042729	0.045041	0.080763	0.065264	0.068858	0.056671
A	0.062609	0.046010	0.068842	0.038986	0.056203	0.069090	0.029995	0.067846	0.054634	0.083387	0.052048	0.055744	0.053679	0.093354	0.055309	0.076039	0.036225
boy	0.049397	0.054909	0.056446	0.038109	0.049692	0.063623	0.046738	0.080809	0.083944	0.065676	0.051104	0.053763	0.048043	0.072194	0.064857	0.078088	0.042610
is	0.072744	0.044105	0.099232	0.040254	0.050491	0.049873	0.039615	0.050378	0.053065	0.095092	0.047124	0.078946	0.050585	0.055720	0.054513	0.082985	0.035278
jumping	0.061916	0.062948	0.056365	0.047568	0.056774	0.048960	0.050906	0.072339	0.070098	0.057265	0.045461	0.059186	0.075626	0.066503	0.071764	0.062459	0.033862
on	0.065527	0.061845	0.068365	0.034169	0.085809	0.062896	0.053433	0.041051	0.072693	0.068959	0.044404	0.065505	0.060608	0.075625	0.038362	0.071636	0.029114
skate	0.059454	0.074761	0.057959	0.057379	0.057122	0.073364	0.057765	0.072014	0.057920	0.067401	0.052743	0.045810	0.056720	0.050798	0.056147	0.078498	0.024145
##board	0.040658	0.051445	0.047114	0.042515	0.065151	0.057333	0.051386	0.056586	0.068700	0.052906	0.069385	0.060335	0.050007	0.106515	0.062293	0.077376	0.040293
in	0.057880	0.055131	0.048483	0.049431	0.071418	0.056589	0.054704	0.048444	0.059345	0.087288	0.055225	0.069495	0.047709	0.057922	0.048771	0.089029	0.043138
the	0.062563	0.080689	0.047057	0.042042	0.063721	0.059570	0.048470	0.056346	0.059735	0.083588	0.068495	0.048662	0.052511	0.048769	0.054038	0.075490	0.048255
middle	0.059500	0.057996	0.070453	0.054308	0.042640	0.059657	0.048943	0.054994	0.057787	0.066351	0.056566	0.055766	0.056134	0.062122	0.066273	0.087336	0.043174
of	0.048002	0.048832	0.071164	0.059463	0.058835	0.061883	0.075984	0.070961	0.070786	0.041863	0.066373	0.050014	0.051515	0.058922	0.054407	0.073090	0.037906
a	0.059443	0.073034	0.074760	0.076654	0.055744	0.053693	0.041785	0.063528	0.058768	0.051273	0.052084	0.051201	0.048079	0.053959	0.065563	0.060006	0.060426
red	0.065471	0.054803	0.074990	0.062587	0.058083	0.054848	0.035983	0.070747	0.070207	0.061833	0.059163	0.043947	0.052567	0.086546	0.044568	0.060497	0.043159
bridge	0.056474	0.035850	0.081274	0.042430	0.081561	0.061753	0.047629	0.050963	0.049586	0.075500	0.050898	0.065680	0.065077	0.052663	0.068881	0.087649	0.026131
.	0.088957	0.051027	0.072637	0.045368	0.060992	0.068636	0.044163	0.062482	0.070132	0.079048	0.072089	0.062475	0.047292	0.051018	0.042047	0.048672	0.032965
[SEP]	0.062764	0.067844	0.057400	0.042726	0.060457	0.055248	0.073508	0.052068	0.057741	0.052165	0.060884	0.049809	0.053849	0.058815	0.076021	0.098960	0.019741
