TOKEN	[CLS]	A	boy	is	jumping	on	skate	##board	in	the	middle	of	a	red	bridge	.	[SEP]
[CLS]	0.052261	0.053990	0.056641	0.050076	0.068328	0.045657	0.056106	0.055826	0.060987	0.060740	0.050200	0.076510	0.063146	0.069666	0.060310	0.048632	0.070925
A	0.044959	0.057067	0.057871	0.045385	0.098239	0.054026	0.051550	0.047189	0.058825	0.046141	0.047799	0.058769	0.068012	0.071630	0.061895	0.041500	0.089144
boy	0.059847	0.056859	0.043591	0.064845	0.076366	0.046405	0.037042	0.039905	0.078202	0.041720	0.056996	0.085779	0.075447	0.070838	0.058633	0.035226	0.072298
is	0.054786	0.050933	0.061980	0.053690	0.077359	0.046347	0.045011	0.059664	0.071282	0.036188	0.050482	0.083263	0.068224	0.071820	0.058420	0.038297	0.072255
jumping	0.040926	0.042004	0.068511	0.047639	0.084251	0.056146	0.053892	0.044883	0.060838	0.040359	0.053767	0.089198	0.063551	0.063097	0.081144	0.043401	0.066393
on	0.030880	0.042190	0.061606	0.041871	0.081694	0.062432	0.065066	0.055079	0.064090	0.079087	0.058336	0.068936	0.048637	0.061646	0.055311	0.044486	0.078652
skate	0.046855	0.048007	0.054064	0.052400	0.065905	0.069258	0.051356	0.051273	0.073101	0.064585	0.044705	0.069197	0.059908	0.080929	0.059853	0.051892	0.056712
##board	0.049873	0.046516	0.048489	0.038786	0.113456	0.051735	0.046160	0.042697	0.070606	0.053523	0.060066	0.068341	0.064928	0.088605	0.055572	0.033998	0.066649
in	0.037655	0.046356	0.063878	0.047318	0.121435	0.043511	0.048019	0.049170	0.071579	0.046913	0.051663	0.075912	0.051817	0.068499	0.061910	0.052467	0.061897
the	0.053833	0.033414	0.058491	0.039917	0.101231	0.036196	0.052630	0.058680	0.059464	0.064006	0.054774	0.084676	0.054973	0.066477	0.066084	0.043949	0.071205
middle	0.032430	0.049415	0.061591	0.041676	0.102884	0.065424	0.043557	0.055283	0.069398	0.058975	0.057717	0.070533	0.054674	0.062061	0.055289	0.045875	0.073217
of	0.038515	0.057616	0.045857	0.047835	0.107033	0.041828	0.055788	0.041930	0.050647	0.046190	0.046731	0.066558	0.069349	0.076527	0.059987	0.052141	0.095467
a	0.032133	0.045802	0.084965	0.035975	0.111840	0.064840	0.043217	0.055907	0.067354	0.052781	0.070782	0.071674	0.053644	0.056701	0.076285	0.028599	0.047501
red	0.041440	0.052277	0.062367	0.037046	0.086818	0.051229	0.056755	0.050428	0.072239	0.049235	0.048177	0.109064	0.058963	0.069296	0.052290	0.047855	0.054522
bridge	0.046844	0.049655	0.062024	0.045045	0.086626	0.041716	0.056803	0.065879	0.058745	0.059097	0.046283	0.072042	0.051409	0.083085	0.046375	0.049349	0.079025
.	0.036083	0.045535	0.056233	0.034288	0.119084	0.049470	0.056004	0.041513	0.074233	0.046992	0.070492	0.048192	0.070540	0.078437	0.046251	0.036706	0.089947
[SEP]	0.042177	0.056077	0.066802	0.045686	0.080973	0.055797	0.056134	0.051896	0.053517	0.045683	0.047347	0.071661	0.048101	0.057245	0.069278	0.063388	0.088238
